driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,132382,160163,153030,151533,147484,148752,99170,98842,98522,97758,97781,97747,97534,97656,97565,97269,97462,97579,97117,97219,97176,99135,115342,97440,95675,95563,96958,96028,95989,96074,95551,95492,95678,95611,95182,95409,95593,97560,96628,96260,96670,97191,96047,97434,96605,96380,96716,96612,96120,96518,96876,96583,100257
2,135996,160058,153422,150727,147925,147472,99787,99828,99058,99405,98881,98664,98585,98724,98471,98347,98383,99862,114961,96636,96989,96954,97015,97434,97330,97177,98112,98085,97733,98202,97256,96872,96839,97100,96950,96739,96625,96658,96451,96915,97543,96709,97472,97502,97256,96293,96051,96777,98894,96552,96128,95521,95645
3,135339,164502,152715,151720,147503,146212,101573,99101,99745,99639,99071,98768,98710,99198,98903,99069,98628,98608,98578,98724,98271,98239,98216,98323,97937,98581,98053,97539,97601,97686,97327,97127,97038,96977,96820,96780,96775,96422,96580,97787,96777,96501,97075,96108,96502,96343,97078,inf,inf,inf,inf,inf,inf
4,130274,159667,153659,150942,146608,151162,98991,98519,98061,97514,97250,97323,97212,97320,97306,97025,97089,97064,97085,96938,97136,96966,97189,99970,114441,96618,96991,95452,95543,95214,96100,95682,96176,96319,95722,96122,95524,95603,95596,95056,95749,94413,94522,94525,94993,94307,94522,94859,94761,94444,94255,94442,93823
5,141016,160046,152288,151840,147333,146205,102177,100737,101032,100910,100804,100349,100526,100718,100396,100727,100283,100393,100932,100295,100161,100118,100445,100355,99881,99876,99870,99880,100093,100213,99995,99759,100735,99958,101579,119138,98694,98903,98870,98829,99337,103504,102386,101739,100321,98498,100193,99563,97917,97804,97620,102485,inf
9,127363,161378,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
10,141212,163043,154574,150901,146937,145294,102989,102309,102116,102074,102547,102382,102526,102590,103158,102669,102299,102321,102887,102682,102755,104621,103226,104010,104719,104113,103250,103528,106562,107395,104503,101450,101074,100537,100796,101271,102551,102302,105092,103344,101306,100422,102400,101128,100965,101639,104291,102595,100919,100685,99813,inf,inf
15,137880,165351,153461,150432,147637,145539,104153,101953,102093,102534,102523,102508,102405,102562,100609,101059,100681,100711,100504,100306,99954,100303,100332,100108,99985,99811,99731,99710,99944,99896,99920,104174,102779,99872,99804,101963,100564,100939,103099,107652,102119,100529,102649,102083,101713,105238,106089,103348,104982,104616,111769,inf,inf
16,136794,159902,153361,150929,147905,147131,100276,99416,99405,99080,99006,98713,98684,98699,98485,99569,98634,101839,117025,97108,97461,97469,97435,97595,96955,96901,96904,96917,96946,97931,97519,97086,97335,96974,96871,96809,96571,96474,96641,96710,97235,96402,96319,105204,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,127837,161515,153366,150958,146755,151529,98370,97657,97565,96926,96887,97054,97051,96800,96853,97092,97157,96688,96697,96776,96817,97160,97479,97060,98265,115766,95653,95797,95918,95329,95537,96427,96876,96348,96129,96352,96155,96753,95414,95512,94839,94696,94709,94521,94981,94622,94624,94674,94865,94815,94444,94684,93474
