driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
37.0,166165.0,185777.0,182706.0,175676.0,124424.0,122280.0,121846.0,121463.0,121263.0,121290.0,121848.0,122054.0,121457.0,121382.0,125521.0,135134.0,118500.0,118765.0,118919.0,119478.0,119553.0,119576.0,120026.0,121429.0,120506.0,121064.0,125393.0,131046.0,117648.0,117315.0,117844.0,119032.0,120666.0,118320.0,118265.0,119021.0,118484.0,119850.0,121679.0,121058.0,122046.0,118736.0,118528.0,100000000.0
807,147525,187834,182923,183978,118669,118358,118380,118046,117795,118209,117991,117907,121098,130535,118656,116251,115988,116216,116258,116463,116150,115937,115366,115612,115726,116117,118909,126524,114406,114797,115252,116822,116126,116458,116214,113778,113815,114755,114061,113760,113812,114374,114392,114130
39.0,162004.0,185522.0,182422.0,178033.0,123532.0,123263.0,121684.0,120792.0,120803.0,122132.0,121426.0,121576.0,121427.0,125633.0,135818.0,119113.0,119577.0,119433.0,119637.0,120233.0,119895.0,119586.0,120017.0,119694.0,120340.0,121005.0,121008.0,126496.0,132038.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
808.0,163830.0,185161.0,182374.0,177070.0,121675.0,121301.0,120780.0,120410.0,119881.0,120031.0,120252.0,124827.0,136561.0,119089.0,119152.0,120680.0,120340.0,118841.0,119159.0,119077.0,118784.0,118865.0,119031.0,118686.0,119096.0,122248.0,130041.0,116741.0,116982.0,117375.0,117341.0,117139.0,116878.0,117957.0,116836.0,117288.0,116852.0,116881.0,118192.0,117543.0,117406.0,117359.0,116815.0,100000000.0
811,155591,185884,181843,181553,120509,119561,118637,119200,118440,118914,118505,117954,118995,118480,118332,121847,130072,116707,116861,118833,117485,116481,116247,116361,116799,116634,116738,116125,117329,116966,116839,116699,116457,116302,116357,116693,116852,117542,122151,127078,113316,113993,112822,113075
813.0,171174.0,179089.0,182854.0,176181.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
814,148499,187206,183059,183996,120214,119673,118683,118772,118977,122885,131064,117430,117382,117508,118224,117927,117618,118749,118860,119158,117481,116462,118085,117385,116788,120304,127044,114562,115070,115215,115309,115164,115103,115296,115960,117232,114998,115774,117519,116152,114833,114894,115201,114598
817,150376,187740,182857,182642,120571,119194,118734,118687,118780,117593,117958,121166,128687,116799,117101,118627,118269,116884,116635,116400,117378,117210,116737,117572,116875,117213,116780,121119,128090,115216,115217,115484,116680,116974,116173,116292,115152,116332,117405,116091,114881,114605,115380,114956
818,151611,187963,182660,181828,120694,119620,118458,118839,118593,119117,118198,118080,118056,118162,122296,128987,116556,118490,118995,119074,115980,115936,115725,115843,116068,116100,116179,116344,119922,127653,113995,115085,115161,117656,115911,115760,115402,116843,115117,116872,114323,114340,114655,114248
819.0,166644.0,184641.0,182744.0,175805.0,126019.0,122008.0,122122.0,121222.0,120936.0,121730.0,121667.0,121549.0,121573.0,121631.0,121693.0,120760.0,120299.0,125013.0,131508.0,118245.0,118551.0,119050.0,119885.0,118794.0,120129.0,119951.0,117939.0,118457.0,118905.0,119636.0,119100.0,118729.0,118362.0,118884.0,118887.0,119746.0,122831.0,120777.0,119097.0,119881.0,120777.0,122888.0,120909.0,100000000.0
