driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,92476,88059,87845,88666,88125,87983,88054,87907,88261,88288,87740,87923,87592,87468,87671,87401,87482,87373,87270,87379,87641,87414,87689,87984,92983,106279,86303,86953,86870,87212,87245,87705,87125,87124,87133,86688,86807,86382,86780,86801,88396,87410,87390,87165,87225,86560,86781,86616,87145,87091,87053,87307,88939
3,88926,87726,88015,87243,87464,87234,87130,87153,86846,86842,86760,86896,87009,86972,87242,87156,87413,87433,87948,88107,88282,87593,88039,92860,108595,86599,86910,87171,87533,87605,87148,87206,86742,86627,86684,86806,86835,86690,87136,86955,86813,86674,87064,87084,86663,86977,87383,87099,86970,86904,86943,86656,87328
4,94732,89663,89376,89361,89109,88563,88930,89486,88678,88908,88797,88931,93722,110401,88818,88613,88596,88437,88415,88561,88731,88587,88500,88424,88513,88488,88553,90176,89004,88711,88755,89489,93266,107957,88762,88150,87843,87914,88683,86950,87540,87937,87553,88497,87170,87312,87229,87728,91473,108735,85340,86683,inf
8,90710,88139,88081,87716,87577,87795,87765,88182,88121,87838,87849,88134,87862,88275,92635,107419,88138,87335,87117,87249,87195,87097,87055,87146,87071,87365,86925,87323,87373,87337,87391,87369,87450,92532,107363,86653,86830,86962,86473,86663,86522,86287,86268,86658,86577,86573,86468,86709,86357,86016,86316,86526,86863
13,94193,89652,88998,88708,88570,88664,88667,88770,88726,88770,88973,88921,89090,89303,89166,93176,108035,87469,87891,87727,87714,87659,88773,87707,87776,87694,87868,87945,87860,88053,88127,88193,88291,88899,89038,93334,106537,86917,87066,86988,86979,86964,86784,86833,86747,86813,86764,86616,86621,86400,86661,86691,86925
18,101331,90398,89433,89900,89721,90090,89670,88827,89111,88699,89012,88941,88866,90348,94688,109814,88019,88257,88142,88301,88087,88294,88424,88225,88362,88090,88036,88163,88236,88519,88286,88243,88378,88279,88271,88234,88408,92928,107477,86354,86693,86734,86744,87068,86887,86759,87070,87002,86845,86876,87123,87563,inf
20,89978,88078,88059,87563,87608,87433,87479,87721,87571,87541,87982,87997,88037,88312,88497,93305,108051,87077,87059,86996,87152,87008,86985,86960,86915,87047,86775,87366,87027,87262,87216,87100,91935,106974,86392,86376,86462,86462,86402,86565,86501,86759,86324,86444,86456,86358,86394,86310,86625,86593,86386,86775,86429
154,96249,90127,89449,89403,89791,89245,89548,89174,89435,89362,89057,89492,89113,89383,88936,89558,89900,89252,90716,89502,89460,91141,90206,90179,90167,91021,90207,96749,109051,87681,87691,87822,88025,88141,87905,87659,87828,87622,87631,87462,87483,87454,87371,87252,87782,88206,88812,87589,87233,87227,87470,87456,inf
807,95048,89761,89544,89437,90463,88743,88645,88767,88894,88700,88971,89064,88995,93797,107202,88016,88444,88770,88072,88501,88047,87712,88167,88426,88750,88539,88644,88377,88132,87901,87987,88352,93501,108026,87968,87494,87257,87677,86980,86954,86969,87109,87180,87213,87407,87270,87203,87358,87427,87129,87203,86991,87561
815,93388,89026,88539,88635,88132,88638,88524,88533,88444,88534,88543,88560,88819,88942,93349,108087,88269,87567,87841,87766,88383,87807,87742,87709,87687,87726,87419,92316,106679,87224,87927,86972,87128,87340,87087,87192,87006,87008,87110,86920,87292,87019,87267,87124,87155,87234,87535,90478,88273,88205,88184,88188,88571
817,92222,89325,88351,88317,88184,88317,88322,88203,88445,88392,88216,88494,88374,88203,88493,92589,107625,87635,88288,87824,87544,87567,87499,87606,87585,87669,87849,87905,87665,87692,87301,87315,87767,87539,87395,87555,92059,106142,86315,86799,86459,86512,86466,86388,86378,86252,86355,86877,87211,87229,86615,85919,88136
821,99568,91590,89670,89683,89734,90689,90541,89668,89637,90381,89992,89841,90393,89712,91061,94642,108782,89682,88588,88530,88379,89138,88150,87986,88187,88424,88399,88608,88406,88377,89149,88350,88514,92814,109273,87417,87130,87523,87735,87363,87272,87106,87155,87423,87623,87398,87192,87423,87948,89517,87313,87342,inf
822,91540,88546,87929,88169,87979,88107,88255,88082,88389,88586,89206,88895,93359,107752,87831,87855,88057,88212,87884,87871,87683,87731,87721,87582,87758,87544,87546,87872,87807,91988,106315,87097,86825,87236,87072,86930,87106,86966,87329,86867,87080,86929,86866,86767,86755,86708,88465,87126,87335,87387,88235,87752,88220
