driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
14,120185,115192,115635,115283,115058,114782,114890,115078,115520,115968,116066,115881,115533,115804,115630,115862,115897,117278,124344,129836,115841,115400,116126,114664,114305,114519,114298,114088,114763,116249,114640,123281,129648,114894,115321,115582,115503,116088,117041,116427,116639,118762,118788,120468
15,130927,119117,118826,119025,118468,118847,119296,118818,118668,117708,118490,119037,119190,127764,132752,117006,117046,117319,117236,117198,117604,117315,117071,116799,117250,117142,116641,116367,116375,124800,131595,117042,117054,116832,116791,116946,117222,117239,117250,117520,117499,117938,118179,120002
21,128523,119094,118996,118320,120051,118180,118846,118784,119084,119068,118343,119420,119007,119642,117804,117286,117376,117717,118806,117429,125202,136535,117777,117651,117683,117170,117037,117243,118771,118720,117595,117516,118879,117522,117586,117757,117493,117421,117617,117428,117213,117850,118348,119462
22,127291,118396,118265,117585,117816,118194,117627,117776,117483,118022,117642,117793,117657,117739,117708,117273,124697,136962,117721,117753,120004,117932,117062,116801,116840,116212,116141,116591,117241,116975,116961,125082,131975,116131,117064,117184,116667,116665,117102,117190,117445,116986,117001,117147
23,124534,117583,117147,117306,117542,116584,117291,116828,116874,117067,117257,117154,117189,117329,117513,117484,116779,117168,117586,118055,117986,125618,137526,116570,116147,116180,115964,116591,118283,118172,117836,117004,117941,117084,117302,116787,116337,116472,116801,116522,116847,117075,117347,118462
25,129663,120023,118946,118545,118789,118790,119480,118557,119898,120087,119309,118726,119032,118929,118936,118283,118057,119134,118678,118505,120627,125578,137420,117639,117721,118082,117526,118383,118605,118128,118183,118501,118144,119076,118520,118319,118034,118203,118258,118104,118682,118296,118369,122037
35.0,130513.0,120271.0,119007.0,118864.0,120291.0,118336.0,118773.0,119699.0,119040.0,119348.0,118731.0,118819.0,119537.0,119457.0,118250.0,118339.0,118461.0,119714.0,120038.0,118462.0,119715.0,118516.0,117619.0,117728.0,117675.0,126108.0,134634.0,118075.0,118259.0,118176.0,118051.0,118612.0,118036.0,119246.0,118318.0,118611.0,118971.0,118162.0,118482.0,120373.0,119536.0,118271.0,124580.0,100000000.0
37.0,134414.0,121732.0,120342.0,120280.0,121604.0,120287.0,120895.0,121124.0,120551.0,121000.0,120481.0,119860.0,120679.0,128658.0,135220.0,118480.0,120847.0,120303.0,119752.0,121120.0,119297.0,121574.0,119621.0,119782.0,119541.0,119374.0,119189.0,120588.0,126929.0,140151.0,118638.0,120258.0,118836.0,119360.0,119339.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
41.0,232416.0,120449.0,122502.0,121558.0,123997.0,122734.0,124287.0,121105.0,121501.0,120483.0,121261.0,122953.0,121560.0,122522.0,120074.0,121224.0,120010.0,121883.0,120013.0,120229.0,127667.0,138771.0,120355.0,119120.0,118918.0,119473.0,120336.0,119099.0,118995.0,119554.0,119263.0,119255.0,173378.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
44,132397,119056,119067,118691,118235,118259,119332,119259,118592,118026,117577,127467,134453,117435,117410,116753,117117,117205,117309,117209,118103,116984,117016,116681,117098,116898,124619,133317,116842,116816,117506,117452,117201,117200,117145,117841,117490,117469,117860,117720,118827,117785,118656,119225
