driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
1,144990,135955,135006,135166,133246,134999,132860,131232,134848,130336,132745,132724,131558,133203,132257,130934,132076,134459,136818,89223,89018,89032,88836,88806,88863,88649,88193,94125,122828,89036,90192,90776,90921,96907,92279,94169,91830,92639,91886,92506,93154,91768,142884,141709,135680,136155,133440,132854,91342,90243,90129,90287,89933,90052,89808,89671,89303,90117,91993,91061,91847,92657,93208,93744,93842,94778,96794
2,155328,133969,130716,133227,133730,135185,131814,132405,133305,130582,134025,132114,131814,132673,131789,131966,131776,134888,135760,106385,97887,93925,93450,91648,91952,91930,90264,89084,89485,90164,92624,89846,91497,89952,96267,122361,92227,92664,92636,93781,95274,98579,108402,139166,131763,145021,121999,129661,100326,94694,93784,91818,91568,90793,91280,91160,90933,92329,92859,93405,93898,94238,95090,96087,107025,inf,inf
3,166239,133229,129684,134821,136409,132785,132151,131082,132218,135082,129731,132794,130899,130802,132556,133236,131008,133706,135459,107542,101289,95865,93941,91620,92159,90210,89926,90068,91158,93197,90631,90682,91256,92730,92813,92937,91724,92659,94631,101939,127095,103909,104267,117693,130956,143913,122662,127931,146211,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,148745,135130,133747,134394,133468,134350,133625,130984,134059,130507,134000,132335,131417,133462,131794,131411,132338,133437,136600,90751,89303,89050,89230,89247,88511,88842,94422,125209,89920,91499,91511,92081,91671,92188,94593,92421,92686,93061,92642,92917,92024,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
5,162100,133560,130017,132481,136200,132235,132523,130797,135695,132176,130684,133780,129864,133840,131918,132906,129880,134351,135323,99853,94932,92905,91746,91433,91145,90463,91220,91109,90802,91018,90276,91031,90220,89655,90108,90143,90053,91299,99497,122658,92366,94607,122083,137613,136200,134340,132144,133225,93251,91869,91452,90831,90700,90873,90567,90701,90310,90749,91529,92225,93006,94304,93269,93358,93350,93447,92691
8,150604,135598,138363,158587,128978,137276,132003,128902,137368,134200,126878,131527,129244,132533,132595,130667,133362,132509,124841,102522,96832,93376,91922,92803,90997,90623,92115,89864,89619,90110,90631,91306,91700,90330,91735,91691,93759,92242,93236,101085,125583,97818,103590,139460,130123,145052,122660,128317,95180,92387,90755,91233,90814,90554,89908,90119,89760,91327,90257,91427,93748,93384,93205,93641,92673,93664,92885
9,159078,134781,130451,131966,135470,133825,131683,131725,134462,131197,132325,132846,130722,133926,130867,131104,132144,134774,136229,101713,95160,93345,91832,91306,90744,90560,90341,91239,90567,91296,89795,89021,89138,94886,89056,95330,124418,92956,95791,100700,111459,101407,99619,130736,131352,144117,123340,128343,100683,95927,94344,93548,92406,92457,91017,91305,91003,95508,93215,93505,93912,93593,93952,94170,94618,93693,95866
11,172872,130832,132187,134814,133429,136019,132068,129703,135307,132369,129533,133950,128889,133765,133411,129213,134699,136246,129944,102483,99976,101493,140799,95935,92940,92822,93109,93753,98576,95879,94601,93519,93898,94009,94748,94772,98443,98445,95946,95884,96547,110601,142672,139435,145519,126002,123200,102228,97966,95687,102578,92819,91816,91507,91876,92199,93176,93954,95768,94605,95954,96297,95739,95857,96198,inf,inf
13,151880,142005,147857,137810,129827,136591,131864,128951,138020,133826,125400,131995,130262,131761,133908,134338,133109,132532,126020,116320,110272,90341,90087,90783,92717,90206,89812,89840,90575,92813,91317,89588,89664,91082,89749,91460,92505,94239,93053,94312,92244,93879,118992,142224,131281,137478,130205,129650,94620,92830,91384,90348,90240,90635,90623,90350,90560,96402,118506,94141,94468,93727,94039,94046,93549,93874,94635
14,162873,133788,129720,132205,137358,130922,132902,130536,136088,132498,130219,133933,129939,133892,131853,133081,130978,134072,134424,100767,95505,93380,92017,91480,90673,90656,90219,90957,90684,92728,90728,91051,90479,90550,91223,91222,91235,92172,98161,122048,92777,98856,113584,142838,130682,137361,130110,129816,96214,92224,91322,90955,90491,90438,90296,90086,91870,91798,91800,92782,94331,94927,95520,93410,93282,93845,94045
15,163898,134118,129026,133003,138678,130566,131517,130546,136537,132922,129697,138208,129423,131473,132449,137435,135031,137407,134985,103734,98394,96633,95392,94166,96172,93767,93478,94109,94095,94262,95036,93002,93017,94623,93479,95207,96888,95830,95767,95289,96231,103851,108715,106997,126169,142950,123964,125417,102857,98656,95619,94964,94475,93295,92414,92657,92919,92928,95243,103754,128953,99443,97142,96279,96525,94773,inf
16,171346,131312,132057,133889,134665,135614,132633,129207,135566,132269,130086,133344,129383,133938,133372,129214,134773,132621,129471,99494,95516,93300,93031,93106,92330,92864,92933,93532,92923,92412,92248,92090,92245,92534,93672,93135,94318,94692,95276,94924,94379,99384,111768,141100,146218,140933,125705,123557,99896,94565,93360,93440,92832,91891,92130,93555,92954,92961,95138,94780,94564,94137,93842,95671,95505,94620,94488
17,157648,134040,130439,132710,133493,135489,131456,132091,133770,130648,133965,133098,130333,133218,131657,131165,132096,134611,135759,96609,91500,90594,89765,90298,91364,89687,89982,89331,89479,88940,89375,89315,89320,89812,90839,94718,123091,91154,92374,91997,94100,94484,138706,141392,136080,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,157032,133778,130862,132667,133384,135307,131871,132232,133381,130458,134085,133142,130705,132517,131933,131769,131911,134531,135907,99602,94963,92825,109070,124569,92103,92313,92034,92504,94659,92681,92867,92733,93324,93498,93577,94864,93838,94433,94328,94364,93988,106576,110688,109191,126532,142909,122472,127199,102604,98366,94838,93754,94518,93223,92378,92795,92443,91951,96454,96161,97687,96522,96657,95541,96284,96468,inf
19,170673,131336,130720,134680,135049,134078,131749,131106,135657,132157,130403,133347,129519,131205,135788,128273,133497,131038,134391,102417,97556,95884,92789,92879,92371,92283,91803,91891,92467,91853,92336,96395,93531,94270,93601,93891,101477,130991,96687,100579,97254,135823,141901,136059,104199,96539,92627,119514,103628,98643,97179,93968,93754,94027,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
20,158559,134504,130389,132019,133420,135434,131824,132025,134729,131247,132413,133265,130071,133387,130967,131715,132190,134551,135453,93733,91444,90252,90156,90702,90080,89915,89938,89371,89138,89240,89057,95841,122397,90139,92382,91531,91581,92558,91844,92413,93485,95732,134780,141979,135860,156477,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
21,161473,133925,129401,132925,136308,132464,132485,130688,135350,132642,129812,133427,130200,134345,131474,132326,130652,134454,135241,99028,95490,92544,92192,91395,90807,90605,91004,90906,91365,94689,91201,90735,90387,90513,91199,91321,90770,91866,92836,93435,100390,128632,112236,142716,131217,145332,121631,129858,99208,94651,92626,92319,91498,90801,91084,90960,91317,91265,91765,93157,93977,93951,94093,95437,96010,95358,98074
22,167948,133535,130222,132891,136792,134496,131540,131358,133415,133241,130390,133463,130066,131222,136111,127267,134824,136941,133482,103739,100634,96071,94189,93629,92574,91983,91862,91972,92401,93274,93281,92013,92170,92503,93109,94159,93627,101351,94796,95061,95310,99021,101658,132107,131467,144009,123224,127660,101187,95203,94584,92893,92650,91939,91278,91173,91060,92089,92968,100818,120420,96305,97500,96188,95131,95339,96138
23,165472,133593,129507,134703,136408,130382,132693,131697,134084,134457,130270,132378,131347,130583,132623,133147,130845,133904,136027,102373,96078,93923,93353,92830,93278,91703,92006,98950,120075,92453,91713,91172,90865,91571,91761,93395,94035,94137,94089,94480,94723,102139,101874,127703,130230,145035,122338,134014,120969,91439,91263,91847,127468,976243,121220,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
24,308436,131880,135936,132064,136274,130876,130336,137622,132290,129597,135223,132766,125566,131687,126207,113371,96413,93353,99370,100268,98169,93839,94208,92224,92538,91633,91437,91658,92297,92207,91269,90817,91228,92582,90653,91065,91866,91828,92399,92548,92500,94177,128039,140606,150941,142286,123939,125141,98528,94434,94694,97569,91298,91194,91308,91977,91501,98866,93888,94120,94170,94242,93821,93644,93726,94424,118168
25,175434,130162,132993,134906,133833,135389,131406,129277,136716,133612,128978,132414,130520,130758,133151,134666,136704,131725,125636,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
29,173972,130404,132549,135026,133305,135797,131552,130062,135549,132472,129716,133814,136615,134618,126021,129560,134063,132716,128161,103357,100260,95852,94086,93786,92890,93261,92612,92760,92631,93383,92171,93125,92130,92728,93261,93764,94451,96972,94733,94355,107864,107241,104013,117720,130899,144316,122528,127439,101931,98897,94271,94316,94208,93272,92872,92443,101017,124762,94179,94029,94170,94208,94699,93775,94243,106335,inf
