driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,114050,142645,88457,88291,88011,87742,87427,87722,87307,87162,87096,86869,86951,86742,86641,87093,109538,87402,87859,87858,87624,87536,87521,87709,87049,86956,86825,86679,86845,86797,86529,86823,108959,87354,87294,87137,87209,87092,87334,86845,87020,87001,87269,86812,86844,108132,87767,87988,88349,88092,87634,88076,87457,87544,87634,87416,87507,87708
2,121668,139318,90341,89093,88908,88816,88557,88535,88279,88480,88360,88083,88191,87647,87549,87544,87648,87715,87355,87219,87897,113184,88810,88503,88298,88583,88554,88600,88615,88262,88467,88517,88057,87909,88094,88093,88099,87655,87394,87699,87415,88267,110897,89322,88407,88560,88511,88446,88168,88503,87983,87908,87743,87681,87771,87975,88207,87832
3,123321,137973,90791,89984,89572,89419,89184,89144,89128,89094,88974,88705,88419,88505,88305,88075,88317,88338,88101,89245,88505,88563,88491,88558,114134,90145,89528,89305,89189,88738,89008,88461,88370,88360,88219,88177,88496,88029,88022,88289,87900,88155,89017,111877,88956,89342,89105,89220,90030,89634,88739,88377,88381,88554,87795,88407,88243,87944
4,117681,140052,90771,88698,88799,88517,88118,88037,87805,87792,87572,87564,87438,87418,87706,114008,89845,89533,89344,89536,89255,89191,88939,89286,88860,89028,88590,88690,88450,88518,88429,88404,88151,87990,88224,87841,88163,87662,88518,87666,88707,111145,88666,88917,88738,88781,88828,88845,88522,88329,88587,88572,88378,88376,87923,88197,87280,90295
5.0,116785.0,143339.0,115788.0,89147.0,88792.0,88484.0,88297.0,89094.0,88721.0,88915.0,89936.0,89572.0,88083.0,88161.0,88421.0,89364.0,88842.0,88195.0,88873.0,88653.0,88730.0,89106.0,88840.0,88314.0,88539.0,88755.0,114063.0,88811.0,88414.0,89742.0,88982.0,89882.0,90456.0,90689.0,88734.0,89072.0,88720.0,88366.0,88198.0,88230.0,88121.0,88107.0,88530.0,88800.0,88149.0,87736.0,87985.0,88439.0,88905.0,88539.0,109132.0,87759.0,89068.0,88514.0,87640.0,88237.0,87646.0,100000000.0
6.0,151878.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
7.0,129345.0,135921.0,91531.0,90937.0,90612.0,90607.0,90136.0,90245.0,90397.0,90215.0,89770.0,89848.0,90460.0,89599.0,89017.0,89001.0,89431.0,89084.0,88745.0,88877.0,88908.0,89114.0,89835.0,129311.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,118974,139495,89507,88541,88468,88246,88146,87802,87677,87717,87335,87337,87411,87173,86926,87045,87311,87222,86774,86506,87877,112235,88247,88296,89116,88120,87920,87943,87879,87900,87728,87689,87481,87364,87397,87221,87271,87286,87012,87198,87518,87093,87817,109404,87269,87567,87689,87934,88068,87862,87660,87922,87503,87579,87594,87524,87474,87452
9,115987,141432,89531,88592,88459,88096,87778,87812,87657,87741,87553,87453,87265,87213,87098,87042,86780,87049,87739,113318,88543,88667,88434,88164,88528,88927,88696,88074,87980,88126,87958,87936,87779,87492,87690,87427,87544,87519,87181,87952,111069,88341,88780,88570,88669,88596,88422,88470,88387,88095,87882,87895,87682,87637,87696,87378,87673,87942
10.0,128477.0,136103.0,91573.0,90623.0,90640.0,90633.0,90259.0,90343.0,90119.0,89822.0,89903.0,89630.0,89408.0,89221.0,89040.0,89145.0,89314.0,88988.0,88698.0,89305.0,88591.0,89028.0,89151.0,89369.0,89357.0,89448.0,89276.0,88303.0,88948.0,88848.0,89617.0,115847.0,90575.0,91188.0,90088.0,90065.0,90063.0,90568.0,89728.0,89496.0,90167.0,91494.0,89161.0,88846.0,88817.0,89091.0,88839.0,88968.0,88565.0,88516.0,88505.0,88644.0,90760.0,89905.0,90265.0,88808.0,88554.0,100000000.0
