driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
1,109848,106908,106924,107090,107401,107258,106527,106840,111254,124122,105428,105137,105351,105829,105966,105653,105464,104830,104839,105064,105165,105686,106591,106981,107349,108059,108329,110797,113817,123614,124688,135466,141225,159127,155627,154242,105454,133262,159280,152567,104379,103316,103175,103037,103913,103875,104705,104299,103743,103772,103462,103176,102539,102910,103596
3,110482,107525,107549,107653,108266,108066,107233,106873,106617,111625,127303,105559,105363,105096,105554,106271,107039,105512,105693,105471,105057,105002,104788,104751,104802,105709,105590,114413,144495,105018,128883,134960,126555,157735,154074,153528,106141,134066,157869,152078,105851,104063,103789,103470,103288,103140,103729,104323,103833,103749,103505,103570,102551,102471,102803
4,111814,108239,108115,108241,108161,107899,107661,108077,113917,124226,105977,105895,105364,105863,105891,106733,106016,106371,106270,106838,106010,105723,105830,105878,106103,107359,106166,111246,124055,103317,130732,136121,131072,159346,154728,154123,105577,133916,158009,152536,105606,103691,103624,103350,103051,103136,104187,104687,103490,103723,103596,103229,102731,102709,103665
8,113950,108101,107665,107676,107996,107820,107664,107814,106547,107107,112147,126498,105074,105007,105072,106345,106206,106516,106302,106718,106179,105645,105991,105635,110088,124591,102813,103792,103724,105117,124824,134428,142512,159859,155471,154842,104380,132723,157772,154958,103055,102641,102134,102098,102131,102114,102128,102297,102269,102269,101975,102356,102207,102237,102445
13,122290,109287,110124,107996,109257,113499,125891,108149,107779,108377,107144,107476,107698,106851,106966,106976,106857,107133,106806,106359,106128,106413,107195,105996,105968,106539,106582,106930,111083,126094,134163,134647,113543,150982,154537,149312,105996,135658,156539,151125,106720,104420,104189,104030,106455,103092,102954,103995,103732,103504,103548,103064,103831,103055,103157
16.0,120158.0,110434.0,115186.0,134506.0,107266.0,107717.0,107635.0,107531.0,107827.0,107938.0,108355.0,107694.0,107925.0,107353.0,106480.0,106402.0,106583.0,106552.0,106433.0,106027.0,105894.0,106021.0,106392.0,106525.0,106214.0,106655.0,106611.0,111401.0,124971.0,104740.0,132855.0,133930.0,113517.0,152061.0,153283.0,150958.0,123350.0,140283.0,180237.0,110498.0,114852.0,121292.0,104095.0,105592.0,106059.0,107307.0,106532.0,106831.0,106300.0,121635.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
17.0,116328.0,108641.0,108339.0,109181.0,107603.0,107738.0,107797.0,106176.0,106620.0,106263.0,106559.0,111363.0,124819.0,104640.0,105054.0,106400.0,106286.0,106508.0,106235.0,106448.0,106935.0,105866.0,105388.0,105456.0,105672.0,104815.0,103863.0,103980.0,105155.0,108597.0,162547.0,150909.0,122222.0,152739.0,153081.0,151038.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18,115281,108949,108641,113805,129953,106266,108002,109689,107082,106957,106181,106756,106601,106229,106028,105989,105949,106058,105936,106789,106919,111954,127685,104785,104455,104558,104543,105472,105717,104864,126448,135051,130297,157667,154164,153946,106125,134050,157771,152281,105811,103989,103683,103418,103073,103274,103823,104524,103785,103623,103649,103668,105206,104087,104457
20,107023,106386,106922,106685,107131,106848,106643,105986,106071,106070,111231,124505,104534,104689,104788,105110,105506,105231,105549,105163,104485,105301,105062,104549,103986,104854,104957,105147,104779,104774,112871,174240,163767,159783,155679,156297,103103,134138,157566,155628,102185,101996,101726,101671,102095,101829,102006,101976,101862,102051,101666,102029,101380,102614,103578
154,109131,106944,106890,106867,107094,106983,106712,106413,106148,110986,124517,105185,104957,105141,105130,105645,105510,105518,105335,104771,104873,105185,105171,105237,104679,105132,104675,104688,104845,105014,115884,168379,162157,160721,155132,155681,104602,133740,158324,154166,103481,102680,102244,102217,102062,101936,102332,102355,102360,102146,102049,102022,101944,102235,102403
