driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,109559,107384,106640,105497,104783,104293,103614,103794,103279,103683,103677,103272,103472,103914,103580,104053,104251,104667,104840,105090,121759,102754,102812,103156,101826,102052,101752,102704,101950,101833,101632,101525,101292,101502,101339,101024,101069,100961,101041,101162,101000,101001,100240,100520,100435,100549,100406,101069,100311,100366,100294,100263,100212,99913,99709,100494
3,120340,110749,109806,106900,107217,107844,106678,107585,106147,105377,105252,105138,106262,106203,104190,104146,104106,103514,104264,104058,104129,103900,103804,103548,103675,104043,104297,105009,105837,103375,103197,102662,102847,102909,124168,102764,101949,101872,101605,100940,101141,101365,101042,101363,101669,102802,101342,100942,100857,100518,100428,100713,100579,100738,100942,102032
4,110603,108915,106931,106448,105329,105101,104567,104376,104033,104237,104278,103756,104098,103834,105370,104603,104519,103893,104877,105411,127268,104644,104711,103305,102734,102832,103046,102921,102617,102368,102570,101980,101864,102003,101772,101455,101542,101566,101484,101234,100987,101256,100956,101051,100141,101618,101048,100977,101322,100549,100328,101352,101689,101453,101004,99672
5,125479,113221,109556,107960,107507,106605,106290,106645,107935,106944,106238,105970,106503,106937,106352,106331,105938,105523,106240,106125,106178,125908,105424,105044,104654,104852,104757,104856,104572,104636,104586,107179,104645,104430,103831,103603,103809,103796,103565,103591,103717,103557,104911,103816,104186,105265,103656,104938,104899,103072,106673,106172,103904,103324,106120,inf
8,114246,112114,107073,105923,105247,105317,105120,104341,104432,105639,105570,105733,104084,103663,103721,104049,103558,103154,103301,103184,103423,103808,103481,104937,126451,103851,104863,103761,105058,102767,102000,102061,101886,102148,102154,101710,102069,102112,103212,102524,101907,102071,101326,102073,102697,101620,101924,101657,102333,103752,101945,101735,100826,100736,99873,99474
10,123781,112951,108757,108024,107955,107314,107015,106977,107785,108365,106611,106185,106976,106833,106432,106245,106356,105317,105770,105519,106458,126015,105087,105169,104927,105030,105112,105672,104853,104776,106476,105137,104563,103922,103795,103783,103829,103656,103356,103324,103608,104424,103575,103346,103991,105186,104070,104485,106568,105007,106232,103646,103367,104211,105619,inf
13,116792,110443,108659,107877,107293,106837,105272,104679,104246,104478,104260,103884,104059,104507,104422,103769,103646,102930,103161,103036,103252,103220,103532,103453,103292,103925,124964,105561,104473,102795,102336,102000,102338,101950,102097,101734,101578,101722,101339,100934,100572,100737,100904,100981,101148,100972,101911,101275,100884,100490,101469,100254,100050,99743,99745,99402
17,108558,107065,107139,107084,105444,104719,104100,104405,104063,104469,104125,103766,103599,104468,104115,106008,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,120820,108893,107713,108496,107292,106418,107654,105784,106071,104483,103839,103712,103767,104166,104769,105602,105056,104133,104563,104476,105208,104670,103039,102007,101986,103420,104445,102656,102171,101898,102071,101932,101626,102159,101234,120332,100970,101690,101018,102103,101958,102252,101276,101973,101135,100330,100871,100673,101032,100350,100903,100842,100245,100150,100950,102419
20,107821,106344,106716,105592,104598,104432,103992,103879,103850,103802,103668,103181,103578,104143,103889,103944,103840,103548,104154,104228,104757,121742,103042,102707,102199,102220,101998,101847,101810,101877,102019,102008,101688,102150,100969,100911,101132,101059,100925,101539,100850,102746,100677,100382,100539,100506,100556,100653,100686,100239,100422,100468,100082,100132,99861,99347
154,115014,109849,106502,105810,106034,115202,108597,107174,108057,123774,103540,104106,103640,105195,103586,103942,103319,102458,103290,102681,103534,103447,103470,102887,102797,103471,102879,104288,103233,102728,102572,102444,102213,101967,101777,102013,101470,103205,102066,101731,101633,101982,101840,101691,101825,101604,101667,102632,102246,102618,103094,101514,101661,101572,100625,101416
155,122647,110929,107888,108276,107020,107149,106422,107514,106246,105503,105281,106720,105414,128205,105615,105149,104533,104095,104852,104529,104675,104154,104328,104000,103626,104133,104209,103882,103288,103422,103091,102758,102802,102779,104266,103300,103706,103571,102288,101976,101956,102068,101884,101765,102462,102538,102209,101670,103644,106031,101442,100946,101599,102959,100315,inf
30,113401,112593,108802,108553,107301,107435,107943,106607,106206,107793,105380,104951,107349,106816,126728,105585,104580,104429,104892,104564,105074,104132,104101,103720,103651,104518,103833,103903,103554,103670,103223,103056,103219,103069,104133,102910,104261,103317,102478,123453,102996,102232,101440,101624,101369,101194,101374,101308,101482,101165,102195,101553,101512,100923,101067,inf
37,126427,113538,111415,109968,109203,108313,107782,107681,107879,107675,107395,107936,107670,107713,107448,107685,107229,107126,107061,107592,107703,107457,108045,108418,130628,109252,106642,112700,107815,106589,107595,105801,106141,105978,105363,107074,105297,106152,105377,105247,107912,106199,104664,104698,105528,104892,106272,104775,106865,105645,105188,104771,105461,104684,inf,inf
807,113678,108849,107264,106888,106111,105696,105141,104831,104837,105758,105559,105855,106803,105350,106257,105863,105930,123615,103507,103382,103268,103588,105452,104109,103379,103782,103586,103626,103815,103125,102913,102616,102667,102757,101961,101933,102168,102391,102257,101936,101638,101480,101811,101991,101243,101379,101597,101734,102353,101270,101704,101748,101048,101685,102415,101462
808,123382,112529,108906,107766,107378,107508,106840,106559,106685,106748,105864,106027,106190,105905,106306,107285,106125,105368,105915,105787,105744,105937,106105,125647,104593,105086,104772,104705,104355,104720,104972,104642,106397,104697,104203,103909,103533,104697,103560,103198,103735,103632,103395,104806,104050,104450,104274,105075,104546,103940,104301,104841,106418,103942,102824,inf
39,126860,113765,111256,110334,109145,108483,107824,107555,108069,108143,107463,107243,107710,107838,108196,107386,106992,107343,107254,107307,107285,107181,108148,107785,108167,133310,112102,108412,106633,107723,106169,106470,105378,105492,107811,106092,106270,105304,105257,108865,106505,105265,104762,105498,104593,106793,105443,104952,107783,105443,104508,105819,110171,105888,inf,inf
811,118883,109530,108477,108006,107235,106870,107468,104940,104431,103924,103979,104555,105234,105071,104853,105367,105092,104234,104411,106703,122388,103371,102390,102736,102565,102922,103689,103431,103762,103279,102771,102721,102834,102774,102356,101591,102047,102649,101710,102370,101622,101239,101660,103355,101519,100938,101290,101286,102169,101310,101785,102782,100745,101483,102263,101337
