driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,134120,123432,121303,121153,119555,118620,118170,88062,87283,86679,86450,86886,91874,129339,133073,126149,125240,123767,122115,118922,2126744,121796,120933,120889,120254,120915,119984,136026,1597686,123091,122555,86873,86269,86448,85779,85693,86311,86240,86295,85770,86261,85681,85747,85639,85805,86192,85933,93845,137665,141875,131841,130252,123018,122091,124701,87626,86635,86236,87384,86701,86338,86003,86167,85727,86468,86161,86798,86483,86482,86552,88285
3,135474,123508,120200,121521,119812,118117,119139,88680,87448,86269,87577,86993,94740,124697,132345,126343,125718,123468,122317,121011,2124601,121913,120963,121096,119740,121532,119705,136732,1596783,122782,122585,88784,86888,87189,86592,86296,86334,87286,87696,87665,86551,86490,86846,91093,86457,86337,86222,101119,114904,141890,130976,129212,122603,122025,124481,88999,87570,87593,87408,86901,86901,87014,86637,86842,86389,86522,87360,87110,87481,88105,88213
4,148459,120462,121327,120336,120951,116296,116104,91366,99131,108905,89818,90092,110243,110098,103086,119678,126767,122986,119233,127789,2117917,121151,120064,121044,120061,121077,121495,138457,1594203,122315,119201,91095,90376,89246,88537,87798,88098,87668,87935,88058,87927,90215,87990,88223,88579,88274,88318,107819,108917,119077,132026,127575,123934,121220,134281,92372,89060,87926,89479,88739,87326,87359,88049,87927,88198,88860,87166,88016,87116,87104,87772
8.0,137500.0,123345.0,121060.0,120437.0,119631.0,119126.0,117755.0,91772.0,89284.0,89367.0,89032.0,88847.0,104809.0,106720.0,129675.0,126805.0,125178.0,123655.0,122614.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,153679.0,120330.0,121847.0,119667.0,120859.0,117255.0,112470.0,94335.0,97856.0,117233.0,89662.0,90309.0,111198.0,108663.0,105013.0,114536.0,122308.0,124761.0,118101.0,132579.0,2117412.0,120842.0,123188.0,119621.0,120567.0,119793.0,120249.0,144338.0,1588718.0,122873.0,119725.0,112485.0,89705.0,89406.0,88160.0,87760.0,87340.0,86792.0,86767.0,86789.0,88272.0,88237.0,89435.0,86773.0,88016.0,88506.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18,160632,120657,121003,120534,119912,117817,110014,101913,109262,89374,88506,89431,111423,109836,105924,115686,124403,124829,117135,130608,2117741,121131,120138,119903,119916,120699,123061,139956,1591214,122289,117527,94890,90651,97461,109031,88625,87350,86983,87249,87937,87638,93144,89661,95769,109724,92730,106818,106275,134117,131353,112502,94502,93770,92931,116972,94957,92486,92210,91523,90274,90192,90034,90189,89355,90053,89849,90245,90348,90338,90502,90217
20,141969,120558,122903,119649,120378,117151,117819,90617,89548,112451,115238,89520,111485,108682,103327,115008,122233,123705,117318,130786,2117733,121157,121735,119128,120788,119811,121733,143216,1588902,122433,115783,92382,90035,87846,87710,88829,86991,87825,87922,87135,88237,88176,87192,87925,87964,87169,86897,105354,108149,125602,131744,127615,122738,120736,124265,91341,88935,88732,88621,88411,88132,88073,87333,87334,88244,89437,86758,87041,87081,86195,86799
807,145218,121732,120659,120081,120821,116661,116774,91810,89665,90781,88629,87975,102991,109873,126793,126581,125132,124509,121470,120712,2123869,124397,135650,119164,120883,119526,120719,144227,1588960,123007,114190,94061,90619,89815,89506,87934,88144,87596,87130,87382,87926,88320,87129,87193,87324,87514,88026,109293,109242,117439,132631,127582,123573,121524,120844,90668,89915,89417,89493,87578,87767,87071,87347,87572,88489,88006,87703,87272,86728,87282,87648
815,147600,120753,121473,119996,121068,116265,117932,91553,91524,91008,90268,89601,99612,110994,123581,125258,125926,124104,120591,121537,2123365,121034,120437,120431,119862,122774,118604,137061,1596898,122353,121418,89543,87734,87974,87447,87353,87472,87451,87889,87876,87093,87260,87167,87526,87592,87780,87671,99210,109836,140328,131528,129390,122585,122241,123890,89929,89198,88891,88216,88287,88104,87940,87729,87990,87366,87859,87351,87627,87687,87844,87946
817,143530,119859,122822,120255,120117,117089,117577,90925,89800,89597,88204,88762,108393,124472,116262,124734,125416,124759,119523,124528,2121562,121066,119581,121810,118602,122718,119455,137572,1595851,122733,120192,89582,87628,87201,87680,86917,87059,87208,87383,93788,109023,85532,85689,85646,86046,87414,88355,110014,109653,116019,133391,130127,124958,121512,120064,91317,89027,89736,90237,88946,88907,87855,87244,86178,86042,86013,86129,86936,86854,86905,87840
