driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,85160,79511,79329,79075,79142,78697,78817,78902,78793,78909,78469,78700,78331,78425,78386,78051,78328,78939,78455,78597,78375,78763,78081,78847,78645,78617,78443,78632,94813,80971,78319,78263,78923,78016,78458,78395,78740,79188,78917,78827,78718,78471,78202,78359,78252,78063,78076,78040,78087,78022,78275,78062,77651,78031,78044,77501,77946,77921,77837,78560,77782,77970,78140,77472,77677,77616,77740,77930,78042,79409
3,86190,79794,79732,79056,79101,79089,79109,79344,78909,78795,78673,78740,78462,78758,78338,78232,78335,78715,79039,78363,78243,78693,78715,79141,78396,78567,78221,77970,79241,93758,80108,78010,78055,78392,78543,78640,79164,79049,78619,78550,78586,78199,78375,78322,78008,78270,77920,78161,78419,77955,78031,77803,77865,78082,77888,77905,77882,78135,77926,78215,77981,78084,77637,77661,78350,78134,78592,78063,77984,78148
4.0,92417.0,82750.0,82098.0,82391.0,81818.0,81000.0,81027.0,81222.0,81547.0,81065.0,80845.0,80680.0,80654.0,80760.0,80476.0,80511.0,80738.0,81263.0,81108.0,80886.0,80810.0,80535.0,80480.0,80491.0,80786.0,80673.0,81166.0,80668.0,81173.0,80706.0,96685.0,83765.0,80722.0,80620.0,80543.0,80609.0,80049.0,79979.0,80052.0,79964.0,79580.0,79957.0,79928.0,82418.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,86878,80064,79374,79325,79288,79155,79190,79168,79368,79308,79055,78855,78795,78843,78696,78763,78798,78665,79099,79109,78839,78801,78897,79204,79138,94994,90378,78696,78325,78584,78489,78738,78828,78869,78916,79222,78608,78474,78421,95181,79995,76987,77465,77902,77989,77862,78239,78388,77846,78561,78521,78139,78083,78328,78398,78136,78147,77988,77960,78064,78113,78601,78464,77653,77968,77667,77979,77990,78287,83652
13,93643,82091,81516,81078,80963,81094,80863,80779,80293,79364,79429,79397,79350,79497,79815,79498,79509,79996,80047,79519,79678,79806,79714,79374,79448,79655,80220,79823,80771,80780,79670,79741,79696,79767,80398,80682,96417,79955,78173,78305,78540,78259,78808,78275,78300,78225,77858,77894,78173,77697,77916,77793,77907,78308,77843,77927,77830,78056,77762,77706,77926,77983,77758,77553,78042,77718,77601,77583,77788,78683
18.0,106219.0,85274.0,82195.0,82034.0,81424.0,80754.0,81077.0,82291.0,82201.0,81054.0,81019.0,80997.0,81029.0,80823.0,81064.0,81460.0,81225.0,81420.0,81417.0,81349.0,82715.0,82690.0,81379.0,82803.0,81404.0,82674.0,81510.0,81181.0,80755.0,80993.0,80658.0,80433.0,80329.0,80378.0,83260.0,80580.0,80185.0,80294.0,79823.0,80301.0,80301.0,80258.0,81221.0,97909.0,82185.0,79352.0,79130.0,79105.0,78856.0,79109.0,79178.0,79083.0,79523.0,81427.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
20,94928,81937,80966,81368,80413,80968,101133,81071,79970,78645,78482,78617,78835,78616,79496,78573,78595,80881,82333,79334,78691,78544,78460,78526,78124,78973,78935,78895,78789,78920,79302,78917,78248,78362,96427,79905,77481,77299,77472,77428,78614,78603,79499,78230,77828,77959,77675,77772,79000,77898,77799,77723,77955,77545,78018,77499,77811,78116,77105,77494,77677,77580,78068,77781,77712,77803,77981,77580,77573,80291
154.0,88746.0,80662.0,80305.0,80085.0,79809.0,79861.0,79836.0,79487.0,79699.0,80012.0,79879.0,79938.0,79636.0,79442.0,79248.0,79363.0,79380.0,79296.0,79489.0,79801.0,79632.0,79952.0,79740.0,80301.0,81472.0,80090.0,96425.0,81254.0,78649.0,79187.0,79285.0,79003.0,78736.0,78736.0,79435.0,79314.0,79160.0,79393.0,79493.0,78993.0,78873.0,78490.0,78770.0,78455.0,78573.0,78685.0,78690.0,78673.0,113465.0,81379.0,77969.0,78264.0,78389.0,79498.0,79118.0,78299.0,78225.0,78407.0,78239.0,79176.0,78312.0,78461.0,78707.0,78475.0,78106.0,78454.0,78362.0,78116.0,79062.0,100000000.0
807.0,89264.0,80787.0,80510.0,80181.0,80130.0,80104.0,80006.0,80090.0,80137.0,79949.0,80078.0,80302.0,80003.0,80261.0,80351.0,80075.0,79937.0,80311.0,80223.0,80052.0,79816.0,79938.0,80072.0,80050.0,79709.0,80069.0,80497.0,95434.0,81495.0,79631.0,79456.0,79564.0,79390.0,79863.0,79259.0,79249.0,79004.0,78858.0,79592.0,78852.0,78673.0,78562.0,89011.0,80119.0,78389.0,78847.0,78865.0,79298.0,78835.0,78984.0,79224.0,78650.0,78424.0,78707.0,78648.0,78331.0,78468.0,79675.0,78400.0,78821.0,78526.0,81513.0,78653.0,78601.0,78269.0,78238.0,78457.0,78346.0,78649.0,100000000.0
813,90289,80780,80332,79875,80253,80237,79875,80194,80241,79796,80145,80142,80272,80090,80116,80384,96045,81698,79558,79683,79363,79346,79843,79498,79019,78852,78948,79075,81351,79499,78914,79105,78742,79106,78928,78913,78880,78740,78901,78701,78825,78689,78687,78697,78653,78529,79032,78886,79208,78981,78385,78822,78499,78404,79591,78873,78761,78885,78652,78709,78591,79276,79470,78821,78795,78679,78799,79141,79113,79627
815.0,91917.0,82323.0,81182.0,80886.0,80549.0,80017.0,79995.0,80217.0,79966.0,80162.0,80229.0,80239.0,80226.0,80616.0,81180.0,80896.0,80315.0,80399.0,80502.0,80245.0,80165.0,80267.0,80544.0,95994.0,81769.0,78902.0,80085.0,79186.0,79564.0,79766.0,79587.0,79716.0,80050.0,79400.0,79190.0,79933.0,79604.0,79839.0,80239.0,79967.0,79862.0,79600.0,79554.0,79554.0,79671.0,79256.0,79383.0,79110.0,78889.0,79225.0,81926.0,79522.0,79064.0,79436.0,81313.0,79964.0,79660.0,79202.0,79676.0,79542.0,78898.0,79160.0,79277.0,79632.0,79667.0,80071.0,80962.0,80804.0,80163.0,100000000.0
817.0,91290.0,81997.0,81279.0,80359.0,80262.0,80309.0,80524.0,80544.0,81161.0,81145.0,80535.0,80225.0,81057.0,80450.0,80722.0,80317.0,80297.0,80389.0,80089.0,80739.0,80325.0,80352.0,96699.0,81736.0,79321.0,79693.0,79887.0,79457.0,80477.0,79848.0,79974.0,80020.0,79629.0,79610.0,79700.0,79599.0,79719.0,81589.0,80414.0,80059.0,79640.0,79430.0,79426.0,79164.0,79536.0,79557.0,82910.0,79816.0,79546.0,79523.0,79479.0,79800.0,80217.0,80201.0,79561.0,79321.0,79488.0,79899.0,79970.0,79753.0,79328.0,79494.0,79290.0,81195.0,79867.0,79416.0,79060.0,81942.0,81656.0,100000000.0
822,87753,80542,79870,79307,79318,79123,79095,79224,79445,79262,79066,79102,78890,78996,78913,78779,79082,78856,79162,79109,79893,78952,79005,79091,79170,79161,79507,97332,80503,78316,78288,78979,78875,78913,78880,79303,78625,78756,78389,78496,79209,78730,78684,78760,78554,78828,78437,78669,78441,78618,78717,78622,78610,78574,78885,78721,78606,78530,78372,78502,78378,78462,78375,78268,78549,78267,77922,78629,79371,83193
826.0,90840.0,81673.0,80716.0,80805.0,80316.0,80207.0,80148.0,80306.0,80378.0,80479.0,80598.0,80495.0,80239.0,79856.0,80656.0,80191.0,79934.0,80066.0,80928.0,81117.0,80163.0,80412.0,80086.0,80096.0,79971.0,79814.0,96137.0,81794.0,79625.0,79210.0,79427.0,79955.0,79812.0,79707.0,79426.0,80117.0,79259.0,80059.0,79599.0,80389.0,79570.0,79648.0,79844.0,79139.0,79039.0,79260.0,79240.0,79325.0,79013.0,78840.0,78835.0,78813.0,82256.0,79420.0,78719.0,78922.0,79878.0,78982.0,78607.0,78853.0,78520.0,78508.0,78280.0,78279.0,78084.0,78554.0,78207.0,78362.0,78048.0,100000000.0
828.0,92866.0,82644.0,81459.0,81205.0,80954.0,81121.0,80852.0,80818.0,81743.0,80797.0,80556.0,80377.0,80249.0,80705.0,80475.0,80238.0,79962.0,80352.0,80328.0,80594.0,81013.0,81338.0,81039.0,80694.0,80425.0,80154.0,80473.0,97567.0,82920.0,79410.0,80023.0,80102.0,79867.0,79994.0,80019.0,80327.0,82933.0,80112.0,79617.0,79543.0,79649.0,79824.0,79452.0,79167.0,79544.0,79083.0,79241.0,79094.0,79276.0,79733.0,79657.0,81546.0,79956.0,80080.0,81171.0,79527.0,79392.0,78890.0,79377.0,79051.0,79659.0,80728.0,79468.0,79067.0,79458.0,79009.0,79026.0,80093.0,79922.0,100000000.0
829.0,97916.0,84219.0,83095.0,83005.0,82888.0,83224.0,83546.0,83045.0,83978.0,82996.0,82724.0,82426.0,82377.0,82250.0,82506.0,82284.0,82705.0,83508.0,83145.0,83865.0,82451.0,82182.0,82117.0,82336.0,83103.0,83139.0,82581.0,82071.0,82630.0,82453.0,83616.0,82235.0,82605.0,105353.0,85758.0,81111.0,80744.0,80707.0,80975.0,81337.0,82453.0,83935.0,81924.0,81852.0,81901.0,81638.0,134767.0,85486.0,82080.0,80835.0,80849.0,82793.0,81575.0,82033.0,82761.0,83271.0,81689.0,81929.0,81853.0,81717.0,85246.0,81689.0,83918.0,81513.0,81737.0,81923.0,100000000.0,100000000.0,100000000.0,100000000.0
830.0,95581.0,82718.0,81782.0,81969.0,81503.0,81319.0,81148.0,80952.0,80991.0,80964.0,80644.0,81002.0,80612.0,80407.0,80438.0,80217.0,80020.0,80590.0,80332.0,80405.0,80782.0,80344.0,80116.0,80289.0,80153.0,79855.0,79919.0,80081.0,80405.0,80769.0,79946.0,80825.0,80936.0,80896.0,80267.0,80113.0,80067.0,80275.0,108627.0,81186.0,79552.0,79696.0,79219.0,78972.0,79329.0,78930.0,79314.0,78753.0,78664.0,78616.0,78728.0,78662.0,78692.0,78732.0,78754.0,78810.0,78770.0,78731.0,79419.0,79431.0,80956.0,79153.0,79465.0,80025.0,79607.0,79966.0,79389.0,79266.0,79112.0,100000000.0
