driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
2.0,93408.0,82827.0,80925.0,80032.0,80329.0,79881.0,80634.0,79765.0,79917.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
14.0,85721.0,79746.0,79196.0,78537.0,79006.0,77960.0,78289.0,77860.0,77696.0,77437.0,77200.0,77230.0,76857.0,77373.0,76630.0,76744.0,76196.0,76598.0,76372.0,76236.0,77656.0,78380.0,77422.0,77146.0,77839.0,77364.0,76670.0,76707.0,76288.0,76299.0,76979.0,76710.0,76400.0,76092.0,76156.0,75898.0,75832.0,75987.0,75954.0,76211.0,76405.0,76947.0,80139.0,100175.0,77679.0,77457.0,77300.0,77229.0,77334.0,76959.0,77000.0,76685.0,78502.0,77189.0,77236.0,77278.0,77544.0,76636.0,76510.0,76211.0,76692.0,76753.0,76437.0,76449.0,76225.0,75936.0,76305.0,75633.0,75999.0,75967.0,75888.0
15.0,89366.0,80677.0,79892.0,78791.0,79048.0,79216.0,78630.0,78781.0,78331.0,78236.0,78658.0,78651.0,78213.0,77819.0,78050.0,77039.0,76975.0,77232.0,76863.0,76594.0,76750.0,77120.0,76733.0,76559.0,76432.0,76527.0,76997.0,81237.0,101470.0,79071.0,78275.0,78190.0,77995.0,77563.0,77596.0,77156.0,77239.0,77231.0,77267.0,77626.0,77805.0,77476.0,77333.0,77168.0,77025.0,78463.0,76784.0,76792.0,76563.0,76375.0,76664.0,76834.0,76853.0,76852.0,76727.0,81888.0,98358.0,77520.0,77783.0,76789.0,76457.0,76893.0,77026.0,76832.0,76589.0,76494.0,76814.0,76672.0,76900.0,77795.0,79431.0
18.0,92042.0,82063.0,80442.0,80002.0,80346.0,79484.0,80282.0,79309.0,79293.0,79166.0,79046.0,79296.0,78785.0,78955.0,78396.0,78384.0,78402.0,78311.0,78283.0,77900.0,78416.0,78002.0,78415.0,77784.0,77792.0,78157.0,78769.0,78388.0,78346.0,77806.0,77757.0,77567.0,77976.0,77584.0,77194.0,77359.0,78945.0,77142.0,76533.0,77192.0,76379.0,76788.0,77400.0,81141.0,101132.0,78458.0,79133.0,78445.0,78610.0,78672.0,78951.0,78278.0,78527.0,77991.0,79980.0,77666.0,76677.0,76688.0,78264.0,76849.0,77458.0,77224.0,77872.0,77891.0,77343.0,77235.0,76718.0,77785.0,76525.0,77640.0,100000000.0
21.0,88494.0,80683.0,79580.0,79441.0,79192.0,79412.0,80792.0,79862.0,79418.0,79192.0,79229.0,79989.0,79070.0,78645.0,78504.0,78461.0,78271.0,77997.0,78194.0,77933.0,78159.0,77867.0,77637.0,77366.0,77350.0,77080.0,77185.0,77102.0,77124.0,77009.0,76932.0,76902.0,77101.0,76682.0,76556.0,76263.0,76310.0,76400.0,76402.0,76355.0,76224.0,76199.0,76259.0,76213.0,76184.0,76479.0,76609.0,76965.0,77231.0,76425.0,79910.0,98057.0,76733.0,76764.0,77230.0,77047.0,77148.0,77194.0,77215.0,77364.0,76623.0,76752.0,76976.0,76785.0,78252.0,76520.0,76335.0,76002.0,76171.0,76363.0,76799.0
22.0,85840.0,79612.0,77575.0,77295.0,76858.0,77438.0,77569.0,78245.0,77198.0,76848.0,77259.0,76672.0,76404.0,77351.0,76198.0,75801.0,75672.0,75885.0,75632.0,75868.0,75658.0,79516.0,101492.0,76868.0,76983.0,76812.0,106109.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23.0,91713.0,81400.0,81024.0,80185.0,79914.0,79508.0,79528.0,79732.0,79487.0,79051.0,79485.0,78917.0,78824.0,79103.0,78311.0,78372.0,78408.0,78255.0,78000.0,78083.0,78290.0,78158.0,77984.0,77905.0,78151.0,78341.0,78711.0,77328.0,77589.0,77437.0,77945.0,77795.0,78005.0,77706.0,77536.0,77257.0,77218.0,77277.0,77310.0,77425.0,77691.0,77588.0,77467.0,77086.0,80592.0,101665.0,76825.0,77525.0,77231.0,77357.0,77458.0,78141.0,77649.0,78065.0,77190.0,77216.0,77273.0,77331.0,77092.0,77877.0,76732.0,76938.0,76792.0,76703.0,76550.0,76707.0,76398.0,76794.0,76817.0,76905.0,100000000.0
25.0,139655.0,82417.0,81905.0,82134.0,81821.0,82315.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,84604.0,77226.0,76611.0,76874.0,76325.0,76454.0,75978.0,76196.0,76685.0,76327.0,76075.0,75763.0,75687.0,75378.0,75337.0,75346.0,75726.0,75441.0,75413.0,79420.0,100535.0,76401.0,76279.0,76164.0,76922.0,76246.0,77390.0,76398.0,76355.0,76500.0,76978.0,76331.0,76898.0,76150.0,76153.0,75961.0,76502.0,76351.0,75641.0,76089.0,75612.0,75399.0,76022.0,75588.0,75868.0,76116.0,76811.0,74755.0,75548.0,75575.0,78908.0,98427.0,76705.0,76668.0,77570.0,78241.0,78550.0,78719.0,78310.0,78743.0,80472.0,77537.0,77438.0,77169.0,76456.0,77711.0,76867.0,77238.0,76794.0,76767.0,77577.0
35.0,90627.0,81172.0,81066.0,80918.0,79340.0,79313.0,79812.0,79685.0,83066.0,79359.0,79124.0,78707.0,78934.0,78678.0,78505.0,78379.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
