driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,104787,99207,98786,98029,99272,99895,99917,98992,99098,99054,99437,99592,103018,118580,97826,98811,97076,97681,97428,97647,97782,97844,97892,97906,98293,98407,98283,101221,116898,94721,95232,95562,95797,96111,96824,96784,97040,97483,97856,98176,102181,115927,94677,94946,95754,95844,96327,95537,95558,97154,97201,97547,98297,98444,98398,98769,102038
3,99458,98149,97731,97483,97663,97754,97787,97808,98174,98297,98827,98816,102553,119334,97433,97061,97099,97195,97023,97762,97692,97470,97488,97449,97488,97876,97949,98024,98261,101624,121331,95910,95787,95652,95461,96232,97034,97012,99070,118955,94482,95577,95778,95215,95806,95724,95752,96217,96280,96194,97264,96721,96632,96519,96902,98360,98101
8,103779,98079,98934,99062,99727,99146,99114,98995,98647,98981,98914,102136,118781,96814,96761,97263,97496,97313,97661,97732,98096,98040,97816,98020,98348,98294,98345,98464,101332,117499,95539,95564,95383,95936,96283,96467,99476,116268,95158,95315,95487,95454,95620,96348,95967,96272,95990,96315,96166,96621,96388,96551,96955,97519,97683,97045,101619
13,101133,98218,99150,99274,99415,99623,102431,118989,99668,99302,99241,99596,101326,100118,100997,100160,100854,99985,100348,101475,100383,101095,100701,100564,100691,101271,101166,100719,104024,118124,97560,97799,98675,100122,97806,98001,98030,97988,98157,98098,98321,98200,98558,98519,98527,99748,98914,98568,98586,98761,99601,99167,99410,99306,100455,101367,inf
18,106579,99523,99427,99751,99895,100260,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
154,104134,99258,98918,99755,99430,99909,100167,100686,100414,100560,103928,119586,97285,97992,97996,99092,99368,98672,98971,99368,99374,99265,100081,100148,101048,99613,102909,120946,97762,97391,97600,98025,97758,97598,97725,97758,98331,97645,98017,101445,122963,96095,96235,96532,96964,96839,96949,96986,96906,97314,97211,97214,97551,97927,97819,97552,98010
807,108981,125539,98405,98714,99026,99057,99480,101377,100626,100292,102245,100961,101543,103989,103443,105531,119418,98298,98368,98538,98789,98853,99043,99106,99292,99729,99445,99615,100841,100126,100715,100055,99858,100755,103522,119002,98604,98186,98921,97775,98743,97501,97070,97819,98254,97640,98138,98643,99008,99355,103193,117943,95188,95640,96069,97177,inf
815,108005,106146,122999,97384,97881,98468,99249,99174,99911,100216,100760,102792,102676,106811,118300,97415,97719,98143,98462,98773,99286,98612,99369,99443,99568,100256,99888,100709,101487,101951,101346,101379,101836,102934,104299,104582,107409,116561,96067,96616,96728,96850,97452,99033,97279,97408,98089,97529,98084,98492,98955,99502,100032,100640,101520,102797,inf
817,102560,98452,99232,99311,99514,103243,117902,98967,99259,99444,99245,99383,99714,99602,98959,99253,99994,99780,99722,99759,99800,100245,100328,104743,119840,97244,97130,96510,98171,97440,97701,97449,97682,97667,97813,98114,98339,98342,98723,98755,99282,101777,117142,96064,96465,98140,96385,96573,96574,96275,96444,96646,96959,96427,96775,97226,96705
821,105365,99341,99342,99836,99813,99793,99961,108259,141635,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
