driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,81643,78412,77955,77692,77494,77432,77292,77212,77055,76807,77033,76844,76679,76744,77136,79483,98720,77402,77568,77642,77089,77177,77434,77213,77303,77302,77325,77230,76966,76850,76833,76969,77221,77167,77248,77146,79670,97453,76587,76664,77096,76751,76883,76848,77047,77083,76900,77022,76868,77236,79229,96865,77150,77669,77982,78119,78422,78322,77964,78106,77906,78660,78080,77585,77523,77483,77258,77240,77293,78671
2,84101,79997,79160,79028,80109,78660,78156,77986,77911,77979,77826,77743,77680,77778,77547,77418,77409,77345,77062,77113,77550,79150,99982,77950,77978,78011,77971,78322,78145,78379,78054,78574,79505,78126,77900,77749,77607,77781,77730,77760,77615,77372,77208,77552,77288,77220,79014,99501,78144,78493,78476,77937,77989,78024,77957,77851,78260,77990,77722,77908,77677,77327,77121,77034,77204,76918,76957,77119,77016,76875
3,85338,80217,79188,78804,79463,79311,78634,78187,78128,78094,78055,77594,79909,77679,77731,77246,77556,77272,77215,78983,101130,79125,78368,78433,78418,78450,78207,78923,78251,78020,78151,78198,78080,78090,77847,77727,77727,77849,78014,77525,77617,77550,77517,77560,77312,78874,100739,78049,78338,78373,78504,78438,78368,78651,78549,78258,78022,78398,78009,78141,78080,78073,77541,77561,77391,77804,77692,77287,77011,77861
4,85509,79523,78677,78993,79990,78980,78149,77969,77928,77951,77782,77767,77730,77680,77621,79152,98489,76938,76944,77250,77977,78844,77861,77722,77780,77940,77925,78471,78101,78303,78131,78504,77892,76819,76652,76495,78055,102161,79942,77854,77500,77652,78122,78134,77821,77988,77888,78067,78415,78249,78023,78223,78112,78207,78487,78195,78017,79083,77944,78037,77692,77382,77152,77192,77153,77104,77294,77541,77316,78275
5,117715,102201,79706,78865,79188,78759,78749,78242,78360,80370,79475,79925,78090,78331,78293,78054,77882,77908,77726,77904,77845,77775,77669,77455,77762,79471,101552,78597,80537,79900,78786,78487,78401,78416,79938,78342,78059,78160,78144,80091,77962,78090,77852,77526,77292,77616,77331,77476,79896,77240,78226,78257,79493,79803,99533,78272,78575,77882,77978,77806,77932,77559,77574,77732,77407,79630,77726,77760,77206,inf
8,81163,78298,77899,77565,77405,77359,77038,77002,76755,76769,76894,76776,76817,76611,76524,76631,76308,76755,76305,76207,77243,78312,99124,77030,77040,77140,77345,77186,77044,76928,77081,77519,77458,78183,77746,77238,77407,76840,76588,76561,76469,76620,76300,76262,76250,77985,99173,77836,77660,77954,77713,77514,77554,77360,77300,77535,78153,78265,77943,77542,77695,77493,77613,77463,77374,77184,77319,77187,77202,78188
9,82749,79171,78489,78317,77950,78572,77883,77664,77647,77508,77321,77265,77299,77564,77533,77203,77347,77233,78856,100105,77938,77935,78106,77917,78052,77760,77749,78055,78050,77941,77999,77967,77999,77926,77825,77599,77589,79296,77705,77420,77502,77408,77521,77153,78909,100801,77819,77940,77931,77792,77724,77638,77931,77538,77668,77575,77734,77956,78021,77731,77334,77728,77497,77266,77267,77393,77502,77589,77555,78000
11,90838,82058,80866,81026,79932,79683,79970,79928,79428,79660,79528,79109,79285,79007,79032,78974,78909,80762,111704,78774,80681,80027,78629,78583,78823,78747,80448,78729,78514,78967,78524,78442,78636,78309,78117,78159,78096,78091,77796,79656,104650,80524,79142,79320,79111,79045,80846,80734,79406,79369,79233,80649,79715,81169,79203,79443,79358,79308,78907,78860,78669,82165,78806,81096,78764,79058,78395,78383,inf,inf
13,79946,78093,77504,77099,76989,77079,76979,76623,76523,76745,76943,76398,76730,76341,76229,76333,76398,76513,77992,100060,77257,77542,77361,77091,77073,77070,77435,77075,76878,76986,77567,77799,77615,78241,77706,76991,76944,76573,76357,76383,76233,76099,77664,99910,78159,77608,77883,77959,77859,77800,77694,78441,77399,77130,77412,77755,77602,77940,77711,77638,77602,77855,77523,77324,77297,77300,77164,77481,77267,78444
14,89341,81424,81011,80654,80274,80359,80058,79845,79443,79801,79559,79165,78983,78928,79069,79061,79090,78969,78796,78827,78838,78859,79111,78816,78579,78457,78361,78404,78094,78412,77961,79652,102359,78396,78781,78635,78717,78606,78423,78719,78307,78375,78088,77978,78024,77885,77606,79401,98888,78256,78129,78272,78155,78510,78599,78749,78559,78197,78193,78424,78230,77782,78026,78133,79014,78131,77905,77447,77477,inf
15,139632,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
16,93860,81779,81373,81240,81029,81217,81214,80920,80799,80381,79884,80093,79902,79837,79403,79506,79335,79366,79468,79377,79771,78731,78923,78497,78497,78280,78091,80466,102779,79558,79557,79310,79154,81075,90843,79015,80648,79099,80282,80900,78565,78766,78888,78986,79039,81075,102154,82487,84293,80249,79206,79121,79258,78912,79384,78974,78918,78694,78777,78513,78472,80403,83027,78438,78588,78436,81278,78191,inf,inf
17,88870,81364,81058,80538,80012,80368,79805,79664,79500,79472,79554,79425,78992,79139,79107,79103,79012,78713,78666,78750,79159,79079,78947,78624,78589,78330,78655,78348,78185,79822,100182,78326,78230,80532,78979,78573,78646,78644,78359,78648,78410,78491,77799,78005,77981,79284,98864,77727,78004,78147,78017,78235,78436,78403,78320,78486,78351,78456,78263,78314,78123,77893,78023,77908,77544,77478,77685,77481,77249,inf
18,86521,80603,79619,79468,79386,79201,79160,79126,78756,78614,78822,78440,78568,78234,78279,78162,78202,78149,78125,79161,78562,78408,78164,78060,78127,77795,77865,77990,77671,77896,78114,79397,98372,77719,77693,77665,77624,77575,77493,77739,77722,77632,77784,77342,77250,77027,76907,76998,76901,78552,99406,78428,78180,77617,77841,78154,77933,78169,77965,77852,77602,77499,77405,77567,77368,77401,77354,77090,76844,76770
19,104767,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
21,83373,79881,78907,78469,78220,78221,78019,77868,77943,77858,77748,77776,77653,77359,77781,77594,77354,77192,78901,101752,78671,78976,79777,78713,78799,78575,78350,78409,78275,78257,78666,78198,78297,78221,77980,78111,78251,78170,77783,77878,77588,77508,77557,77449,77583,77009,77103,77064,77032,78571,98536,78526,77988,78578,78333,78010,78077,79342,77737,77430,77267,77463,77335,77262,77304,77118,76962,76930,76819,76703
