driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,105684,104041,104864,105816,111988,120395,102612,102735,103156,103121,103112,104310,104292,105250,104685,103938,103954,104018,103909,104675,109104,117891,101970,101483,102094,101838,102349,102855,102878,103337,102374,103039,102666,102296,101826,102539,106890,116547,100284,100279,100058,100422,100199,100404,100593,100624,101338,100731,100037,99981,100056,100057,100108,100279,101346,101940
3,108691,104140,104583,107237,112442,120971,103378,103648,103856,104015,105345,104304,104036,104200,105246,104648,104670,104453,109423,134747,137875,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,106002,104566,104314,105573,104939,110122,118755,103040,103120,102914,103117,103721,104509,103785,103504,103399,103396,104518,104116,104558,103120,102651,106689,118344,101090,101379,100973,101715,102761,101947,101829,102000,102345,102758,101902,101310,101319,101421,101205,101193,105948,116876,100274,100191,99692,99506,99552,99900,99781,100320,100494,100705,101575,100030,99870,102312
8,107160,104475,104288,105290,106769,110570,119584,102930,103443,103314,103270,103647,103216,104136,104348,105951,103150,103189,104216,104076,109192,117797,102895,101987,102233,102053,101843,102606,102793,103453,102990,102269,102513,106278,116909,100979,100851,101397,101170,100246,100524,100682,100360,100261,100297,100568,100947,100941,100367,100156,99955,100027,100321,100176,100584,101471
13,106607,104345,104306,105485,105836,106935,110262,119779,103174,104060,103282,103728,104570,103771,104176,104400,104869,104644,109712,117621,102983,102704,102714,102591,103296,103669,103797,103558,103646,103997,103586,104921,102860,102421,102607,107229,116202,100608,100548,100832,101135,101061,101283,101443,101351,101861,101914,101458,101506,101961,101690,101605,100973,100402,100284,101514
16,112187,104605,104257,105829,112172,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,119567,119905,103511,103643,103550,104933,104226,103722,104241,105005,104061,103416,103773,105329,110576,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,110314,104809,104138,107218,105263,105670,104768,104751,104593,104416,104622,104935,104720,104821,104155,104623,104515,104198,104525,104592,105032,103834,108230,116909,102442,102139,102552,103046,104082,103566,103975,104051,103483,103037,103187,103073,103661,103086,102020,101748,101649,101684,101426,102343,102279,102125,102308,101886,106520,113549,100306,101090,100738,100741,100729,98058
20,110745,104811,104296,106058,105314,105117,104585,103686,103730,104222,104735,104594,104691,108204,117977,102858,104359,104837,104183,104153,103407,103098,103159,103150,102660,102804,102600,102878,104625,103450,107946,117301,100391,100652,101244,101145,101447,101673,100949,101586,101764,101312,102278,101241,101620,100353,100722,100283,100039,100216,104716,113280,96808,97256,98211,100051
154,109341,104020,104456,104647,106557,108185,111265,119676,103669,104090,104550,104839,104570,105588,104886,104748,104051,104211,104725,104161,103951,104259,108024,117875,102053,101931,102987,102782,102723,102829,102287,103521,104157,103475,102992,103297,106347,117781,101792,102203,101651,101497,101401,101348,101463,101591,101218,101375,101050,101532,101101,101012,101466,101738,100563,100861
807,111485,104903,104177,104869,105080,105096,104540,103386,104142,104148,104330,104725,104777,108547,122303,102489,103253,104334,104300,104008,103651,103591,103432,103466,103397,103766,103466,103249,107390,116276,100630,101427,102871,103059,104468,108498,118640,100764,101009,101553,101765,101964,102147,102003,101899,103041,102400,102092,102216,102342,101843,102107,103512,101915,101624,101178
813,114066,106469,105787,105990,105873,106572,112369,122165,105858,105620,105439,105330,104516,105018,104757,104050,105303,105104,104874,105424,104524,104481,108006,120683,103030,103075,103256,103786,103987,103897,104149,104324,103906,103770,103953,103199,103074,103433,106894,118056,102305,101144,101665,101933,101835,101907,101807,101525,101803,102265,101957,101990,102065,100968,101801,101361
814,113849,106169,104419,104617,105471,105397,105552,104852,104657,104958,105059,105006,105680,110049,118771,103097,103749,103619,104460,104146,104316,104127,105447,103937,103983,103756,103674,103544,103324,103506,103212,109205,117367,101031,101744,101434,101138,101342,101403,101467,101325,101307,101590,101446,101515,101729,101491,100911,100932,100744,100666,100660,104726,115464,100101,100888
815,113668,105586,104652,104762,104987,105026,106161,104876,104524,104738,104792,105398,105244,106071,105222,107383,105418,105022,105128,106940,105468,105102,104850,110111,118307,101359,101513,102285,103161,105184,107926,118617,101418,101878,101779,101948,102277,101823,102273,101925,102774,103148,102422,103488,102628,103107,102614,101811,102319,102504,101959,101427,101772,101330,101281,101419
817,109736,104498,104308,112263,125153,104130,103808,103876,104737,104023,104332,104857,104602,105796,104737,104838,104034,104276,104768,104275,104176,104155,109366,119349,101852,101924,102111,101968,101969,102315,102255,102346,102230,102027,102172,102195,103109,106951,119157,100954,101398,100616,100719,100650,100685,101773,101475,101363,101243,101074,100953,100419,100362,100446,100240,100592
818,116745,106840,105435,105123,105571,106126,107098,104028,105977,104520,105144,104578,104837,106173,120770,120382,103016,103194,103917,105008,103239,103859,103595,103334,104083,103235,103275,103290,103778,103374,103415,103844,103173,103536,104635,103306,108176,116588,100372,100835,100817,101362,105574,118597,100456,100450,100197,100399,100633,100868,100379,100534,100228,100885,100608,100138
819,117049,107374,105876,105779,110969,121440,104512,105735,107647,106210,105769,106273,105501,105200,105309,105157,109410,122040,103785,104173,103830,103953,104186,104060,103931,104232,104498,104453,104494,104442,104447,104496,108951,119589,102085,102287,102142,102565,102497,102566,102377,102197,102126,102790,103199,102658,102425,101997,104007,102526,102649,102284,102510,103552,104663,inf
820,116332,107609,106729,106557,107957,109632,114746,123112,105202,105416,105086,105561,105392,105345,106055,105628,105828,105903,105938,105522,110806,126147,103383,104120,103831,103524,105210,103424,104400,103399,103641,104087,108559,125300,102249,102639,104221,102430,101978,102633,104190,104599,102603,103070,103257,103358,102603,103129,104338,103294,105377,103792,102684,102605,102316,inf
821,112827,104775,104829,104959,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
