driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
2.0,106873.0,98472.0,97930.0,97760.0,97505.0,96752.0,96704.0,97054.0,96606.0,97149.0,97332.0,96925.0,96250.0,96595.0,96054.0,96093.0,95855.0,95743.0,95520.0,95332.0,95609.0,95146.0,95361.0,96308.0,95338.0,95391.0,95221.0,95727.0,95521.0,98073.0,122887.0,97828.0,96707.0,96730.0,97611.0,96631.0,97812.0,98028.0,96334.0,96092.0,96150.0,97027.0,98235.0,97921.0,96591.0,96085.0,95899.0,95277.0,95270.0,95180.0,95237.0,96847.0,95224.0,94647.0,95098.0,94224.0,94309.0,95127.0,95984.0,100000000.0
8.0,105268.0,97693.0,96935.0,96606.0,96264.0,96500.0,96237.0,96389.0,95752.0,96040.0,96081.0,95554.0,95608.0,95769.0,95477.0,95218.0,98717.0,95350.0,94647.0,94419.0,94671.0,94163.0,94169.0,94628.0,95749.0,96852.0,97229.0,94325.0,94280.0,98083.0,94001.0,94745.0,95094.0,94295.0,99417.0,121590.0,94972.0,94442.0,94554.0,94742.0,94663.0,94502.0,94984.0,95098.0,95343.0,95196.0,94836.0,94261.0,94316.0,95230.0,95003.0,94540.0,94416.0,94045.0,93422.0,93802.0,94693.0,94225.0,93159.0,95602.0
11.0,138235.0,174237.0,99280.0,98730.0,98796.0,98310.0,98082.0,99710.0,97799.0,98290.0,98531.0,98303.0,97633.0,97445.0,97738.0,97747.0,97501.0,96832.0,97099.0,99000.0,97893.0,98249.0,97266.0,96824.0,96984.0,96936.0,100436.0,97681.0,98601.0,97009.0,96797.0,96712.0,97183.0,96236.0,96155.0,99763.0,125118.0,96042.0,99806.0,99682.0,96068.0,96171.0,95943.0,96320.0,98175.0,96575.0,97384.0,97771.0,95867.0,96338.0,96917.0,95899.0,95479.0,95133.0,95085.0,95218.0,95029.0,95843.0,100000000.0,100000000.0
13.0,106365.0,98427.0,97856.0,97947.0,97122.0,96844.0,96776.0,96774.0,96441.0,96422.0,96794.0,97635.0,96444.0,96173.0,96191.0,96148.0,96079.0,95553.0,95435.0,95383.0,95690.0,95406.0,95516.0,95466.0,96074.0,95740.0,95355.0,95419.0,95469.0,95782.0,98557.0,124105.0,96067.0,96471.0,96991.0,96760.0,96736.0,97964.0,97900.0,96478.0,96519.0,97268.0,99415.0,96742.0,97314.0,96020.0,95535.0,95198.0,95487.0,95349.0,95144.0,95253.0,95275.0,95260.0,95065.0,94763.0,94683.0,95826.0,95389.0,100000000.0
14.0,105010.0,97548.0,96375.0,96319.0,96363.0,96599.0,96125.0,95910.0,96010.0,95580.0,95775.0,95664.0,95707.0,95619.0,95220.0,95517.0,95357.0,95452.0,94979.0,95324.0,94583.0,94851.0,95260.0,96189.0,96069.0,96901.0,97127.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,105797.0,98285.0,97597.0,96136.0,102566.0,96622.0,96922.0,96723.0,96715.0,95054.0,95623.0,95617.0,94787.0,94660.0,94759.0,94726.0,95329.0,95185.0,94602.0,94704.0,98430.0,120079.0,94677.0,95111.0,95529.0,95458.0,95437.0,95832.0,96344.0,95665.0,97904.0,96908.0,96347.0,96168.0,97186.0,95670.0,95340.0,95644.0,95702.0,95675.0,95103.0,99108.0,118998.0,98216.0,96207.0,96350.0,96048.0,95291.0,95356.0,95121.0,95349.0,96741.0,95404.0,94797.0,95277.0,94806.0,94246.0,94763.0,95229.0,100000000.0
17.0,111039.0,99920.0,99743.0,99863.0,98862.0,98579.0,105368.0,98411.0,98353.0,98369.0,98262.0,99394.0,98692.0,98951.0,98714.0,99234.0,100237.0,101137.0,105103.0,123841.0,97230.0,96625.0,96905.0,96987.0,99615.0,96526.0,97069.0,96950.0,96744.0,96564.0,98034.0,96694.0,98706.0,97053.0,97253.0,96319.0,95880.0,96660.0,99235.0,96339.0,99831.0,133263.0,96729.0,96663.0,96317.0,96173.0,96196.0,96396.0,96524.0,96039.0,96477.0,96488.0,96125.0,95913.0,96909.0,96453.0,95995.0,96952.0,100000000.0,100000000.0
18.0,105498.0,97868.0,97197.0,96533.0,96383.0,96395.0,96331.0,96804.0,95348.0,95670.0,96310.0,95872.0,95415.0,95809.0,95602.0,95235.0,95231.0,94416.0,94218.0,94779.0,94850.0,98064.0,119829.0,96274.0,95925.0,95431.0,95416.0,95839.0,95399.0,95472.0,95600.0,97406.0,96757.0,95717.0,95164.0,95485.0,95036.0,94899.0,94617.0,94350.0,94487.0,94449.0,94568.0,98303.0,117364.0,93757.0,93676.0,93845.0,94388.0,94671.0,94427.0,94411.0,94576.0,94795.0,95635.0,96630.0,94716.0,94478.0,95008.0,95742.0
21.0,132093.0,125472.0,97011.0,98270.0,98017.0,97850.0,98399.0,99100.0,97892.0,98380.0,101139.0,99945.0,98732.0,98742.0,98644.0,101721.0,102771.0,98057.0,98083.0,100499.0,101650.0,123722.0,97120.0,98555.0,102196.0,102787.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,101301.0,95376.0,94475.0,94304.0,94311.0,94567.0,94130.0,93951.0,94158.0,94154.0,94167.0,94198.0,93869.0,93597.0,94081.0,94220.0,93873.0,93716.0,93294.0,92919.0,93503.0,93547.0,93568.0,94032.0,96845.0,117822.0,93720.0,93833.0,94265.0,94359.0,95232.0,93937.0,94202.0,94237.0,93487.0,93531.0,93391.0,94109.0,93690.0,93342.0,93478.0,92906.0,93157.0,92785.0,96066.0,116404.0,93430.0,94186.0,94056.0,94017.0,94744.0,94935.0,95295.0,94842.0,94951.0,95090.0,95629.0,95645.0,96036.0,96461.0
