driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1,120785,118823,112824,111903,110364,109895,109973,109118,108892,108915,113820,129775,110362,109037,109913,108738,108397,108315,108345,108135,108449,108136,108144,108204,112507,129861,109660,108994,109261,109316,109422,109367,109144,109922,109158,109295,108647,109318,108936,108919,109714,112177,145866,181187
2,130592,117484,117990,114213,113940,111625,110267,109875,110088,109981,109748,110340,110401,114552,132555,111412,110878,111428,109778,110409,110022,110000,110072,110304,110307,109805,109990,109878,109882,109308,114302,127428,109208,109143,109528,109067,109254,109631,109397,109133,110057,124655,139545,121305
3,131975,120802,117252,115938,114994,114540,113393,112827,113389,112538,112527,111515,111942,112234,111894,111668,110989,111257,110845,111083,111560,111253,111201,111246,115941,132699,110737,111592,111806,111236,110689,110656,110690,111006,111504,111156,111228,111722,111907,111996,117616,162578,151421,inf
4,125552,115915,114072,112837,111744,111254,110643,110785,110348,109703,109421,109382,114430,131670,110974,110599,109990,110165,109883,109952,109799,109774,109451,109795,109238,109243,113925,129892,110392,109991,110278,109971,110451,110070,110340,109985,109686,109784,109733,109818,110109,117121,143437,142270
5,131071,118766,115649,113648,110799,110163,110652,111130,109680,112818,110049,110312,115214,137869,121527,112117,113308,109876,109719,109817,110217,110544,109535,109376,109628,109706,109549,109816,109076,108460,108654,108361,113025,127038,108223,108650,108441,108667,109303,108431,108680,117008,134143,inf
6,135836,120306,119542,116373,115578,114595,113888,114250,113510,112741,113071,113932,112363,112703,112920,112453,112234,111930,111504,111763,111401,112551,111208,111456,111379,111177,116719,131840,111516,111375,111412,111952,111342,112109,110970,111576,116026,112543,111176,111133,115593,143412,156982,inf
7,126541,117755,114539,113340,112361,111852,111038,110779,111259,111895,110801,110002,111156,109398,114760,132133,110785,110906,111013,110296,110039,109899,109983,110101,110148,109947,109580,110118,109576,109406,109002,114174,129251,110218,109450,109599,109470,109423,109431,109587,109950,119279,135513,140376
8,122381,116341,112772,111439,110657,110322,109710,109108,109035,108510,108280,113331,129370,108513,108990,108657,108229,108476,107932,108195,108621,108158,108492,107930,113560,130781,110467,109583,109727,109427,109373,109337,109378,109341,109132,109462,109164,109025,109347,109499,108639,114142,inf,inf
9,129207,117364,114501,113453,112273,112043,111379,111134,111743,110782,110003,110178,110297,109529,114356,132234,110745,110646,110936,110758,110238,110303,110249,110032,110767,110088,110056,110191,109605,109606,109344,109298,113623,132939,109203,108965,109035,109691,109212,109049,109643,118941,134415,136377
10,130388,119045,117774,116597,115574,114167,113211,112746,112748,112105,112409,111340,111341,111905,111674,111372,111288,112845,110763,110331,111013,110654,110359,110493,111050,115152,131097,111166,111097,111325,110811,110966,110548,110512,110625,110271,110255,110451,110548,110420,111559,135307,136736,144401
12,128110,119209,116770,115433,114336,114142,113550,112406,112179,111826,111666,111118,111231,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
