driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
32,111562,129453,79162,76798,74990,74664,74351,74695,74478,74387,74229,74487,74296,74572,74131,74063,74027,74091,73900,74048,74259,73936,75040,78630,96934,75888,75578,75309,75459,75226,75649,75500,75241,75264,75090,75087,74996,74956,74790,74672,74633,74667,74531,74525,74236,74238,74050,74188,74044,73800,74082,74361,75301,77740,92386,74813,74730,74901,74531,74951,74617,74724,74309,74239,74269,74291,74148,74229,74343,74922,inf
33,123405,122303,80671,77757,76629,76299,76643,76733,76434,76770,76312,76193,76210,76114,76072,75736,75818,76578,76691,75965,76337,75449,81722,97608,77806,76692,76634,76673,77913,76687,76118,76357,76040,76397,75865,75581,75333,75444,75605,75384,75113,75228,75273,75294,76107,80963,96595,76872,76694,76257,76655,77095,76010,76081,75884,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
35,122112,123304,80074,77925,76673,76542,76724,76323,76685,76315,75980,76167,76248,76020,75866,76088,75832,75934,76172,75734,74830,74445,74575,74342,74054,74256,74841,74645,74677,74568,74192,74208,74705,79664,93473,75124,75051,74950,74747,74857,76336,74828,74763,75171,76101,75514,75006,75237,75783,75783,75992,76122,77054,79729,93473,75305,75587,75066,74865,74786,74693,74888,74791,74709,74313,74489,74803,74333,74721,74286,inf
4,105122,133689,77769,74891,74591,73746,73548,73351,73395,73371,73240,73159,73408,73036,73039,73132,72827,73032,73261,73271,72653,77275,93978,74135,74023,75986,74394,74212,73975,74076,73552,73680,74014,73439,73738,73834,73719,73636,73538,73624,73674,73777,73671,74494,74094,73037,72804,77639,93385,73902,74080,73751,73842,74136,74202,74303,74155,73968,73823,73434,73642,73546,73315,73511,73538,73531,73824,74350,74939,76960,77728
38,121479,123751,80058,77543,76778,76467,76816,76379,76625,76249,76031,76347,76151,75853,76166,75792,76086,76043,76007,75994,76846,76212,80792,98455,78141,77343,76724,76607,76385,77624,76398,76075,76054,80792,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
39,117904,125714,79347,77002,76117,75820,75897,75520,75526,75638,75681,75784,76022,77861,75623,75481,75535,79940,99418,78490,78102,77234,76335,76270,78209,76784,77149,76465,75947,75966,75847,78794,76497,76669,80962,94520,75486,75622,75358,75233,74906,75191,76314,81023,99460,76723,76232,76204,76304,76394,76136,76121,76075,76427,77147,78165,78670,76576,75945,75966,75722,75837,75539,75671,77431,76303,82816,77457,inf,inf,inf
8,107999,131499,77403,75057,74757,73944,73898,73668,73659,73449,73367,73287,73298,73446,73351,73407,73044,73286,73046,73076,73085,72784,72770,72695,72800,72782,72861,72674,72268,72405,77021,94418,74040,73864,73776,73923,73720,73677,74011,74025,74110,73871,73476,73477,73202,73480,73386,73141,72914,73093,73229,72979,72978,72902,73069,73130,72601,72682,76999,89655,73976,75305,74737,74832,74403,74679,74098,74401,74251,74403,76102
11,116255,126246,79575,77119,75945,75762,75641,75538,75485,75404,75386,75214,75154,75186,75239,75059,75275,75369,75458,75153,75147,75082,74819,74603,74687,74456,74622,74579,74501,74536,74462,74394,74598,74964,75637,74892,79308,99382,76135,77504,76033,75695,76039,76932,75675,75584,75738,75503,75818,75646,75751,75783,76917,75444,76671,75659,76295,75729,75673,75394,75116,74966,74879,76339,74994,74959,75885,75715,75234,75691,inf
13,114831,127269,79199,77113,75697,75044,75091,74975,74800,74690,74728,74572,74706,74632,74644,74458,78241,97272,76033,75990,76294,76061,76319,76117,75452,76251,75358,75517,74897,74922,75249,74928,75716,75020,75105,75128,74897,77265,75207,75282,75666,75976,76344,76338,76039,79554,95002,75627,75475,75531,75259,75370,75257,76412,75545,75334,75995,75046,74769,74894,74893,74800,74797,74478,74413,74673,74882,74401,74542,74343,inf
15,120902,123334,79468,76872,76176,75695,75879,75594,75538,75489,75772,75661,75837,75840,74480,74063,74393,74706,75185,75217,75110,75134,74924,74657,74733,74268,76147,75078,74863,75116,75116,79665,94316,74622,74809,74403,74216,77279,76923,76606,76099,75820,76117,76854,75845,75350,75812,75461,75650,75838,75706,75736,81289,98762,74175,74122,74845,74996,74944,74940,74612,74685,75007,74998,76838,73620,73804,75144,73570,inf,inf
