driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1.0,128268.0,115059.0,116211.0,115908.0,114881.0,113707.0,131075.0,122738.0,115865.0,115488.0,115091.0,115217.0,115472.0,115092.0,114691.0,114449.0,115380.0,114224.0,114395.0,113926.0,129857.0,121321.0,116724.0,116832.0,116501.0,116429.0,116216.0,116229.0,115919.0,116046.0,116173.0,115993.0,116358.0,115993.0,115346.0,132400.0,160954.0,117652.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
3.0,113414.0,113142.0,113104.0,113131.0,113423.0,113534.0,113088.0,114163.0,116305.0,113015.0,111898.0,126661.0,121210.0,115390.0,116191.0,115702.0,115029.0,115160.0,114460.0,114392.0,115495.0,115819.0,134630.0,120796.0,116431.0,116749.0,116097.0,116033.0,116292.0,116991.0,118205.0,111987.0,111595.0,111345.0,111168.0,110856.0,110905.0,111104.0,111338.0,110511.0,128023.0,117808.0,113392.0,113957.0
4.0,122987.0,117195.0,117580.0,115436.0,115167.0,115142.0,114977.0,115678.0,114454.0,114005.0,114241.0,113952.0,114233.0,113926.0,114364.0,116603.0,116906.0,116439.0,116909.0,116386.0,116398.0,120010.0,113879.0,114453.0,113908.0,128992.0,120647.0,115306.0,115570.0,117075.0,117044.0,115291.0,115650.0,115473.0,115105.0,114834.0,114723.0,115596.0,134321.0,120692.0,116159.0,116273.0,116398.0,117341.0
8.0,116158.0,115844.0,128230.0,119850.0,115366.0,115446.0,115761.0,115184.0,114903.0,115003.0,114790.0,114856.0,114746.0,114333.0,114727.0,128859.0,120906.0,116547.0,117023.0,116292.0,116360.0,116231.0,116810.0,116803.0,115335.0,114823.0,114852.0,115416.0,114090.0,114318.0,114684.0,114813.0,114534.0,114559.0,114398.0,114585.0,114981.0,114675.0,114692.0,114822.0,114823.0,115458.0,114924.0,121561.0
13.0,114543.0,113575.0,113777.0,113454.0,113496.0,112592.0,112552.0,112512.0,127204.0,120016.0,115415.0,114924.0,114786.0,114859.0,114449.0,114800.0,115459.0,114400.0,114211.0,114013.0,113451.0,113161.0,128567.0,121765.0,117364.0,116951.0,117237.0,117409.0,117100.0,117691.0,116855.0,116975.0,116493.0,116311.0,132150.0,123712.0,117713.0,118008.0,117393.0,118048.0,117876.0,118153.0,117771.0,123340.0
16.0,125467.0,118913.0,117954.0,117679.0,118119.0,117712.0,117683.0,118300.0,117847.0,118777.0,122029.0,130066.0,115307.0,115984.0,116970.0,117043.0,117496.0,117358.0,117049.0,117179.0,122007.0,129317.0,114359.0,114535.0,114733.0,114403.0,114997.0,115084.0,115036.0,115060.0,115106.0,115555.0,115364.0,120006.0,127803.0,112413.0,112945.0,112804.0,113433.0,113452.0,113515.0,113688.0,114274.0,114182.0
18.0,113719.0,113591.0,113483.0,113705.0,113943.0,114042.0,113899.0,113907.0,114291.0,113589.0,126848.0,120182.0,115473.0,115792.0,116226.0,116792.0,117573.0,116234.0,116433.0,115292.0,114799.0,114977.0,114835.0,115235.0,115600.0,115428.0,128784.0,121025.0,116583.0,117247.0,116687.0,117105.0,116846.0,116562.0,116602.0,116559.0,116803.0,116999.0,118275.0,123675.0,114918.0,117962.0,116705.0,115911.0
20.0,115348.0,115094.0,114970.0,115046.0,115795.0,114687.0,127368.0,119713.0,115253.0,115369.0,115603.0,115510.0,115558.0,115570.0,115008.0,115574.0,115339.0,115132.0,128444.0,120504.0,116440.0,116578.0,116624.0,114624.0,116211.0,116768.0,114213.0,113437.0,112995.0,113198.0,113086.0,112953.0,127565.0,118982.0,115394.0,115366.0,115961.0,115052.0,116791.0,117202.0,116129.0,116374.0,116613.0,119311.0
154.0,134583.0,138206.0,117512.0,117671.0,117784.0,118633.0,117669.0,117478.0,117557.0,117243.0,117475.0,117944.0,122460.0,129625.0,115746.0,117434.0,116209.0,115695.0,115667.0,116004.0,115649.0,116173.0,117183.0,116222.0,116427.0,115972.0,120846.0,132919.0,116099.0,115981.0,116207.0,116741.0,122203.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
807.0,125739.0,117815.0,117483.0,117554.0,117873.0,117362.0,117763.0,117903.0,118546.0,121031.0,130000.0,115519.0,115619.0,115898.0,115965.0,115871.0,115823.0,115892.0,115731.0,115560.0,115716.0,115912.0,116041.0,115951.0,116079.0,116174.0,117550.0,116518.0,116770.0,120335.0,129006.0,114416.0,114198.0,114414.0,114765.0,113960.0,114110.0,114250.0,114307.0,113612.0,113702.0,113771.0,114152.0,115597.0
