driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65
2.0,100309.0,89353.0,87630.0,87797.0,88099.0,87619.0,88303.0,87847.0,87889.0,88113.0,87738.0,87583.0,88001.0,88149.0,88052.0,87818.0,90708.0,112059.0,86663.0,86902.0,87500.0,87524.0,88750.0,87718.0,87888.0,89057.0,87953.0,87897.0,87968.0,90268.0,87940.0,87557.0,87586.0,87764.0,87488.0,87373.0,87580.0,87908.0,90641.0,90758.0,112732.0,104554.0,132960.0,97899.0,93043.0,90046.0,90123.0,90063.0,89413.0,89594.0,89514.0,91440.0,89564.0,92495.0,110611.0,89467.0,90768.0,89348.0,88923.0,89228.0,91965.0,89634.0,100000000.0,100000000.0,100000000.0
14.0,91504.0,85674.0,85587.0,85494.0,85715.0,85757.0,85861.0,85890.0,85880.0,85895.0,85670.0,85765.0,86168.0,86109.0,86002.0,85826.0,86014.0,85460.0,86438.0,86150.0,86298.0,85964.0,86116.0,88512.0,111038.0,84684.0,85138.0,85367.0,86130.0,86162.0,85769.0,86021.0,85941.0,85771.0,85778.0,86116.0,85849.0,86428.0,89602.0,107207.0,85992.0,85144.0,84905.0,85064.0,85199.0,86293.0,88766.0,86293.0,86783.0,86550.0,86641.0,85410.0,85997.0,85956.0,87061.0,85626.0,85808.0,86282.0,86412.0,86650.0,86117.0,86583.0,87079.0,87441.0,88654.0
15.0,94824.0,87932.0,87618.0,87544.0,87336.0,87236.0,87325.0,87173.0,87219.0,87346.0,87306.0,87342.0,86812.0,87162.0,87372.0,87222.0,87254.0,87288.0,87227.0,86736.0,86719.0,89328.0,134527.0,85806.0,86810.0,86038.0,86101.0,86470.0,86518.0,86379.0,86820.0,86734.0,87188.0,86925.0,87478.0,87349.0,89923.0,87002.0,87225.0,87141.0,86734.0,86686.0,86661.0,90583.0,111590.0,88015.0,87998.0,88729.0,88002.0,88120.0,87815.0,87622.0,87907.0,88495.0,87889.0,89148.0,87975.0,87145.0,87577.0,86339.0,88170.0,88485.0,89144.0,90529.0,100000000.0
18.0,95061.0,87947.0,87918.0,87353.0,87370.0,87377.0,87206.0,87287.0,87139.0,87552.0,87069.0,87415.0,86969.0,87151.0,87399.0,87027.0,87319.0,90247.0,107912.0,84729.0,85397.0,85516.0,85945.0,85966.0,85972.0,86106.0,86103.0,86305.0,86037.0,85951.0,86183.0,86434.0,86528.0,86018.0,86838.0,86336.0,86072.0,86206.0,86703.0,86648.0,90115.0,111456.0,86535.0,87539.0,87387.0,87627.0,86782.0,86878.0,86613.0,88137.0,86777.0,87664.0,86692.0,86988.0,87346.0,86858.0,86921.0,87044.0,86927.0,87108.0,86481.0,100000000.0,100000000.0,100000000.0,100000000.0
21.0,98493.0,89015.0,87765.0,88244.0,87914.0,87949.0,87876.0,87752.0,87573.0,87832.0,87701.0,87661.0,88250.0,87616.0,87508.0,87638.0,87784.0,89863.0,109020.0,86909.0,86652.0,86548.0,86527.0,86763.0,88413.0,86666.0,87025.0,86790.0,86601.0,86937.0,87085.0,86607.0,86529.0,86352.0,86638.0,90421.0,86819.0,86693.0,87036.0,86687.0,89286.0,110475.0,86487.0,88029.0,86852.0,86760.0,86657.0,87185.0,87369.0,87056.0,87169.0,87082.0,86910.0,91255.0,86895.0,86658.0,87016.0,87021.0,86823.0,86792.0,86786.0,87186.0,86866.0,86691.0,100000000.0
22.0,92475.0,86466.0,85953.0,85903.0,85704.0,85744.0,85949.0,85875.0,85647.0,85954.0,85710.0,85576.0,86191.0,86108.0,85890.0,85609.0,85721.0,85539.0,85913.0,86318.0,86296.0,86015.0,85730.0,85288.0,87645.0,108620.0,85447.0,85849.0,86440.0,86014.0,85688.0,86233.0,85675.0,85705.0,86049.0,86167.0,85718.0,86349.0,86361.0,88720.0,110823.0,86724.0,86457.0,86399.0,86493.0,86572.0,86919.0,86981.0,86978.0,87750.0,86693.0,86091.0,86524.0,86968.0,86605.0,87182.0,86275.0,87304.0,86657.0,86791.0,87334.0,85938.0,87170.0,87109.0,87511.0
23.0,91001.0,85338.0,85600.0,85516.0,85723.0,85794.0,85896.0,85818.0,85835.0,85859.0,85706.0,85958.0,86092.0,86050.0,85992.0,85835.0,85672.0,85834.0,86555.0,86295.0,86136.0,85913.0,89231.0,107945.0,85326.0,85516.0,86013.0,86026.0,86443.0,85837.0,85919.0,86041.0,85850.0,85654.0,86003.0,85989.0,85927.0,86318.0,86495.0,88674.0,111095.0,86058.0,86054.0,86511.0,86193.0,87352.0,87210.0,86867.0,87034.0,89018.0,87879.0,87226.0,86817.0,86993.0,86985.0,86800.0,87199.0,86837.0,87118.0,87417.0,86981.0,87678.0,87730.0,87424.0,88600.0
25.0,97670.0,88655.0,87851.0,88154.0,87860.0,87969.0,87493.0,87767.0,87612.0,87664.0,87452.0,87759.0,88144.0,87629.0,87613.0,87664.0,90157.0,110127.0,86147.0,86336.0,86906.0,86733.0,86868.0,86866.0,87169.0,86942.0,87127.0,86736.0,86876.0,86830.0,86678.0,86466.0,86707.0,86372.0,87258.0,87391.0,89260.0,118491.0,87313.0,87497.0,88645.0,87940.0,87984.0,88345.0,87964.0,87628.0,87717.0,87684.0,88053.0,89150.0,87700.0,87620.0,87597.0,87559.0,87329.0,87087.0,87397.0,87451.0,87776.0,89455.0,87662.0,87242.0,87190.0,87060.0,100000000.0
30.0,88772.0,84517.0,84675.0,84522.0,84616.0,84655.0,85011.0,85147.0,85060.0,85051.0,85273.0,85371.0,85264.0,85125.0,85358.0,85569.0,85372.0,85193.0,85646.0,85542.0,86298.0,86492.0,87865.0,89276.0,106712.0,84858.0,85691.0,85324.0,85411.0,86093.0,85714.0,86124.0,85737.0,85905.0,85909.0,86086.0,86226.0,86525.0,86420.0,86486.0,88507.0,118555.0,85876.0,86321.0,86913.0,87984.0,88730.0,88821.0,88660.0,95468.0,106097.0,85187.0,85844.0,86289.0,86123.0,85776.0,85908.0,86020.0,86580.0,86788.0,86952.0,86436.0,87202.0,86811.0,88634.0
35.0,93780.0,87747.0,87310.0,87441.0,87108.0,87123.0,87254.0,86701.0,87180.0,87391.0,86994.0,87071.0,87131.0,87387.0,87036.0,86954.0,87398.0,86925.0,86832.0,87122.0,90343.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
