driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,105695,104678,104317,104317,104149,104102,104234,104178,104230,104492,104399,103935,103689,108299,122245,104222,104869,104078,104176,103905,103735,103696,103887,103592,103702,103508,103647,103644,103239,103008,102208,102297,107504,121001,103595,103697,103064,103125,102763,103816,103249,102948,103382,102766,103230,102954,102788,103339,103459,103047,103493,103050,102668,131653,160586,152459
3,106876,104518,104297,104361,104165,104128,104105,104385,104294,104501,104409,104340,104583,104698,109469,121104,103937,104171,104388,103831,103541,103613,103757,103672,103479,103809,103727,103868,103613,103508,107946,121370,103572,103365,103335,103239,102805,102881,102565,103427,103229,102819,103772,102860,102690,102803,102897,103363,103568,103890,104283,104169,103961,133066,151167,152533
4.0,115768.0,107841.0,108278.0,107162.0,107760.0,107724.0,106822.0,106671.0,106560.0,106810.0,107029.0,111064.0,124962.0,106553.0,106743.0,106563.0,107332.0,106951.0,106788.0,105959.0,105645.0,105948.0,105819.0,105958.0,105834.0,106108.0,106807.0,106575.0,106713.0,106554.0,106708.0,107171.0,107114.0,106957.0,111416.0,122788.0,104103.0,104752.0,106059.0,103728.0,104078.0,106280.0,104061.0,104199.0,105012.0,105065.0,105734.0,105526.0,105072.0,105702.0,104751.0,110310.0,133110.0,134131.0,140651.0,100000000.0
8,108617,105106,105011,104642,104603,104351,104404,104523,104572,104782,105104,104803,104964,104724,110170,121900,103589,103428,103723,103580,103389,103257,103429,103435,103777,103862,103897,104357,104193,104218,104044,103692,103571,108815,120880,103344,103295,103451,103400,103685,103668,103770,104049,103456,103650,103848,103619,103026,103215,103408,103602,103770,103338,133508,139857,153472
13,109426,105394,105389,104870,105031,104891,104760,105043,105254,105516,106050,105659,110535,122849,104275,104179,105078,105003,105052,104681,104592,104845,104895,104695,104534,104785,104656,105238,105293,104708,105232,104930,104969,109550,122737,102990,102734,103109,103236,103656,103802,103568,103892,103993,103631,103236,103317,103691,104064,104032,103852,103613,114601,134056,117325,139560
18.0,116287.0,108254.0,107832.0,107420.0,107721.0,107544.0,107220.0,106657.0,106582.0,106866.0,107179.0,107182.0,107334.0,111721.0,124816.0,105431.0,105138.0,105751.0,105838.0,105511.0,104991.0,105383.0,105089.0,105105.0,105567.0,105263.0,105875.0,105918.0,106375.0,106201.0,106612.0,111201.0,123449.0,105354.0,105683.0,105246.0,105010.0,105104.0,107623.0,106180.0,105495.0,105707.0,105484.0,107069.0,106378.0,106366.0,106301.0,109237.0,105725.0,105750.0,105802.0,114559.0,131535.0,127361.0,141530.0,100000000.0
20,107813,104903,104574,104860,104351,104639,104396,104511,104458,104747,104874,104766,109454,121552,103018,103787,104128,104009,103744,103662,103555,103509,103592,103880,103616,103605,103649,104126,104006,108687,120657,103497,104368,103715,103871,103927,103785,103518,103564,104128,103698,103848,103824,103774,104025,103419,103336,103460,103715,103487,103758,104044,103674,133584,140693,153156
154,110984,105616,105298,105293,105267,105342,105668,105794,105712,105692,106027,110524,124846,105711,105261,105295,105870,105949,105357,105308,105399,105890,105444,105479,105303,105487,105901,106026,106154,106338,106224,110360,122640,103134,104032,104163,104095,103898,104143,104414,104404,104470,104279,104184,104296,104063,104690,104597,104565,105038,104434,104784,123047,135324,116764,106739
807.0,114288.0,106729.0,106891.0,106100.0,106113.0,105844.0,106145.0,105935.0,106492.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
813.0,112637.0,106772.0,105237.0,105101.0,105622.0,105441.0,105548.0,105756.0,105849.0,105897.0,110216.0,122183.0,104825.0,105629.0,105440.0,105075.0,105344.0,105436.0,105542.0,105231.0,105181.0,105534.0,105432.0,105340.0,105253.0,105261.0,105574.0,105722.0,106096.0,105864.0,105960.0,105983.0,141283.0,122735.0,104237.0,103994.0,103686.0,104181.0,118231.0,104981.0,104671.0,104600.0,104438.0,106540.0,106461.0,106330.0,105726.0,126722.0,145602.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
