driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
14,90258,83761,83324,83070,83137,83052,82947,82867,82881,82584,82515,82611,82295,82287,82354,82649,82794,82618,82241,82141,83683,83898,83733,83037,82580,82041,81323,82872,84068,100761,83036,82401,83459,82785,82841,82538,82818,82594,83210,84205,83952,84109,82422,81927,81846,81770,81668,81705,81355,81782,81683,83974,98116,81129,81540,81641,81750,81426,80908,80937,80715,81156,81884,82643,82022,83064,81560
15.0,97049.0,85772.0,85424.0,85328.0,85364.0,86018.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
21,90724,84228,83618,83148,83028,82986,82842,82818,82907,82515,82610,82639,82267,82421,82237,82208,82959,82577,82327,82140,83356,83639,85418,103421,83061,83372,84134,82112,81805,82140,82686,82856,83233,83146,83069,83283,84349,83202,85983,83096,82397,84060,101771,83614,83495,83332,83493,82443,82183,82149,82608,82500,82557,82793,83170,82288,82656,81993,81956,82141,81824,81618,81814,81579,81506,81663,81986
22.0,95429.0,85947.0,85300.0,84996.0,86872.0,85734.0,85161.0,85011.0,84782.0,84730.0,84593.0,84296.0,84485.0,84460.0,84501.0,84441.0,84238.0,84405.0,84593.0,84328.0,84528.0,84137.0,84363.0,84010.0,84311.0,84178.0,84370.0,84179.0,83882.0,84066.0,83727.0,83689.0,83412.0,85754.0,107300.0,85036.0,85200.0,86417.0,85783.0,85804.0,85667.0,85605.0,84906.0,85943.0,86119.0,84693.0,84522.0,84691.0,84355.0,84851.0,85677.0,84526.0,84537.0,85786.0,86084.0,84626.0,84402.0,84274.0,84093.0,84505.0,86913.0,85580.0,85428.0,84663.0,83716.0,100000000.0,100000000.0
23.0,92966.0,84293.0,84247.0,84100.0,83926.0,83547.0,83475.0,83487.0,83776.0,83131.0,82982.0,82957.0,83322.0,82839.0,82971.0,82587.0,82557.0,82502.0,82310.0,82284.0,81881.0,84280.0,102901.0,82286.0,82811.0,82797.0,83347.0,83411.0,82997.0,82566.0,82589.0,82277.0,82563.0,83068.0,82717.0,82551.0,82673.0,83069.0,84415.0,83582.0,83127.0,82488.0,81917.0,82073.0,82262.0,82255.0,82019.0,83728.0,100498.0,82778.0,82919.0,82709.0,197143.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
25,91753,84105,83671,84176,83629,83194,83128,83158,83045,82814,82579,82860,82819,82240,82267,82175,82380,82449,82306,81932,82060,82537,83273,84264,104745,83092,84037,82805,82456,82304,82395,82561,82413,82768,82971,83144,83966,85239,83295,83037,82311,82387,84621,103447,84619,83201,83215,82864,82909,82589,82406,82541,82448,82814,82451,82678,82145,81941,81978,82104,81778,81782,81880,82044,82191,81902,82291
30,89140,82150,82184,82104,82106,82145,82163,82105,82176,82157,82269,82141,81992,81923,82229,81644,81337,81308,81267,81593,82048,81880,81798,83047,100370,81268,82964,81963,83528,82012,82067,81893,81992,82067,82151,82313,81899,81498,82329,82077,81994,81620,82080,81448,81794,81462,83460,98260,81659,82162,82422,83314,82486,82335,82910,81952,82128,81590,81397,81664,81883,81561,82466,82344,81001,81093,81219
35.0,93709.0,84410.0,84522.0,84309.0,84018.0,84009.0,83926.0,83972.0,83810.0,83635.0,83806.0,83455.0,83494.0,83791.0,83841.0,83008.0,83013.0,82793.0,82745.0,82652.0,82587.0,82428.0,82561.0,83052.0,83247.0,82179.0,82242.0,82242.0,81794.0,81789.0,83923.0,104825.0,81701.0,82047.0,82471.0,82667.0,82586.0,82627.0,83236.0,82943.0,83064.0,82337.0,82193.0,82649.0,84452.0,103448.0,84109.0,83148.0,83172.0,84502.0,83369.0,83934.0,83355.0,83209.0,83231.0,83296.0,84095.0,82789.0,82334.0,82695.0,82215.0,84903.0,82562.0,82574.0,83908.0,83145.0,100000000.0
44.0,98007.0,85752.0,85599.0,85649.0,86014.0,85263.0,85114.0,84607.0,84734.0,84535.0,84356.0,84384.0,84408.0,84178.0,84284.0,84492.0,84255.0,84436.0,84743.0,84513.0,83953.0,84336.0,84308.0,84299.0,86575.0,103367.0,83912.0,86753.0,84926.0,84686.0,84836.0,84491.0,84672.0,84437.0,84382.0,84513.0,85085.0,85366.0,85234.0,84001.0,85542.0,85104.0,86757.0,104262.0,83746.0,85645.0,84841.0,84201.0,84077.0,83625.0,83335.0,83837.0,83633.0,83245.0,83552.0,85433.0,86389.0,83415.0,84785.0,83187.0,82931.0,83375.0,83213.0,83756.0,84531.0,100000000.0,100000000.0
49,92419,84450,84026,83969,84026,83591,83385,83246,83313,83274,83367,82911,83410,82819,82969,82542,82617,82398,81977,82106,81955,81830,82223,81959,81760,83750,101109,82217,82643,82565,82938,82895,83355,83023,83322,83099,84745,84903,83141,83046,82421,82362,84757,101690,82649,82811,82623,82787,83612,83007,82883,82774,82771,82794,83241,82441,82167,82175,81702,81776,81997,81908,81829,81653,81394,81654,81866
