driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
20,92211,88615,88368,88097,87973,87947,87715,87792,87839,87968,87817,87718,87901,87786,87863,90364,108789,89049,87541,87592,88181,87382,87200,87184,87140,86878,87365,87055,86981,86678,86663,86711,86882,86613,86744,86892,86714,86730,86671,86362,85989,86200,86449,85819,86210,85820,86223,85682,85541,85608,85530,85821,86977,89201,104087,85176,86200,85179,85629,86336,87609,87351,87248,87216,88757,91610
22,98788,90757,90059,90171,89665,89784,89240,89717,89464,89636,89158,90047,89243,89696,91155,106444,88579,88268,88413,88245,88165,88045,88060,88024,88314,88746,88340,88010,87586,87770,87753,87414,87681,87602,87872,87387,87506,87411,87583,87267,87238,87627,87235,87616,87676,87407,87989,87108,86884,86863,86626,86788,86737,87196,86876,90348,86752,86210,85728,88633,88458,90391,88108,88624,90195,inf
24,100048,91045,90469,90202,90457,90278,89788,89913,89920,89965,89922,93550,111762,90019,89695,89657,90150,90066,89832,89790,89661,89633,89346,89509,89239,88651,88957,88669,88693,88719,88800,91044,88555,88722,88425,88269,92563,89321,90095,88050,87730,87750,87631,87646,87750,87481,87467,86845,87034,87265,87233,87314,87133,87391,86958,86486,86610,87591,86950,86262,86124,85963,85924,85957,inf,inf
153,97513,89990,89742,89161,89361,89433,89294,89244,89248,89112,88911,89106,88999,89080,89070,91914,116908,88912,89844,89426,89383,90106,88267,87615,87831,87816,88142,88295,88559,87942,87768,87686,87582,90303,97450,87325,87386,87159,87242,87519,89677,87362,87095,86552,87118,87008,86916,86883,86996,87033,91679,89539,88566,87901,86284,86097,86079,86077,86465,85848,85899,85701,85655,85738,87476,inf
155,100998,92748,90171,89760,90103,89736,89800,89621,90109,89907,89871,90304,89627,89865,90175,91858,108851,88877,88981,88715,88969,88833,88718,88899,89005,89017,88807,89375,89316,89530,89150,90081,88019,87742,88580,89760,87875,88212,87816,87493,87268,87351,86975,91127,87529,89126,86933,86817,86591,86422,86533,86851,87402,87593,87475,86300,86226,86379,86466,86757,86667,86083,86189,86160,86674,inf
30,95377,89651,89146,88617,88721,88402,88752,88432,88637,88693,88364,88582,88348,90702,106398,88776,88881,88257,88951,88854,88164,88751,88790,89782,88358,87632,87766,87837,88442,87812,87826,87594,88003,87263,87517,87296,87213,87336,87334,87142,87505,87477,87593,86937,86757,86671,86821,86476,86597,86563,86627,86467,86306,86073,86287,85760,85748,85955,85740,85994,86237,86766,85851,85529,86442,86718
37,131181,111824,90804,90745,90426,91183,90708,90768,90411,97901,107715,97866,94637,91195,90803,91347,97652,94289,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
807,99151,90794,90177,90219,89895,89579,89684,89491,89418,89531,89444,89928,89629,89408,89529,91105,107822,89831,89633,89345,89585,90432,90503,89427,89132,89107,89452,89381,89075,89488,89610,92848,108248,89960,88130,88277,88840,88243,87922,88683,87844,88030,87758,87917,87638,87652,87815,88165,88365,87958,87343,87540,87703,92690,87639,87314,87377,90679,87806,87132,87218,89767,86863,88349,inf,inf
808,103913,91211,91087,89650,89570,89540,89693,89274,89678,89948,89939,90175,92666,108045,89122,89331,89608,89225,89037,88508,89117,88901,88777,88891,88983,88837,89095,89365,89342,89319,89450,90030,87633,87824,88608,87980,89541,87283,87256,87681,87187,87034,87259,87163,87475,90607,87742,88660,86822,86537,87166,87367,87464,87739,87176,86183,86329,86121,86653,86602,86487,86106,85470,86260,87565,inf
810,104668,94829,93699,93636,93465,93614,94445,94097,93564,93636,93424,93809,93807,98215,96662,94046,100534,97255,99226,115909,91380,91664,91764,94851,91481,94645,93203,90967,91088,92038,95202,93677,90781,93456,91126,91275,91866,91377,94541,96836,92570,90296,90699,92460,90504,93211,89904,94327,94393,91128,93386,90807,90607,92427,92368,91824,94693,93086,90642,93919,97168,94441,inf,inf,inf,inf
812,103759,95346,93171,92949,93412,93108,92798,93693,93384,92679,92896,92590,92934,92709,93978,94417,92194,94038,92940,94143,93942,92145,96215,94489,93478,92041,102356,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
67,106064,111402,89549,89656,89471,89421,90902,90525,89587,89140,90119,90106,91989,90289,90676,89671,89905,89698,89757,89763,89712,92606,99719,89485,91707,88527,88483,88063,90443,108974,87325,87031,87346,86781,87382,87444,86883,87378,87340,87383,86724,94608,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
