driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,101289,93401,93092,92062,91629,92281,93466,93131,93621,94233,93780,94285,95146,93859,94209,113739,116659,1243047,136377,93381,91768,91728,91784,91882,92380,92139,92607,92516,92459,92625,93814,91404,90961,91070,91394,90981,91277,91585,91434,91788,92419,91203,90808,91056,91578,91203,91052,90646,90684,90913,92073,91106,90857,91044,91166,92186,93348
3,99316,92037,92747,92141,91575,92468,92464,92625,92557,92581,92681,110969,94742,91298,91982,93289,100716,199132,1211335,91206,90557,90688,90939,90901,90929,90931,91369,91691,91899,91800,91885,91813,92115,92685,92679,91982,91755,91668,92137,91651,92506,91467,91070,90854,90812,91415,91222,91300,91811,91000,90703,90978,91813,92179,92350,91701,92449
4,104547,94787,94252,94307,93908,94359,94426,94373,94347,94455,94760,112637,97948,92553,93123,94542,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,98430,91891,92341,92321,92139,92240,92210,92381,92728,92598,92933,93290,93900,94049,94176,113141,108909,188276,1209843,91247,90701,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,101024,92927,93309,94503,93119,93225,93651,93843,94525,96129,111982,98104,92344,93412,94543,92710,112024,1243269,135431,93776,92816,92911,92760,92775,92803,92530,93052,92812,92797,92951,92561,92741,92966,92936,92732,92780,92304,92425,92288,92599,92517,92748,92710,93077,92837,93449,92893,93168,93090,93751,93080,93218,93614,93622,93818,94001,94562
18,105509,95142,94933,93981,94504,94301,94764,94586,94611,94629,94651,95217,95649,96197,115900,100414,120407,1223874,125076,93213,93825,93910,93851,94121,94293,94528,94437,95872,95429,113550,97766,91685,91684,92020,92107,92196,92000,92345,92499,93293,93587,93247,92862,93162,93078,92956,92936,92751,92841,92951,92762,93104,94490,92715,92719,92088,inf
20,96916,91664,92167,92014,92273,92204,92080,92289,92578,92571,92960,93014,110574,95604,90757,91809,99423,201551,1213527,90524,90374,90207,89951,90185,90719,91764,91454,91507,91809,92003,92228,92227,92795,92937,113109,94747,90251,90612,90627,91064,91220,91104,90814,91196,90779,90725,90590,90463,90271,90168,90137,91262,90665,90907,95239,90965,91634
154,109379,95688,95158,94444,94503,95005,95124,95520,95463,95351,94852,95313,95105,94235,94554,94143,111293,1241349,134540,93798,93110,93265,93321,93492,94096,93427,93796,93454,93448,93556,93220,93639,93327,93520,93388,93010,93211,93385,93139,93622,92934,93207,93480,93048,93132,93041,92941,92862,92923,92959,92896,93126,93218,93602,93468,93493,94073
807,103434,93916,94176,94128,94967,94364,93445,94045,93874,93855,94094,94375,96118,94350,94849,112729,122020,1229799,132698,94475,93514,93327,93525,93531,93394,93646,93442,93486,93750,93317,93602,93617,93211,93379,93303,93169,93437,93632,93063,93507,92993,93075,93217,93172,93176,93444,92926,92947,92833,92842,93062,93573,93469,93602,93594,93428,93848
815,105079,95015,94312,94222,94385,94097,94469,94576,94461,94297,94714,94800,94302,94848,95654,117573,125086,1221249,130119,94148,94743,94056,93676,94328,93952,94380,94349,94402,93263,92942,93052,93490,94794,94940,93888,93107,93559,93292,92780,93714,93500,93284,93046,93790,93156,93441,93364,93294,93455,93534,93046,93308,93256,93757,96359,94325,95236
