driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,112636,161427,147290,96160,95439,95506,95477,95263,95137,94809,94966,95083,94921,95065,94607,95026,94490,94270,97318,123161,95724,95559,95537,95803,96023,95612,95466,95398,95427,95402,95412,95044,94972,95182,95118,94898,94929,94299,94698,94547,95040,94413,94459,97625,119116,94496,94721,94694,94651,94785,94591,94422,94606,95184,94987,94630,94354
2,118031,161576,144936,96063,96046,95884,95844,95541,95763,95653,95500,95180,95363,95797,95633,95116,95366,95208,94978,95349,94988,95313,97810,121386,95023,96044,95171,95192,95233,95434,95452,95159,95431,94768,94771,94496,95201,94470,94668,94678,97536,120171,94587,94844,94887,94934,94939,94861,94741,94686,94973,94669,95151,95213,94954,95085,95600
3,126937,161329,140567,97377,96936,97028,97710,96950,96515,99079,97961,96662,96032,96540,97153,96892,96589,95830,98405,95698,95590,97958,121792,98578,97167,96274,96196,95912,96349,96039,96472,96653,96958,96524,97200,96786,96589,96226,98978,121643,95861,95720,98360,96069,96118,96056,96037,96056,96554,95856,95556,95706,96125,95812,95734,95835,95902
4,115185,161613,144922,96526,95696,96197,96035,95640,95670,95653,95605,95262,95600,95827,95375,95341,95132,95377,94811,95126,95112,98160,121417,95923,95645,95585,95296,95347,95287,95459,95749,96506,95408,95342,95426,95096,95179,94575,94976,94473,94792,94616,97719,119275,94660,94420,94995,94649,94627,95038,94812,94622,94953,95076,94799,94816,95518
5,121188,162570,142718,97796,97239,97166,96898,96959,97127,97276,97650,96947,97034,96950,97804,96772,96764,96760,99174,97357,96651,96251,96222,96874,99487,122061,95475,96086,96753,96143,96731,96796,96628,96732,96767,96745,96094,95964,96256,96136,95906,98592,121780,95681,96194,95984,96154,95867,96411,95964,95771,95829,96025,95879,95972,95884,96032
8,116729,162003,144658,95309,95685,96982,95470,95545,95720,95519,96030,94939,95418,95940,95477,95101,95278,95523,95026,94908,95066,95012,97152,122151,94941,94812,95130,94965,94920,94939,95034,94948,95417,95034,94773,94523,94623,94364,94357,94395,97815,119710,94638,94624,94956,95025,95109,94844,95069,95314,95114,95054,95343,94963,94776,95375,96809
9,118926,161560,144578,96937,96257,96558,96569,96396,96650,96264,96359,96348,96156,96460,96489,96355,96125,96074,96190,95837,96050,95875,98580,121327,95116,95528,95336,95498,95479,96181,95964,95846,96030,95674,95860,95977,95493,95010,95377,95074,95199,95141,97722,120043,94864,94819,95147,95440,95339,96087,95572,95302,95710,95533,95592,95744,95427
11,127586,161799,139821,98736,97984,97271,98915,97750,97009,97210,97198,97409,97066,96974,97011,96756,96592,96406,96691,99491,124940,96911,96359,97327,97160,97045,96660,96599,96724,96544,96640,97060,97322,97808,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,111709,160753,148583,95807,95500,95427,95209,95151,95246,94950,95042,94919,94776,94693,94981,94728,94648,94408,94836,94876,97511,122157,95396,94684,94778,95101,94874,94867,94966,95033,95026,94680,94574,94466,94826,94904,95341,94361,94688,97561,121148,94067,95332,94614,94903,95124,95025,95351,94780,95207,95415,94882,94896,95665,94847,94738,95485
14,129201,161337,138954,98459,96898,97874,97196,96361,96296,96712,96576,97438,96611,97003,97326,96332,99377,121381,95540,95971,95873,96383,96206,96631,96087,97879,96152,95793,96572,96778,95799,95480,95532,95384,98683,154422,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
15,123824,161354,141821,98039,97184,97279,97450,96667,96809,97442,97258,97049,97028,96776,96769,95901,95873,95851,95502,96003,98457,124395,98088,98336,96999,96398,96101,96042,96066,96146,97052,96882,96778,96582,96399,96011,95405,95559,95317,95153,95217,97801,120786,95718,96202,96686,96180,95834,95917,95628,95693,95616,96414,96424,96377,96194,96154
16,134633,405395,99883,101137,99049,98929,99254,98749,98911,98497,98824,100057,98657,98490,98414,98391,97958,98496,101738,137772,98412,97741,97715,97789,99928,99458,97448,97213,97679,97514,97338,97355,97299,97239,97163,97230,99735,123952,97487,97123,97106,98733,97326,100276,96772,97796,96963,97253,100017,99864,97522,98229,99201,inf,inf,inf,inf
17,120407,161757,143847,97548,96471,97150,96600,96427,96067,96311,96118,96163,96848,96136,96056,97144,95863,98651,125983,96187,97862,96496,96665,97194,97134,97194,97095,97530,96448,96435,96300,96289,96334,95857,96201,96050,95705,98235,122901,96152,96192,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
19,126073,161593,140829,98669,97256,98384,98797,97140,97030,97378,97064,97382,96727,96812,97064,96939,96720,96453,96766,96762,96597,96652,96320,96712,96263,96454,96111,98425,121357,96113,96450,96999,96530,96675,96850,96895,96478,96231,99006,125604,96402,97014,97044,96383,96934,96661,96553,96383,97388,97291,96337,inf,inf,inf,inf,inf,inf
21,119688,161455,144127,97442,96465,96639,96260,96496,96451,96431,96418,96276,96441,96162,96429,96543,96184,96091,98484,125785,98022,96905,96733,97574,97073,97167,96740,96788,96749,96869,98438,96758,96797,96698,97942,96819,96076,96046,96087,95985,96271,95650,95673,98017,119338,95405,95955,95650,95458,95652,95200,95276,96154,96433,96210,96307,96034
22,129631,161654,138833,98418,99150,98943,98249,98552,98181,97775,97945,97859,97474,97689,97809,97914,97719,97274,97316,97527,99387,98229,97015,97036,98114,100358,124129,96215,96646,96900,97028,96878,97199,97174,98211,96679,96423,96679,99952,97055,96338,96642,96541,96345,96233,99385,121155,98803,96374,95842,95874,96746,96497,96901,96698,96517,inf
23,132031,161306,137232,98226,98577,97913,97141,97840,96960,97338,97015,97508,97105,96902,97066,96961,99574,122987,96350,96594,97044,96824,96619,96889,96674,96554,96847,96077,96458,95935,95892,96363,96181,95958,96046,96640,95845,99037,125633,98756,96138,97311,96818,96566,96587,96458,98368,96749,96384,97447,96042,99036,100044,96293,96479,96366,inf
24,130747,161258,141233,99080,98433,98791,98184,98331,101222,113460,97818,97781,97708,97824,97953,97562,97677,97265,97555,97629,101084,250781,95723,96126,96180,106037,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
25,124701,161266,141548,97883,97178,97291,97553,96645,96587,97762,97268,96892,97049,96747,98404,96432,99304,123218,96149,96168,96360,96335,96093,96609,98235,96757,95992,96218,96084,96062,96403,96438,97127,99012,123296,98088,96200,96695,97211,98543,96840,96914,96566,96321,96531,96607,96340,96308,96976,96450,97366,96196,97927,97026,97078,97657,inf
27,133583,160378,137988,98975,98924,100081,99113,99548,99338,98950,98694,98548,98429,98456,99234,98608,97968,98729,98030,100540,128126,98120,98476,98735,99123,98257,98827,98982,99986,98254,98062,98288,98086,99633,98919,97572,97335,97589,97284,97184,100375,124849,97997,99868,99854,99396,97543,100828,98145,98148,98600,98461,99061,99363,99380,inf,inf
