driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
1,96991,91189,90239,90011,90083,90127,90183,90464,90526,90838,92882,105417,89076,89875,89844,89976,90001,90482,89603,88024,88595,89022,91408,105362,87841,88047,88150,87706,88090,89879,88459,89610,89338,90054,92869,106276,88458,88371,88343,88705,88516,88210,88072,89434,87497,87827,88268,89217,90037,105301,87881,86727,86911,87386,88058,87879,87548,87422,87655,87185,87167,87641,87534,87953,87989,88202
2.0,105164.0,94838.0,94520.0,93910.0,93737.0,93373.0,93942.0,93343.0,93166.0,93141.0,93452.0,94138.0,94333.0,93628.0,93813.0,96300.0,94318.0,93618.0,93529.0,93493.0,97521.0,107556.0,89817.0,91494.0,91304.0,89786.0,89499.0,90124.0,93926.0,92605.0,89433.0,89800.0,90507.0,90493.0,91500.0,93604.0,108332.0,87915.0,88282.0,89662.0,88529.0,88712.0,88019.0,88581.0,89902.0,89042.0,89479.0,90437.0,90117.0,93128.0,105392.0,89301.0,87367.0,88349.0,87999.0,87385.0,87184.0,88035.0,88945.0,87181.0,86958.0,87192.0,87166.0,87402.0,88297.0,100000000.0
3.0,99139.0,92784.0,92187.0,92434.0,91597.0,91710.0,91829.0,91930.0,91869.0,92404.0,95520.0,108494.0,92882.0,90624.0,91393.0,90355.0,90745.0,90742.0,91017.0,91016.0,91467.0,91839.0,91187.0,91734.0,92333.0,92891.0,95206.0,106678.0,91725.0,89596.0,89705.0,89958.0,89671.0,89155.0,89323.0,89622.0,90433.0,90361.0,91210.0,91556.0,90501.0,92936.0,107254.0,89608.0,89763.0,92848.0,90120.0,89839.0,89797.0,90123.0,90297.0,90591.0,89887.0,92910.0,90652.0,89670.0,89417.0,90549.0,89817.0,89564.0,89923.0,89636.0,89964.0,90262.0,90321.0,100000000.0
4.0,94494.0,90812.0,90606.0,90012.0,90318.0,90039.0,90007.0,90164.0,90303.0,92825.0,108222.0,89323.0,89809.0,89778.0,89856.0,89898.0,90316.0,90475.0,92615.0,105987.0,88878.0,88737.0,89003.0,89670.0,89332.0,89538.0,89543.0,89828.0,92309.0,108274.0,90417.0,90511.0,91255.0,91092.0,90364.0,91462.0,90712.0,90601.0,92837.0,107534.0,90526.0,89989.0,89817.0,89977.0,90299.0,90106.0,90064.0,90642.0,90557.0,91085.0,90615.0,90523.0,91456.0,90208.0,90475.0,90248.0,90531.0,90362.0,90581.0,90491.0,90038.0,90912.0,92931.0,91821.0,91846.0,100000000.0
5.0,104276.0,94461.0,93388.0,93223.0,92942.0,92657.0,92854.0,92774.0,92972.0,93168.0,93450.0,94655.0,95645.0,94949.0,95938.0,99751.0,110402.0,93240.0,92219.0,92390.0,92947.0,92623.0,92426.0,92660.0,94460.0,92918.0,94048.0,97716.0,108818.0,91679.0,90889.0,92322.0,90716.0,90618.0,90751.0,91471.0,91305.0,91689.0,92251.0,93087.0,97836.0,111376.0,90747.0,92063.0,97618.0,93747.0,91651.0,91392.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
10.0,107556.0,96456.0,95865.0,95863.0,95340.0,95206.0,95231.0,95914.0,95579.0,95306.0,95491.0,95600.0,96679.0,95204.0,96371.0,99174.0,113867.0,93553.0,95174.0,94599.0,93441.0,93464.0,93532.0,95754.0,94068.0,93257.0,93609.0,94519.0,93902.0,94787.0,94605.0,93458.0,94443.0,93311.0,93519.0,94194.0,94848.0,98092.0,118160.0,91635.0,92350.0,91865.0,91717.0,91667.0,92038.0,93228.0,92079.0,92350.0,95229.0,92624.0,92693.0,92102.0,95424.0,113990.0,94413.0,91902.0,94935.0,93882.0,93410.0,95358.0,97097.0,95565.0,100596.0,100000000.0,100000000.0,100000000.0
13.0,99979.0,92589.0,92187.0,92103.0,91895.0,91839.0,91897.0,92087.0,92012.0,93074.0,96365.0,107941.0,91307.0,90707.0,91430.0,91783.0,91291.0,91082.0,90930.0,91065.0,93836.0,107668.0,90223.0,89081.0,89942.0,89386.0,89518.0,89964.0,90917.0,90396.0,90259.0,90910.0,91048.0,90867.0,91879.0,94786.0,110369.0,94224.0,90593.0,90635.0,90438.0,91057.0,92775.0,91396.0,90644.0,90727.0,90814.0,91023.0,90614.0,93359.0,90834.0,90718.0,90888.0,91064.0,90296.0,90966.0,91103.0,92777.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,103553.0,93968.0,93376.0,93154.0,92951.0,92905.0,92831.0,92895.0,93068.0,93074.0,93419.0,94549.0,94939.0,95454.0,97064.0,111014.0,91752.0,91883.0,91765.0,91684.0,91686.0,91581.0,91581.0,91549.0,91678.0,92111.0,92266.0,94446.0,95725.0,110819.0,91090.0,92500.0,90988.0,90783.0,91138.0,90816.0,92934.0,91223.0,92797.0,91876.0,92643.0,91590.0,94702.0,112849.0,92233.0,92426.0,91867.0,91974.0,93557.0,93815.0,92776.0,92334.0,97051.0,92833.0,93328.0,92579.0,91784.0,92081.0,95228.0,93392.0,93951.0,92720.0,93077.0,95528.0,100000000.0,100000000.0
16.0,106107.0,95586.0,95026.0,94610.0,94435.0,94268.0,94115.0,94028.0,93824.0,94298.0,95636.0,95169.0,96397.0,109845.0,91573.0,91599.0,91212.0,91064.0,90856.0,90874.0,90598.0,91013.0,91312.0,91674.0,92490.0,92805.0,91943.0,93101.0,93850.0,96485.0,108603.0,90669.0,90347.0,90599.0,90541.0,90061.0,89908.0,91064.0,90074.0,90149.0,92513.0,90146.0,90319.0,90610.0,90931.0,92981.0,91226.0,94405.0,110997.0,90024.0,90252.0,88791.0,89588.0,89615.0,88844.0,89125.0,89092.0,89001.0,89220.0,88860.0,89114.0,91231.0,89638.0,89329.0,89677.0,100000000.0
17,96329,90827,90082,90197,90196,90280,90055,90497,90568,94633,108380,89526,89314,89453,89664,89453,89716,90192,93220,104615,88259,88511,89029,89709,89306,89728,89478,89806,92309,108174,90346,90410,91480,91252,90655,91215,90556,90475,90426,88657,89789,89363,88830,89795,89724,90071,92310,104453,87461,87187,87519,87187,88386,88104,87703,87670,88162,88438,87452,87554,88460,88789,88929,89607,90118,91228
