driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
2,90373,107424,128894,80239,79171,79545,78864,79319,78760,79047,78697,79507,79009,78129,78240,79566,77942,77984,78170,78170,80494,77893,78126,78125,78687,78523,78182,78215,77923,80581,78166,77862,78025,97059,80114,78169,78099,78387,77946,77635,77717,78848,77501,77753,78924,78142,78155,78400,78234,78119,79639,77454,77825,94776,78599,77518,77785,77974,79669,131492,124123,122554,81611,80274,79415,78656,77873,77651,78364,inf
3,86579,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,83725,103466,130795,78069,77382,76883,77401,76911,76899,76949,77047,78056,77562,77033,76738,76277,76394,76402,76521,75957,76143,75911,95138,77866,76276,77646,76902,76855,76771,77305,78102,77066,76999,77365,77208,76943,76965,77526,76602,76476,77409,76566,76698,77082,76284,76558,77001,77146,76809,93741,79325,77966,77225,77449,77628,78072,78263,78594,79052,79966,132783,124935,122254,77921,78191,77580,76742,77048,78427,78061
8,84079,104154,130194,78096,77562,77211,77350,76980,76802,76654,77061,77721,77761,77061,76894,76537,76621,76463,76380,76032,76240,75841,76027,76175,99542,79539,77240,77621,77379,77606,77025,77261,77089,77309,77811,78420,76929,76631,76853,76723,77026,76618,76747,77310,77181,79536,77048,77348,77463,78776,79350,77516,102367,80039,77786,77722,77280,77782,78138,78447,118042,124303,120495,79497,77731,76934,76691,76916,80695,80463
11,94622,110817,127336,131018,84257,84347,82955,83835,85954,88683,82736,81862,85751,82325,82634,82075,83458,81057,80765,80594,81002,101000,84251,83149,82359,81250,82459,85566,81317,82525,83124,82370,86303,86481,82805,81077,80774,80552,81248,80490,80614,81002,99823,83236,81165,82445,81010,80668,81538,82290,81578,83163,85565,81606,82726,83234,98940,124936,117601,89944,81746,81483,82040,81732,inf,inf,inf,inf,inf,inf
13,89929,105958,129207,80501,79535,79224,79109,78684,78910,79752,78549,78274,78412,78984,79018,78469,77922,77931,77695,78914,77659,77463,77759,78023,78188,80364,77416,77412,77620,77403,77308,77810,77985,78252,77549,98543,81539,77753,78029,78856,81141,78491,78255,78184,78394,78527,79876,78421,77829,77992,77968,78107,79218,78036,78372,78453,77488,77708,77732,82482,83882,122757,115183,81744,80075,78406,78633,80308,80091,80819
14,95076,111877,126033,83635,79495,79166,79324,79487,79633,79687,79534,79538,79128,79287,79479,78747,79895,79310,78833,78952,78717,80442,78576,78855,78096,77978,79566,78684,78563,78661,79238,78729,78759,96012,80842,78821,79037,78162,77619,77876,77858,77838,78387,78775,78345,79192,78283,78889,77629,77837,78875,79297,79129,77657,77857,94380,79627,77814,79461,109430,123665,119355,82041,79706,80271,79069,79183,78690,78298,inf
15,86139,105724,129176,79067,78572,78417,78233,78380,78416,77901,77842,77745,77887,77577,77503,77571,77818,77750,77842,77850,78035,78532,78796,79149,101533,81760,78700,79072,78411,78367,78455,78164,77959,77791,77871,77578,77555,78438,79032,78629,80650,78301,78314,78241,77891,78235,78119,95574,81399,79976,79920,78293,77975,77557,77524,77960,78452,78429,81105,132610,124561,123629,79995,80629,79574,78169,77930,78333,78299,inf
17,91480,107045,129432,79513,79457,79134,79569,79135,79612,79571,80127,80470,80014,80895,97387,79522,77705,78097,78351,78644,80159,78977,80923,79369,79593,79914,79666,79893,85906,82775,79190,78883,79615,78919,78840,81299,78747,82884,79890,79272,78599,79271,78671,99023,81149,78088,77918,78174,78570,78859,79398,79230,78844,78614,81032,80317,78984,80813,84447,83356,115410,114420,82164,80538,80003,79844,79774,79617,83858,inf
18,88841,104815,128781,80873,79338,78684,79113,78815,79539,78408,78808,78542,78993,78171,78313,78209,78040,78636,78903,78167,78001,78409,78238,78494,78682,81021,98546,80375,78611,79303,78946,78786,78539,78861,79243,79461,78976,78858,79591,80328,79252,78964,79146,79986,78968,79451,78010,78414,79172,78619,79372,96218,82014,78887,79547,78635,78480,78058,79830,108905,124162,120840,80473,80376,79401,81127,80729,79062,78976,inf
