driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,111661,104493,103536,103668,103159,103039,102959,102896,103019,142443,120803,167431,155292,159798,103373,102321,101828,101884,101778,101626,101325,101447,101241,101301,100973,100715,109355,106147,100686,100832,100974,101034,100762,100849,100670,101312,102349,100687,100572,100655,100488,100693,100511,99964,100286,100369,99776,99418,99497,99501,99995,100220,100016,100364,99746,99156,103720
3,119731,105990,105127,105007,104908,104386,104473,113118,127392,119350,119762,149615,156456,154519,106304,104486,103904,103813,103610,103288,103305,102914,102801,102844,102995,102648,102662,102391,102288,102107,101963,102066,101579,101651,101798,101748,101343,102165,101887,101879,101494,101653,100549,101438,101010,100878,100995,101224,100483,100699,100417,100375,100923,100831,100493,100340,99878
4,112550,105201,103723,104258,103119,102726,102738,102566,102822,163266,120972,152275,155935,156092,105629,104293,103552,103302,103321,103226,102829,102954,102576,102494,102390,102311,101787,101972,101734,101721,101336,101445,101447,101637,101398,101132,101951,101644,102316,102214,101967,102091,100344,100288,100422,100529,100656,101312,100264,99889,100017,99998,100054,100199,100434,102279,100783
5.0,122650.0,107840.0,106966.0,106978.0,106414.0,106379.0,106331.0,106130.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
9,113848,105200,104290,104220,103783,103386,103147,102980,131126,128209,119632,152667,156407,157366,105851,103831,103627,103128,103131,102850,102826,102357,102322,101901,102060,101999,101953,101928,101840,101765,101587,101505,101383,101482,101244,101217,102630,102326,101150,101274,100999,100550,100701,100749,101154,100832,100361,100394,100220,100401,100331,100193,99824,100218,99542,99831,104965
10.0,124160.0,107976.0,107762.0,107654.0,107619.0,107205.0,107164.0,107338.0,116408.0,120743.0,120427.0,147720.0,156712.0,152573.0,109061.0,107811.0,106769.0,106297.0,105905.0,105497.0,105621.0,105233.0,105702.0,123651.0,110712.0,104194.0,104041.0,103752.0,104187.0,103761.0,103660.0,105408.0,103881.0,104326.0,105350.0,141653.0,109711.0,104093.0,102991.0,102863.0,102961.0,102852.0,102525.0,102485.0,102764.0,102528.0,102446.0,102319.0,102459.0,102341.0,102425.0,103284.0,104016.0,105083.0,125688.0,100000000.0,100000000.0
13,113196,105212,104107,104119,103334,103252,102950,102858,102979,168266,124910,147431,156881,152520,107159,102931,103757,103887,103794,103556,102850,102830,102657,103280,102759,102587,102806,102339,102407,102180,101774,102277,101672,102606,101291,101709,101518,101763,102612,100788,101566,101942,100756,101431,101062,100960,100719,100514,100882,100775,100502,100208,100434,100984,100740,100212,100701
15.0,178889.0,114492.0,364173.0,123263.0,107687.0,117174.0,116075.0,118827.0,144256.0,156544.0,152851.0,107709.0,107175.0,106552.0,106218.0,105891.0,105507.0,105789.0,107731.0,104321.0,104936.0,104186.0,104541.0,105006.0,104897.0,104780.0,104513.0,104594.0,104522.0,104971.0,104524.0,104456.0,104308.0,105166.0,105467.0,104273.0,104224.0,105046.0,106165.0,103176.0,102662.0,107197.0,110968.0,108015.0,103748.0,105366.0,105017.0,103463.0,102495.0,102193.0,102040.0,102362.0,101770.0,100000000.0,100000000.0,100000000.0,100000000.0
16,118481,105063,105757,104898,104570,104172,104249,103742,125396,127303,117836,153261,155833,157032,105401,104430,103762,103318,103268,103194,102665,102882,102732,102482,102424,102130,101882,101793,101670,101507,101519,101658,101518,101548,101313,101424,101385,101612,101975,101037,100513,100285,100602,100260,100600,101138,100411,100268,100441,100241,100545,99803,100175,100603,100195,99952,105585
17.0,116306.0,105876.0,105176.0,104671.0,104064.0,104237.0,122361.0,108286.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
