driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,106354,130196,121838,118270,80607,79636,80461,80532,80850,81099,86623,106181,78447,77774,77478,77194,76768,76952,75858,75705,75370,74945,74985,75341,74700,74570,74502,74265,74398,75252,74159,74397,74196,74381,74437,74273,74420,74692,74261,79365,99279,75080,75157,75121,74980,75473,75236,75580,75536,75181,75083,75218,75377,75358,75289,75112,74880,74850,74965,74831,75058,74653,75000,75117,75751,86282,98860,79998,84612,85567,86126
2,114884,134433,119668,112899,81367,80156,80649,81273,80736,87721,104814,80742,78762,78486,77778,77260,76329,76341,76526,76209,78993,76610,75691,75780,75873,75791,76217,76135,76142,75828,75499,75634,75366,75422,75157,75610,75478,75504,75135,74737,74652,79771,99731,75966,76059,75968,75490,75294,75550,75482,75591,75663,76009,75963,76094,76064,75843,75509,75538,75592,75297,75473,75515,81880,101791,80625,81366,82562,87311,85477,inf
3,115610,134806,118840,112945,82268,82518,87939,107801,82809,80488,79956,79664,79000,78512,78051,77569,77054,76808,76463,76454,76634,76700,76379,76369,76270,76052,76108,75843,75688,75900,75694,75809,75632,75138,74934,74984,75533,75952,75050,75224,79974,101505,75854,75857,75946,76181,76010,76048,75860,76062,75757,76142,78101,75689,75778,75956,75801,75623,75664,75892,75550,75564,78606,81690,100456,82987,83592,86547,85474,89725,inf
4,109440,132000,120606,116061,80425,80656,80078,80826,86168,103331,79495,77443,77510,77175,76586,76055,75416,75281,75067,74885,74771,74862,74896,74770,74643,74769,74504,74368,74345,74480,74584,74425,74617,74640,74581,74417,74621,74488,74229,79099,99745,74930,75455,75386,75701,75709,75568,75183,75064,75395,75258,75137,75069,74969,75013,75294,75141,74814,75063,75068,74748,74726,74994,74898,75051,80436,97584,79434,81706,85473,86108
5,109875,132059,120668,115657,80877,80748,81279,81724,82829,87672,109993,78048,77875,77978,77776,77754,76489,76706,76462,75455,77004,75672,75824,75731,76347,75932,75743,74603,74609,74250,74302,74344,74235,74391,74516,74207,74469,74594,74289,74332,74462,79963,99800,74895,74976,75199,75014,75157,75062,75049,75486,75885,75759,75351,75327,75317,75668,75567,75006,75101,74949,74835,75080,74835,81163,101294,79957,80485,82687,84917,84945
6,119122,134900,118981,111446,83019,82574,82412,89483,107895,84069,81444,85452,78731,79139,78054,78586,77710,77449,76832,77187,78074,77415,77234,76583,76522,77445,76805,76551,78078,78158,76277,76028,76352,76099,76596,76739,76717,76676,76440,76546,76028,78279,76135,77826,77223,77583,76106,76025,75875,75865,81035,98788,77026,76195,76546,76302,76377,76482,76878,76861,77504,80956,102849,84684,84642,85645,87432,87911,89956,inf,inf
7,110874,132444,120205,116127,80307,81056,80951,87268,104414,82187,79292,78699,80288,77439,77145,76867,76389,78209,77693,77921,82668,76851,76415,76511,76276,75883,76034,76026,75712,75914,75790,75893,75557,75507,75442,75323,75693,81918,100531,75251,77055,75562,76134,76434,76115,75886,75656,75857,75833,76391,76190,77623,75901,75786,75759,77857,74951,75899,75520,75217,76204,78036,75572,82154,104396,83611,86422,87161,89143,90054,inf
8,104672,130763,121605,119134,80310,79621,79896,80518,80807,80679,86140,105916,79329,78036,76747,76439,76195,75865,75401,75376,75280,75072,75225,75053,74631,74681,74647,74845,74687,74329,74457,74367,74316,74185,74402,74980,74361,74499,75174,74991,74487,74320,80137,100980,75034,75162,75588,74904,74519,74587,74609,74636,74681,74545,74475,74477,74409,74369,74117,74288,74165,74175,74494,74740,74786,81327,98627,79009,80342,85779,88271
9,119669,134778,119237,111068,83277,82469,83955,83245,82943,88181,108083,81828,79356,77826,77246,77412,76999,77817,78261,77776,77779,77266,77497,77323,76718,76566,76264,76210,76482,76411,77183,76407,76946,76699,76202,76165,76010,76370,77593,76204,75966,75976,75985,76123,74909,79767,97702,75565,75153,75353,75138,75257,75311,76658,75129,74961,74901,74736,74834,76318,74375,74376,74888,80013,98839,80858,81220,81174,84598,86745,inf
10,112042,132520,119847,115768,81088,80747,81352,87557,103152,80863,79239,78780,80216,77211,77546,76691,76603,78240,75797,75441,75049,74925,75095,74918,74592,74793,74667,74448,74790,74918,74384,74057,74316,74228,74392,79335,106959,76431,76487,75871,75607,75561,76284,75818,75582,76705,75783,75623,75288,75234,75180,75022,75517,75448,75072,74975,74950,75085,75064,74891,74722,74781,74595,74925,75571,77992,78897,78816,78688,88041,104731
