driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
14,91748,88074,87411,87478,87284,87619,87213,86823,86217,86421,86249,86784,86110,85959,86619,86081,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
15,98755,90312,90814,89856,89298,89389,89026,89168,89107,89001,89243,90145,89266,89275,89419,93108,90029,89510,89432,89118,89793,89627,89340,164997,198012,88583,88716,88511,88705,89009,90683,88905,89810,90088,88141,88128,96393,88100,87905,89236,87389,87305,87281,87177,87163,87024,86729,87439,87653,86285,inf,inf,inf
21,98174,90128,90018,90475,89239,89242,89207,89123,88667,88907,88999,89154,88544,88556,88840,88928,88539,88133,88256,87996,87770,87791,87765,87551,88071,87754,88347,87586,87690,87712,88742,87764,87706,87712,89194,128217,86802,87549,87238,87119,86659,86732,86985,87149,88232,86847,87729,87711,86930,86991,87476,87106,inf
22,100976,90351,90328,89820,89947,88896,88854,89270,89144,89677,88725,89359,89436,89146,89119,89180,91191,126075,88450,89152,88512,88461,89292,89273,88225,88558,88593,88267,88140,88093,90503,88964,87902,89966,114148,89270,88821,88588,88937,88381,88296,88313,88596,88758,89532,87770,89270,88589,88469,89219,88671,88577,inf
23,96725,89856,89185,88861,88536,88438,88132,88266,87796,87744,89136,88130,87816,87782,87826,87726,88247,87696,87444,87038,87154,86791,86931,87514,88731,86662,86885,87040,86780,88765,109486,87585,87704,87745,87579,88225,87878,87980,87823,87129,86869,86537,86332,86251,86477,86576,86678,86237,86194,86587,88129,86517,86673
25,97855,89994,89734,90261,89536,89261,89131,89073,88602,88426,88706,88955,88814,88587,88414,88486,88464,88230,88368,88031,87963,87638,88101,87620,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,94539,89012,87536,87620,87290,87131,86935,87473,86758,86814,87009,87028,87086,86929,87883,86852,91884,86656,86289,86990,86644,86088,86117,86148,85974,85483,85820,85485,85746,85542,87771,106761,86466,86661,86473,86248,86386,86965,86749,89327,86120,85982,85555,85705,85587,85738,86311,86252,86541,86935,87110,87124,90144
35,95553,90249,89308,89038,88453,88502,88276,87894,87673,87449,87583,87689,87542,88910,87659,87344,88325,87599,87065,87265,87183,87009,87194,87247,87045,86961,86803,86511,86479,86859,87084,87696,89397,107201,86986,86985,87062,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
44,101484,90306,90341,89884,91409,90088,89962,97400,117823,88395,88459,89037,94341,484875,92212,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
49,99199,91482,90118,89535,89689,89485,89117,89277,89137,89797,88712,89230,89624,89272,88775,88934,88986,87609,87731,88025,87588,87363,87086,87133,87198,87366,87662,87649,87528,87732,88354,88289,87910,87339,94710,117740,87103,87139,87298,86656,88037,87611,87326,87260,86759,88645,88812,87585,86872,87365,87240,87075,inf
