driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
14.0,225973.0,196598.0,196691.0,143096.0,137804.0,137920.0,138310.0,132416.0,131345.0,133933.0,143820.0,146130.0,125527.0,122427.0,120598.0,119169.0,119549.0,123889.0,125180.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,437359.0,200423.0,143033.0,139118.0,138415.0,139816.0,138050.0,134873.0,134393.0,141614.0,161967.0,135440.0,129099.0,126315.0,124524.0,129101.0,133999.0,128846.0,128845.0,126635.0,124806.0,123198.0,123558.0,120198.0,119900.0,122364.0,118017.0,118245.0,117030.0,130076.0,134542.0,115816.0,115960.0,115669.0,115752.0,115671.0,115152.0,115225.0,120396.0,116049.0,115180.0,117998.0,100000000.0,100000000.0
21.0,219044.0,199645.0,197185.0,140469.0,138454.0,138791.0,133791.0,132927.0,132784.0,136397.0,153123.0,131239.0,126053.0,123284.0,121469.0,119447.0,119265.0,126057.0,126179.0,123506.0,121521.0,120336.0,119822.0,119706.0,117905.0,116566.0,116408.0,115890.0,115169.0,116257.0,119988.0,132594.0,116040.0,115625.0,115190.0,115151.0,115202.0,114720.0,114688.0,114770.0,114792.0,114709.0,115262.0,116050.0
22.0,228665.0,196101.0,197814.0,143525.0,136804.0,136964.0,138618.0,147920.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23.0,241198.0,193253.0,199084.0,145797.0,147534.0,140972.0,140303.0,141518.0,138050.0,140733.0,145017.0,148426.0,123972.0,120701.0,119308.0,117784.0,121131.0,127535.0,124108.0,122255.0,121559.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,217511.0,200595.0,197004.0,140535.0,132253.0,128743.0,127898.0,127344.0,126578.0,125781.0,126204.0,125226.0,129121.0,128421.0,138916.0,117836.0,118252.0,122725.0,127882.0,123388.0,121102.0,119590.0,122106.0,118847.0,118999.0,118147.0,116943.0,116604.0,119947.0,136374.0,117817.0,117747.0,117280.0,118761.0,118331.0,116720.0,115632.0,115520.0,116003.0,115548.0,115340.0,116102.0,116260.0,118784.0
35.0,215511.0,201219.0,197399.0,139695.0,139947.0,145213.0,157798.0,137411.0,131613.0,131664.0,132443.0,144720.0,127966.0,122518.0,124425.0,119686.0,118268.0,123895.0,124459.0,126296.0,120514.0,119824.0,120096.0,118345.0,118213.0,117062.0,116475.0,115112.0,116427.0,115346.0,120553.0,134305.0,116664.0,116570.0,116779.0,115823.0,114121.0,113314.0,114229.0,113514.0,112960.0,112714.0,112692.0,115022.0
49.0,221701.0,198491.0,197281.0,141812.0,138945.0,138981.0,138922.0,150968.0,148415.0,131340.0,129897.0,129468.0,125886.0,122516.0,118708.0,118600.0,118399.0,123164.0,126186.0,124001.0,120215.0,118985.0,119167.0,125577.0,138441.0,117501.0,116887.0,116703.0,115756.0,116650.0,116290.0,116559.0,116172.0,115281.0,115385.0,114597.0,114479.0,114123.0,114515.0,115140.0,114103.0,113898.0,113874.0,114885.0
50.0,238680.0,193387.0,199050.0,146286.0,139313.0,139751.0,137033.0,133847.0,130958.0,129831.0,133473.0,148180.0,124995.0,127959.0,121783.0,119409.0,119828.0,126935.0,126795.0,126204.0,123481.0,122654.0,121295.0,120820.0,119678.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
55.0,216242.0,200929.0,197425.0,140773.0,138957.0,139814.0,140480.0,156511.0,133998.0,130673.0,126988.0,126154.0,123496.0,121461.0,119113.0,118146.0,117347.0,122487.0,125135.0,123098.0,122585.0,120595.0,126534.0,140423.0,119415.0,117834.0,117463.0,116666.0,115596.0,115348.0,118120.0,122997.0,136114.0,117764.0,117589.0,119208.0,117388.0,123044.0,131537.0,115946.0,116311.0,118838.0,120661.0,121522.0
56.0,234283.0,193950.0,197802.0,145186.0,140296.0,140782.0,140793.0,143948.0,151420.0,131631.0,127234.0,127749.0,127962.0,124221.0,127535.0,120792.0,119318.0,125524.0,125594.0,122900.0,121359.0,121046.0,120483.0,120577.0,119839.0,117987.0,117358.0,116277.0,115290.0,119837.0,133646.0,116707.0,116120.0,115862.0,115905.0,116475.0,116620.0,116620.0,116355.0,116463.0,116110.0,115775.0,116229.0,100000000.0
57.0,223316.0,196360.0,197495.0,141301.0,138271.0,138341.0,136174.0,132652.0,131704.0,131490.0,130976.0,142661.0,146926.0,123231.0,119894.0,118237.0,117720.0,124811.0,127130.0,122792.0,120908.0,119693.0,119620.0,119545.0,118958.0,116679.0,115890.0,115736.0,120563.0,134529.0,117856.0,117165.0,115549.0,115061.0,115423.0,114696.0,115897.0,115119.0,115031.0,114862.0,114218.0,114193.0,114175.0,114725.0
