driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,86176,81783,81765,81529,81571,81444,81378,81370,80859,80970,80915,80713,80171,80564,80393,80578,80492,80751,84352,105234,81708,81918,81872,81995,82050,81966,82355,82411,82139,81563,81606,81818,81854,81979,81680,81961,81974,81376,81302,81256,81304,80857,80951,80930,81085,80935,80717,80369,80241,83695,103237,82399,82736,82947,82655,82378,82454,81977,81477,81265,81196,81139,80800,80980,80840,80648,80656,80667,80501,81164
2,89886,82997,82661,82226,82477,82456,82224,81940,81266,81354,81354,81047,80880,81010,80643,80582,84565,103830,81907,81824,81922,82044,82124,81771,81976,81935,81908,81866,82084,81433,81468,81226,81526,81453,81950,81343,81776,81539,81619,80840,84369,102419,81700,81489,81843,81446,81326,81499,81309,81369,80830,81466,81580,84767,102910,82291,82117,82031,82405,81760,81708,81464,81599,81600,81272,81285,81330,81011,81078,81915
3,90839,84065,83330,82971,82744,82537,82318,82099,82369,81872,81731,81453,81426,81600,81077,81200,84441,102415,81977,82196,82121,82181,82185,82321,82171,81819,82633,81377,81662,81435,81642,84831,103570,82237,82181,82379,82704,82090,82087,82138,81907,81892,81997,81722,81922,81968,81387,81645,81607,81522,81409,81360,81238,81234,84207,102008,81886,82118,82304,82190,82195,82097,81690,81255,80829,80817,81415,80672,81244,81969
4,93739,84081,82927,82536,82657,82652,82675,82647,82454,82183,82092,81838,81497,81082,81319,81071,84546,106010,82692,82712,82896,82844,82722,82766,82701,82293,82464,82353,82109,82052,81940,81965,81786,82541,81401,81487,81332,82304,81237,80904,81122,82319,82507,81618,81447,81972,81511,81219,80324,84207,103162,82138,82050,81462,81368,81464,81399,81720,82140,81977,81588,81677,81758,81691,81124,81132,81108,81186,80859,83093
5,93840,85678,84597,84422,83800,83737,83567,83305,83203,82759,82664,82527,82437,82382,82219,82164,82216,81847,82339,82150,82149,82079,82142,81705,82386,81695,84726,104504,83099,83030,83133,82567,82592,82306,82366,82101,82773,81816,81821,81626,81916,81765,82153,81968,81511,81927,81513,81297,84214,103738,81920,82165,82187,81954,82091,81778,81917,82087,82073,81634,82034,81685,81777,81852,81376,81622,81720,81795,80935,82022
8,87832,82604,82305,81878,81708,81302,81312,81191,80948,80932,80888,80625,81743,80816,80329,80320,80249,80428,83760,103886,81747,81757,81912,81710,81904,81730,82238,82113,82381,81948,81525,81484,81841,82062,81585,81696,81857,81663,81425,81295,81074,81036,80817,81721,80700,83856,102497,81308,81047,81906,81663,82102,81737,82965,81724,81377,81738,82014,81745,81219,81207,81196,81057,80973,80697,80614,80801,80808,81131,80047
9,92007,84657,83790,84243,83007,82791,82894,82500,82309,81940,82125,82108,81605,81589,81503,81211,81259,80979,84442,103880,82532,82501,82356,82446,82191,82016,81830,81815,81808,81485,81508,81585,81296,81746,81317,81515,80906,80747,80823,80419,81340,84218,100798,81642,81564,81502,81194,81201,81003,81019,81021,81187,81081,80825,80772,83714,102813,82290,82188,81877,81668,81475,81327,81614,81317,81469,81299,81035,80999,81474
11,97641,86656,85694,85538,85150,85159,84794,84555,84515,84260,84137,83947,83605,83291,83372,83367,83346,83338,83267,83244,83035,82926,82961,82664,82798,82680,83260,83028,83104,82920,82654,85765,106887,83055,82995,83268,83294,83690,83931,82802,82409,82638,82360,82290,82406,82020,83974,82493,82474,82236,83433,83221,82877,82470,86102,103302,81627,81780,81589,81896,81455,81595,81747,81375,81222,80980,81436,81517,82035,inf
13,98027,86640,85858,85522,85657,84837,84898,84538,84472,84580,83927,83876,83713,83603,83340,83317,83077,83481,83229,83424,84114,82568,82755,82564,82541,82883,82798,82784,83104,82907,83311,82020,81749,81554,85254,101154,80981,81805,85297,81550,81488,81146,81063,81019,81806,81649,82026,81466,81556,84207,102115,83850,82851,82307,83025,82937,82517,82927,81962,82360,82355,83221,82393,82012,82051,81659,82481,82104,82364,inf
14,94281,86112,84696,84530,84017,84013,83602,83673,83251,83041,83090,82612,82361,82446,82467,82127,82465,83091,82616,82567,82344,82453,82104,81813,81849,84866,105586,83202,83066,82667,82777,82535,82194,82343,82268,82391,82362,82099,82467,82635,84186,82581,85214,103065,82676,82690,82722,82831,83350,83085,84624,82914,83458,84414,83141,82695,82779,83108,82436,82335,82137,82098,82004,81738,81610,82100,81553,81761,81696,inf
15,95484,85761,84838,84614,84371,83910,83832,83476,83279,83219,83111,82274,82303,82279,82373,82362,82237,82859,82989,85567,106660,83103,83012,82824,82945,82693,82758,82819,82740,83033,82738,82622,82529,82640,82362,82245,82155,81884,81712,82012,82201,82805,83129,81760,81954,81680,81307,81253,81312,81592,84802,105123,83371,82952,83294,83105,85795,83151,83055,82639,82456,82378,82272,81906,81797,81827,81656,81970,81329,inf
16,99795,87561,86424,86163,85490,85861,86082,84991,84755,85041,84555,84443,84036,83760,83901,83794,83966,85345,83806,83725,83890,83842,83648,83144,83259,83261,87305,105974,83847,83581,84897,83461,83674,84709,83309,83124,86381,85033,82892,83042,82489,83446,82858,82534,86073,106612,84468,86755,84096,84367,83824,83628,83273,86021,86174,83607,88433,84884,83168,83129,82825,82869,82648,84540,82916,82716,82263,82419,inf,inf
17,93319,84272,84661,83850,83457,83529,82901,82724,82614,82481,82357,81930,81923,82047,81813,81812,81721,81537,81465,84491,103962,82577,82636,82623,82648,82588,82900,82314,82355,81971,81764,81997,81883,81777,81644,81763,81487,81734,81448,84140,103352,81772,81936,81484,82033,81605,81381,81442,81975,82396,82655,81705,81657,81667,82001,81865,81909,84876,102506,81496,82441,80992,80915,81973,81878,81980,81715,81554,81715,81331
18,99367,87151,86406,86103,85416,85359,85315,85256,84736,84360,84660,83992,83793,83727,83451,83504,83470,83404,83623,83500,83647,83738,83474,83228,82906,83037,84361,83709,83509,87095,107203,84229,85200,84404,85556,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
19,96283,86175,85458,84803,85101,84654,84375,84115,83881,83851,83636,83463,83490,83009,83230,83031,82956,82908,82874,82930,83160,82986,83133,82795,82869,82604,82588,83810,83016,86453,106311,83290,83104,83316,85918,83062,82667,82734,82166,82994,82400,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
20,98947,86956,86068,85643,85621,85224,84920,85057,84620,84529,84151,84029,83679,83681,83509,83735,83395,83198,83441,83817,85020,83543,83536,83013,82849,82584,82786,82952,82427,82562,87051,104572,82773,83326,84060,82626,83276,83044,82619,84655,84166,82555,82301,82372,82211,82284,84564,81916,85322,103732,82612,84458,83151,84652,84244,83251,83192,82972,82910,82767,84571,82478,82569,81979,81915,82462,84402,82470,82684,inf
21,94773,85954,84649,84722,84270,84031,83773,83506,83257,83259,84716,82670,82226,82310,82155,82184,82461,82455,85731,103572,82384,82603,82782,82513,82472,82836,82785,82802,82849,83061,83038,82562,81786,81731,81924,81873,81969,82480,82032,82309,87013,106392,83633,82630,82811,82661,82374,82844,82324,82659,83212,84294,82794,82907,83209,82625,82644,83464,82411,82664,82395,83410,82261,81988,81882,81695,82951,81991,82373,inf
22,100254,87969,86214,86209,85765,85814,85996,84959,85382,84673,84666,84522,84266,83755,83937,84038,87789,103555,84379,84883,83392,83469,83273,83326,82979,82776,82617,85740,82669,82381,82554,83101,82144,82004,85610,111147,84151,83805,83778,86627,84082,86256,84363,84128,85158,85582,83665,84086,84088,83913,85056,84673,86369,88913,83408,83091,83436,83841,83718,83500,83126,83449,83366,83030,82588,82907,83215,82906,inf,inf
23,91358,84381,83582,83235,82722,82579,82884,82313,82397,82269,82130,81751,81263,81323,81297,81108,81304,84318,106262,83419,83285,82746,82793,82780,82635,82495,82449,82148,82217,81957,81919,82029,81772,81584,81662,81491,81800,81907,81136,81286,81296,83069,82259,81682,81645,81778,81427,84639,103869,81775,82636,82290,81764,82191,82447,81762,82252,82127,81993,81863,81701,81697,81781,82067,81586,81244,81467,81152,80961,81254
24,98387,86955,85916,85525,85495,84809,84931,84799,84266,84396,84142,84090,83648,83583,83235,83471,83031,83231,83593,86551,105191,83058,83056,83070,83127,83432,83481,85957,82927,82695,82549,83089,82767,82807,82410,84332,83006,82487,84330,85125,88065,92101,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
25,96974,86235,85620,85161,84716,84637,84494,84110,84087,83727,83590,83465,83506,83038,83068,82977,83040,82969,82923,83052,82943,83143,82954,82705,82807,82612,82557,83674,86038,104382,83106,82374,82405,82250,82261,81887,81928,81739,81475,81772,81766,81564,82165,83768,83340,82090,81938,81655,81264,81371,84165,104648,82577,82832,82949,82853,82563,84916,82517,82312,82168,82541,82548,82150,81725,81828,82114,82067,82363,inf
29,101236,88156,87147,86741,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
