driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
2.0,110468.0,98140.0,97081.0,96784.0,96741.0,95681.0,95874.0,95330.0,94643.0,94744.0,95376.0,95413.0,95100.0,94951.0,94406.0,93842.0,95530.0,117762.0,94021.0,94645.0,95576.0,95259.0,96612.0,94719.0,94060.0,93772.0,94143.0,93836.0,94234.0,94942.0,95427.0,95568.0,95643.0,95700.0,97737.0,117047.0,95009.0,95214.0,95436.0,96183.0,94919.0,95785.0,95222.0,95320.0,94877.0,94553.0,94802.0,96335.0,94831.0,94869.0,96793.0,95396.0,95451.0,94872.0,94592.0,95064.0,100000000.0
3.0,117164.0,130685.0,95938.0,95538.0,95634.0,95286.0,95051.0,94775.0,94788.0,94655.0,94414.0,95731.0,94803.0,94256.0,94244.0,94071.0,93994.0,94429.0,93556.0,93371.0,93062.0,93423.0,94690.0,93441.0,92618.0,92521.0,95576.0,115211.0,92962.0,92577.0,92734.0,93024.0,93628.0,92992.0,93068.0,93053.0,93107.0,94618.0,92747.0,92696.0,92709.0,92408.0,94766.0,115514.0,92874.0,93038.0,93045.0,93457.0,94812.0,93331.0,93180.0,93556.0,92793.0,92885.0,93708.0,93607.0,93434.0
4.0,97988.0,94733.0,94792.0,94678.0,94263.0,94587.0,94353.0,94703.0,94159.0,93560.0,93700.0,94041.0,93615.0,93780.0,93485.0,93193.0,93440.0,93515.0,95074.0,116012.0,92534.0,92778.0,93081.0,93436.0,93410.0,93387.0,93424.0,93621.0,93420.0,93473.0,93248.0,93203.0,93308.0,93385.0,92933.0,93118.0,92716.0,92920.0,94435.0,115948.0,93514.0,93681.0,93590.0,93700.0,93758.0,93986.0,93633.0,93502.0,93501.0,93469.0,93810.0,93827.0,93319.0,93079.0,93009.0,93161.0,94217.0
8.0,106240.0,97994.0,97004.0,95633.0,96453.0,95257.0,95065.0,95047.0,95165.0,95222.0,95559.0,95031.0,95717.0,94205.0,94318.0,93828.0,93989.0,93502.0,93332.0,93682.0,93369.0,93624.0,93242.0,93207.0,93305.0,92993.0,93741.0,93296.0,92864.0,95614.0,119836.0,93892.0,94388.0,94142.0,94437.0,94538.0,94425.0,93908.0,93934.0,93820.0,93737.0,93528.0,93827.0,93777.0,93608.0,93960.0,93573.0,93433.0,93877.0,93301.0,93281.0,93298.0,93406.0,93575.0,93483.0,93419.0,93664.0
11.0,108446.0,100696.0,99557.0,99551.0,100303.0,99190.0,99151.0,98865.0,98645.0,98509.0,98631.0,98624.0,98915.0,97918.0,97700.0,97979.0,97104.0,99863.0,112851.0,183724.0,137138.0,104870.0,128919.0,97999.0,104282.0,132041.0,100372.0,99321.0,98938.0,98383.0,98103.0,97870.0,97987.0,98131.0,99846.0,99247.0,98144.0,97182.0,99740.0,128024.0,99036.0,97899.0,97192.0,97121.0,97389.0,97250.0,98544.0,97810.0,98376.0,97534.0,97157.0,97245.0,98317.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,98772.0,95070.0,94461.0,94477.0,94356.0,94351.0,94392.0,108737.0,157265.0,95257.0,94673.0,94200.0,94196.0,93869.0,93593.0,94141.0,93750.0,94298.0,93424.0,93416.0,93467.0,93165.0,93783.0,93541.0,93386.0,94202.0,93192.0,92739.0,92940.0,93102.0,92871.0,95575.0,118323.0,94210.0,93419.0,93716.0,94630.0,94087.0,93475.0,93660.0,94016.0,94159.0,93748.0,94016.0,94079.0,95152.0,93926.0,93669.0,92839.0,92981.0,93190.0,92963.0,93601.0,93004.0,93229.0,93405.0,93954.0
14.0,104874.0,98303.0,97794.0,97356.0,97467.0,96363.0,95831.0,95739.0,95444.0,95645.0,95646.0,95203.0,95369.0,96478.0,94608.0,94779.0,94716.0,94836.0,94369.0,94603.0,94202.0,94072.0,94688.0,94267.0,94200.0,93376.0,93797.0,94055.0,93573.0,96214.0,120805.0,95585.0,95792.0,95662.0,95736.0,95372.0,95788.0,95871.0,95258.0,94980.0,95109.0,95557.0,95083.0,94433.0,94811.0,94644.0,94850.0,94463.0,96915.0,94598.0,94323.0,94413.0,94465.0,95378.0,94500.0,94405.0,95083.0
15.0,107251.0,98383.0,97399.0,97244.0,96951.0,96658.0,96629.0,97696.0,96633.0,96747.0,96727.0,96336.0,96564.0,96259.0,96075.0,96375.0,96871.0,96346.0,95819.0,95727.0,96056.0,98100.0,117465.0,94852.0,94855.0,95776.0,95733.0,95455.0,96906.0,96586.0,95948.0,98612.0,95975.0,96176.0,95877.0,95672.0,95838.0,95644.0,98401.0,118766.0,95509.0,95158.0,95790.0,95727.0,95970.0,97193.0,96635.0,96081.0,96164.0,96108.0,96276.0,96088.0,96204.0,96103.0,95929.0,97148.0,100000000.0
17.0,103589.0,98295.0,96622.0,95982.0,95473.0,95841.0,95746.0,95116.0,95010.0,95760.0,94990.0,94924.0,94538.0,94486.0,93963.0,94267.0,93587.0,93830.0,94299.0,94121.0,93712.0,93616.0,95104.0,115364.0,92660.0,92975.0,93220.0,93364.0,93434.0,93763.0,93447.0,94275.0,93968.0,93167.0,93606.0,93127.0,93283.0,93590.0,94974.0,118431.0,94271.0,93662.0,94163.0,93931.0,93901.0,94082.0,94337.0,93939.0,94079.0,93804.0,93738.0,93794.0,93517.0,93408.0,93203.0,95160.0,95629.0
18.0,100966.0,96866.0,96332.0,94776.0,94233.0,94336.0,94201.0,94969.0,94721.0,94381.0,94295.0,93953.0,93749.0,93466.0,93486.0,93295.0,93085.0,95019.0,117496.0,94241.0,94257.0,94402.0,94493.0,94411.0,94065.0,93991.0,94182.0,94756.0,93958.0,93944.0,94221.0,93546.0,93382.0,92824.0,93564.0,93037.0,92913.0,93002.0,92729.0,95473.0,114743.0,93050.0,93525.0,93832.0,93900.0,93897.0,93844.0,93620.0,93482.0,93282.0,93667.0,93208.0,93375.0,93372.0,93747.0,93376.0,93261.0
21.0,102497.0,97351.0,96658.0,97219.0,95862.0,95902.0,95327.0,95237.0,95116.0,96981.0,95275.0,95050.0,95126.0,94749.0,94320.0,96566.0,119364.0,95556.0,95277.0,95630.0,174778.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,100693.0,96814.0,96370.0,96951.0,96053.0,95984.0,95519.0,95046.0,94659.0,94842.0,95033.0,94534.0,94090.0,93840.0,93962.0,97735.0,118157.0,94881.0,95166.0,98133.0,98264.0,98162.0,100437.0,99522.0,97187.0,97449.0,96949.0,96426.0,97648.0,98070.0,95662.0,95813.0,95754.0,96282.0,98588.0,95494.0,95950.0,97532.0,117798.0,95428.0,95230.0,96406.0,98418.0,95993.0,96715.0,97838.0,96339.0,95989.0,98205.0,96279.0,95588.0,95525.0,95052.0,96416.0,94998.0,94720.0,100000000.0
23.0,107640.0,99183.0,98354.0,97142.0,97597.0,96461.0,96097.0,96837.0,96793.0,96516.0,96587.0,98585.0,117454.0,94441.0,94627.0,94582.0,94296.0,94803.0,94168.0,94172.0,94132.0,94616.0,94372.0,94644.0,94112.0,96707.0,116196.0,97019.0,94632.0,94621.0,95289.0,94642.0,94603.0,97123.0,94582.0,94360.0,94617.0,95429.0,94346.0,94802.0,97285.0,116554.0,94806.0,94441.0,95083.0,98051.0,95035.0,95041.0,94909.0,95322.0,94725.0,94684.0,95331.0,96719.0,94737.0,94626.0,100000000.0
