driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,75725,71825,71885,71774,71661,71693,71250,71180,71502,71511,71208,71449,71875,72083,71778,71544,71352,71658,71613,71419,74992,90077,70898,70096,70081,69965,100976,128576,125144,118196,103855,71166,70183,69606,69516,69565,69555,69288,69244,69010,69243,69052,69076,69478,69520,69392,69478,69435,69349,69503,69442,68872,69166,72496,87968,69067,69040,69362,68744,69267,70183,70115,68990,68598,68442,68524,68411,69628,69860,69402,73030
3,78089,72997,72884,71681,71924,71679,71681,72075,72439,75197,89742,73234,71350,70738,70069,70543,70773,70499,70397,69929,69666,69536,69755,70161,70053,70263,96256,134966,125830,119642,104070,70556,69521,69449,69713,69518,69516,69321,69264,69199,69135,68955,69229,70383,69290,69416,69319,69293,69224,69418,69267,69538,69310,69339,73459,86506,69341,69316,69375,68768,69697,69779,69163,68794,68654,68491,68768,69925,69898,69253,90339
4,81946,73524,73133,72508,72667,72559,72693,76877,89285,73089,72126,72207,71892,72095,72557,71649,71660,71666,72426,71667,71988,72480,73268,72472,72187,83250,112843,95480,121943,113161,95913,74312,72805,72093,71525,71423,71409,71496,71768,71894,71629,71821,72565,71020,71152,71135,71295,72776,71260,71195,71336,71217,71203,73226,71418,71162,71405,71468,71476,71329,71256,71290,74789,85883,inf,inf,inf,inf,inf,inf,inf
8,77037,72544,72305,72024,72007,71920,71540,71420,71415,71277,71878,71691,71763,71575,71497,71340,71581,72111,71509,71907,71544,75819,89644,71277,71013,70611,102355,124776,124902,116053,101716,72573,71608,71262,71049,70513,70606,70406,70812,70233,70115,70189,70044,69776,69794,70041,70417,69833,70068,69743,69967,69748,70214,69924,70811,70004,70012,69622,69783,69958,69774,70047,69432,70021,69490,68876,69173,69090,69072,69200,70780
13,85056,74263,72958,72829,72600,73339,73261,72868,73023,73328,74869,77542,89171,71982,71714,71961,71979,71753,71847,71843,71882,73434,72578,71659,71616,83466,101438,95719,121539,113895,97160,74000,72707,71587,71581,71481,71586,71479,72012,71736,71451,71969,71262,70864,70992,70837,70859,70881,70772,70755,70724,70593,70521,70585,70728,74776,87726,70493,69899,70432,71303,71284,79529,inf,inf,inf,inf,inf,inf,inf,inf
18,76389,72474,72554,72017,71964,72053,72960,73317,77158,90693,71941,72400,72165,71835,72331,72562,72909,72771,72408,72242,71305,72047,71930,72158,71600,82704,114944,92156,123936,113904,99772,73555,72133,71689,71840,71676,71507,72090,70882,70838,71110,70917,70869,70779,70352,70602,70956,71283,71007,71036,71191,70454,70709,70749,70381,70377,70522,70362,70357,70289,70429,70124,70293,70155,70994,70343,70196,70170,70125,70001,70872
20,79198,73307,72818,72123,71794,72124,71637,71969,73019,71441,71640,71481,71537,71584,71479,71619,71476,71601,71575,71804,71828,71938,71753,71845,71619,71930,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
154,81754,74453,73043,72585,72667,72714,72735,73331,73142,73080,73200,73005,73288,72854,73096,74238,73682,72689,72843,72613,73022,72577,72765,72539,73414,83116,114287,93762,123007,114116,98381,73858,72621,71505,71824,71547,71324,71936,71760,71484,71668,71208,70837,70777,70829,70724,70565,70518,70708,70676,70762,70826,70589,70580,70441,70332,70324,70479,70436,70279,71764,70460,70633,70000,70291,70206,69925,69960,69951,70096,71074
807,77447,72945,72465,72066,72386,73816,73968,76326,89976,71863,71835,71966,72798,72172,71964,72054,72431,72935,72647,72779,73057,73586,73324,76413,88764,88639,98144,87152,122539,112103,93311,74497,73415,72133,71410,71356,71236,71279,71553,71733,71624,71877,72395,72757,71257,70929,71063,71614,71726,74563,94492,70643,70309,70534,70765,70828,70987,72199,72207,71235,71613,72179,71358,82854,inf,inf,inf,inf,inf,inf,inf
815,80856,73434,72748,72671,72708,72474,73098,73157,76865,90854,72506,72841,72929,72713,71314,71417,71477,71385,71711,73130,73547,71745,71762,73294,71789,83198,112171,95488,121852,113299,94900,73720,72800,71773,71306,71535,71510,71454,71937,71942,71468,71878,71393,71227,70655,71396,71018,70589,70869,70692,70665,70518,70690,70941,70503,71043,70585,70555,70362,70504,70273,70383,70350,70488,70502,70120,70220,70135,70387,inf,inf
