driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
1,97325,87247,87646,84854,85228,85139,84164,84020,84249,84512,84234,83809,83503,84329,83956,83803,83587,83832,83243,86799,105128,83556,82984,82576,82845,83230,83190,84137,84094,87651,85199,83941,83859,83838,83534,83750,83581,84637,83639,83463,83423,83173,94025,103429,83280,83307,83417,83470,85365,84629,87392,85360,84555,83363,83761,83155,83748,84155,85004,inf
2,95854,87860,85817,85025,85268,84470,84362,84633,84855,83817,83830,83853,84188,84275,83668,83887,83982,83207,83124,83469,88210,109114,83642,83090,83327,83267,84751,84684,84640,84836,84501,84423,84155,84668,85065,84318,84005,83297,83682,83038,82879,83021,83711,83111,83043,87260,102643,82787,82560,82706,82781,82466,82232,82240,82522,82439,82510,82401,81956,inf
3,92209,83776,83038,83390,82777,82505,82307,82006,82092,82319,82291,82467,82377,81940,81936,81436,81054,84870,105079,82583,82518,82293,82593,82624,82640,83144,82482,82481,82645,82532,82806,83051,82823,82900,83072,83003,82612,82599,82756,82633,82782,82896,86442,103715,83407,83050,83344,83363,83216,82886,82741,82948,82466,82722,82355,82046,81898,81916,82164,82227
4,95999,88221,85884,84797,85357,84515,84321,84505,84937,84441,83338,83710,84106,84493,83647,83867,84137,87006,104364,82617,82276,82547,83179,83452,83963,84095,84522,84247,84662,87936,84301,82017,82140,82125,82230,81852,81869,86417,103588,82438,82569,82248,82892,82549,82554,82840,82072,82086,82208,82428,82553,82228,82603,82343,83244,82514,82691,82714,82771,inf
5,99787,88370,86748,85971,85730,85243,84832,84552,84258,84327,84209,84201,83854,84208,84162,84126,83943,84307,84046,85233,84026,83734,83348,83003,83008,83251,82875,82927,83136,82620,82558,82418,86048,133970,110080,95613,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
6,90365,83770,83014,83011,82401,82508,82122,82268,82233,82089,82108,82188,81956,81845,86172,107576,83518,83345,84864,84020,83864,83618,83541,83172,83236,83534,83256,82949,83145,83050,82747,82472,82772,82993,83163,83489,82810,83270,82664,86549,105558,84022,82855,82965,82976,84074,83467,83266,83331,83048,83317,83306,83087,82907,82971,83116,82683,82595,83103,83037
7,98939,88096,86456,85594,85161,84886,84823,84260,83838,84151,84188,84190,83837,84146,84110,83897,84003,83751,83649,83372,83359,82908,83081,82999,82559,82466,86912,108629,83520,83980,85151,83880,83806,104588,124936,87459,95897,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,90979,83632,83595,82971,82677,82664,82324,82251,82157,82249,82431,82307,82279,81656,81758,85745,105969,83223,85327,83704,83440,83159,83065,83177,83053,82926,82853,82809,82855,82701,83497,82845,83065,83036,83421,83401,82952,82605,82463,82463,82771,87538,104302,83233,83054,83003,82856,83503,83350,83472,83336,83620,83370,83356,83489,82935,82792,82508,83099,83679
9,96802,89024,85962,84933,85240,85063,84112,84147,84364,84340,84340,83629,83583,84301,83888,83807,83718,83662,83140,82901,83562,82523,82619,82669,82688,83391,82975,87130,106901,83101,82601,82470,82248,82314,82709,82687,84452,82847,82521,82498,82182,82506,82369,82352,82495,83025,88042,104068,82306,82502,82642,82376,82391,82750,82874,82656,82821,82760,82781,inf
10,94541,85107,83525,83377,83070,82989,82525,82502,82350,82241,82151,82362,82062,82562,82949,82187,82261,82164,86295,111117,83217,83037,83102,83044,83187,83414,82920,82984,82949,83005,82610,82940,83257,83011,83251,83372,83041,83002,82798,82656,82533,82484,82914,82792,82762,82453,82875,88314,101522,82032,81671,82628,83496,83356,83489,83306,82850,82662,82767,83111
