driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
2,117927,109599,108263,108199,108535,108203,108537,108278,106962,107520,107509,107478,107542,107369,106983,106416,106220,105924,105512,105388,104901,104242,103279,102602,108895,124158,103727,102740,104825,103935,102221,102059,101981,103335,102071,102818,103120,101219,105799,106932,126608,102266,101534,102419,101409,100957,100822,100567,99678,99524,99504,99279,99164,106417,113495,137860
3,121522,110252,109486,109654,109080,108599,109115,109359,109612,109612,110284,109155,109936,108989,108183,107276,107031,106913,106763,111143,131195,108680,107579,107028,107336,107293,106059,105706,104728,105182,105704,107944,130924,103420,104235,102258,101559,102364,103847,100920,101333,100549,101698,102802,101346,103391,104200,102205,100771,101830,100549,100471,101075,108614,116730,inf
4,108445,105236,104824,104873,104747,105194,104936,104850,104752,105070,104916,104658,104681,104599,104772,108447,105259,105188,104827,105443,104405,108478,128893,106346,106912,107213,107143,107655,106108,105765,105626,103970,103802,103370,107115,141257,103777,101512,101220,101039,100521,99400,99163,99157,98525,98443,98412,98353,97586,98658,97740,97623,97700,98840,103174,105250
8,111972,106346,106448,105912,105787,105426,105716,105882,105934,106014,106516,106753,104921,104094,104287,108425,128356,105825,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
9,124082,109645,108740,107936,108102,108979,109244,109160,107923,108497,108713,108581,106539,106343,107367,105892,105928,106707,106291,106280,104223,104065,102072,107057,170744,129111,103304,103265,103499,103148,103563,103916,103354,103854,102389,102579,102973,103824,103636,107955,127265,103934,101249,100508,100465,102467,100609,100404,100522,102169,100193,100904,101431,112634,123976,inf
11,125303,113882,111929,110449,110403,109948,109840,109759,110422,109611,109805,111636,109512,109637,109713,109044,108795,108997,107872,106949,106712,106022,105597,105210,109073,126820,105781,105816,105130,105440,107374,104412,103971,106045,104556,103572,104845,108938,127025,103336,102007,101521,101330,101653,101294,101382,101100,100856,102199,101702,102590,103282,104454,112483,118299,inf
13,123685,111185,110293,108492,108694,108393,110499,107825,109059,109163,108899,108501,106303,106721,105702,106295,107481,106757,105100,106457,105842,105364,105883,103189,103156,102962,103146,103395,108468,128668,104262,104278,102548,107941,131286,105276,102689,101910,100684,108829,99850,99397,101087,100781,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,118965,110662,109484,108932,109131,109205,110061,110043,109707,110037,109521,109782,109898,108650,108074,107290,106965,106576,106863,105355,105004,104247,104055,106213,105798,102787,102771,102285,107126,126972,102944,104139,102865,102428,102033,103528,102675,102646,107158,127574,102203,100983,101536,100863,102877,100939,103021,104933,101207,101139,101514,100549,102244,105093,107739,109254
15,122480,110676,110013,108869,108804,108617,109118,109257,109659,109958,109873,109300,109764,109467,108133,107310,107017,106676,106728,106475,105292,106653,105438,104787,109750,146455,121606,120922,123027,117745,116639,113995,112299,112404,111872,112701,109825,155785,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,119762,110562,109570,108804,109085,109055,108512,108176,108274,107036,107300,107892,107457,106922,106545,106373,106964,106214,105490,104970,108258,126152,104978,104587,105209,103901,104000,104569,103062,103099,104811,102215,102021,117933,137087,105208,105934,103207,102379,104687,100989,102707,100118,99907,99932,101776,100336,101221,102285,100764,100419,101242,101248,105132,109118,110881
18,112988,107867,106246,106118,106275,106100,106120,106042,106297,106622,107146,107282,108324,108313,113326,128274,107842,109637,107819,107540,107453,106918,106691,106468,107108,105299,104804,103798,102964,103258,102400,102099,101995,106468,132235,102934,105444,101714,102386,100945,102027,99988,99309,99985,100622,100425,100814,100444,104950,99519,99206,99803,99783,102356,110091,115922
21,111138,106490,106177,105688,105380,105307,105949,105723,106241,106381,106732,106930,107443,106330,106676,105772,105115,105258,104977,104500,104462,104164,107337,124324,106110,103555,103952,105085,106200,104270,102253,101960,101742,101322,101374,103673,102738,102494,102085,102000,106715,129862,102814,101416,100545,100996,100880,102023,99948,100024,99882,101178,99332,103035,112511,120476
22,114149,107980,107173,107181,107448,106914,106872,107698,107445,106952,106756,106563,106733,105996,106105,105689,110195,129014,106371,105947,105598,105690,105067,104267,104551,103976,104181,105689,106006,105739,102459,102465,102545,103204,102337,102908,107424,131419,103292,103778,101977,104479,101017,100806,100964,100592,100741,100184,101387,99867,99851,99749,99758,105141,109848,123741
23,123053,111155,110278,108503,108603,108463,109790,108488,110020,109578,109933,109407,109594,109285,108420,107353,106834,106719,106725,106480,105529,106397,105495,109690,147288,118074,117491,112340,112324,106243,105280,104175,101656,105194,102463,100396,101551,100342,104046,103343,100870,101017,100107,100958,100224,103129,99823,101685,115694,inf,inf,inf,inf,inf,inf,inf
24,118516,110139,109243,108912,108881,109182,109038,109236,109976,108723,108863,109666,108913,109316,108754,108355,108023,107949,108732,114723,107404,105674,105504,105281,104649,104273,104583,103333,103703,103455,108592,133637,108075,105957,107653,110899,105438,104357,103376,102963,102605,102157,101931,102832,103511,103188,101952,102584,102506,101873,103176,102490,101710,110110,115797,inf
26,117172,109227,108684,108380,108384,108365,108355,110106,108900,108675,108558,108495,109971,108668,108630,108256,107929,108898,106840,106480,107033,105889,106156,110977,128617,107581,108547,109134,109515,108630,109852,108573,114723,142302,112279,108533,105030,107245,104068,102713,104721,102394,101317,100841,102348,100551,100334,100085,99681,99987,99852,116311,105802,108891,113873,inf
27,126961,114293,111860,111234,110852,110610,111007,110590,110370,110979,110534,110976,109936,110358,110013,110767,109470,109011,109402,109207,110660,110332,107674,117531,112084,167934,138787,109695,108634,107544,107389,109830,110251,105733,104604,104191,108773,137880,108709,110808,109001,104471,110206,105207,106189,108974,102642,106062,103567,101483,105824,112446,126513,inf,inf,inf
29,124830,112921,111536,110630,110652,110245,109961,109923,110304,109916,109997,110077,110703,109690,109743,109025,108776,114253,163475,151078,135148,109913,112177,110958,110494,110602,113546,112078,113464,118538,119529,108967,120598,132256,105921,111407,106175,104845,128180,104665,102966,101847,102087,102592,102066,102272,101861,102785,104990,105001,109206,114127,inf,inf,inf,inf
30,114851,108023,107186,106921,107482,106942,106936,106465,105323,105131,105291,105201,106549,104833,104531,104713,104793,104475,104700,104633,108828,125385,103874,103501,105309,103382,103535,105025,105854,105229,102498,102388,102171,101650,100997,102308,102874,102004,102093,106850,123163,100384,100404,100837,99280,102071,99894,98752,98693,98553,98751,99665,98578,99874,104375,108739
33,126722,113704,111982,111147,110527,110036,110029,110323,109969,110428,110298,109500,109372,109733,109043,108813,109021,108912,108700,107117,108226,107812,110230,133822,111038,110545,111626,111281,109709,109927,107410,106042,106055,105379,105356,105448,109506,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
37,115852,108200,107183,106833,107280,107021,107006,107127,107222,106954,107000,106689,106650,106161,106384,106259,110330,127339,106681,107504,107847,106689,107507,105675,104900,104373,103912,103765,104406,103617,102611,102624,101690,102598,101528,106590,144992,102996,101025,104284,101372,101079,99741,99709,99149,99884,100174,99429,100460,99448,99871,99791,100175,104090,110537,119671
38,125378,134478,107250,107120,107337,107673,108167,109153,108254,109912,107936,108712,108405,107593,107258,106821,106406,105928,105149,105411,105235,104174,104636,104051,103875,102901,103159,108837,128040,107195,107292,107727,106101,106579,107915,104027,109360,132404,105868,103286,101302,100893,100267,100320,99963,100229,103117,103981,100597,100022,100434,99801,100963,114809,120764,inf
