driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
14.0,89139.0,82712.0,82616.0,83518.0,83104.0,82883.0,82289.0,82479.0,83350.0,86225.0,89153.0,96060.0,99203.0,106449.0,119551.0,99170.0,95090.0,94121.0,93860.0,94109.0,96542.0,93241.0,92385.0,92488.0,92527.0,92173.0,92616.0,92412.0,92767.0,92272.0,91985.0,91828.0,91653.0,91838.0,92498.0,92930.0,92365.0,93071.0,93095.0,93117.0,93157.0,93876.0,95321.0,95265.0,98542.0,121130.0,94916.0,94384.0,93237.0,92855.0,92431.0,92229.0,91934.0,91434.0,91437.0,91254.0,91198.0,91049.0,91368.0,91371.0,93955.0,94601.0,94756.0,92630.0,92455.0,92100.0,100000000.0
18.0,95506.0,86379.0,89278.0,84199.0,83688.0,84913.0,84182.0,83972.0,84461.0,85055.0,88716.0,93952.0,98776.0,101369.0,102250.0,103488.0,108070.0,120452.0,94233.0,93305.0,93380.0,92854.0,92584.0,92271.0,92460.0,92704.0,92719.0,93132.0,92521.0,94138.0,92833.0,92612.0,92759.0,92955.0,92986.0,92762.0,92939.0,94291.0,97124.0,124940.0,95084.0,94759.0,97793.0,97777.0,96594.0,96081.0,96050.0,94991.0,95645.0,95098.0,94546.0,93984.0,93579.0,93275.0,93662.0,93296.0,93754.0,93238.0,93633.0,94205.0,98427.0,96063.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
21.0,91874.0,84893.0,84105.0,84429.0,83255.0,83892.0,83945.0,83353.0,84097.0,84415.0,89461.0,94498.0,99536.0,101652.0,105699.0,122859.0,94641.0,94730.0,93993.0,93499.0,93096.0,92312.0,92448.0,92133.0,91849.0,91719.0,92392.0,92033.0,92628.0,92173.0,92583.0,93954.0,92474.0,92239.0,92106.0,92464.0,93019.0,92305.0,95736.0,122897.0,94925.0,93973.0,94942.0,95871.0,93468.0,92962.0,94016.0,93910.0,92850.0,92668.0,94516.0,92235.0,92368.0,93404.0,92130.0,91566.0,92300.0,92865.0,91603.0,91708.0,91464.0,91853.0,93407.0,93029.0,92816.0,93322.0,100000000.0
22.0,89658.0,83366.0,83025.0,83114.0,82938.0,82917.0,82657.0,82339.0,83105.0,85608.0,88862.0,93044.0,98518.0,102453.0,106301.0,113745.0,120296.0,94243.0,94020.0,96018.0,94030.0,91892.0,92919.0,91089.0,90507.0,90493.0,90503.0,90983.0,91226.0,92163.0,92839.0,92309.0,93268.0,118066.0,93596.0,92204.0,91426.0,91199.0,91149.0,92328.0,92853.0,93462.0,94475.0,92411.0,92600.0,93239.0,91060.0,92331.0,90019.0,89977.0,93606.0,118252.0,92010.0,91236.0,90548.0,90407.0,92219.0,90877.0,90217.0,90375.0,90969.0,92793.0,94662.0,92671.0,92260.0,93391.0,100000000.0
23.0,91481.0,84759.0,84364.0,85131.0,84433.0,85341.0,83954.0,83878.0,83802.0,85040.0,88964.0,96547.0,99183.0,101724.0,99395.0,104273.0,121903.0,95114.0,94249.0,95359.0,93913.0,94258.0,93815.0,93627.0,93539.0,93413.0,94278.0,93440.0,93590.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
25.0,94205.0,84794.0,84314.0,84956.0,84425.0,85756.0,83569.0,83485.0,84015.0,86226.0,88935.0,97210.0,102460.0,104824.0,109533.0,127550.0,96475.0,96426.0,94872.0,94247.0,96875.0,93104.0,93131.0,93034.0,93148.0,92699.0,92175.0,92543.0,93232.0,94322.0,93020.0,92452.0,94515.0,93172.0,92275.0,93116.0,92623.0,92193.0,92125.0,97051.0,126690.0,96356.0,95656.0,95021.0,95117.0,96759.0,95431.0,95171.0,95707.0,94849.0,94675.0,93941.0,95279.0,92601.0,92551.0,93339.0,93502.0,93492.0,93370.0,94327.0,96445.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,88141.0,82616.0,82438.0,83168.0,82720.0,82494.0,82397.0,82269.0,83018.0,85172.0,87831.0,91739.0,96797.0,101467.0,107032.0,125722.0,92980.0,92137.0,91779.0,91111.0,91665.0,92554.0,90435.0,89817.0,89962.0,89165.0,90648.0,91450.0,89986.0,90087.0,90295.0,89950.0,89801.0,90270.0,93763.0,124195.0,92772.0,92123.0,91831.0,90620.0,91452.0,90611.0,90913.0,91088.0,90791.0,91270.0,90785.0,91326.0,92866.0,91401.0,92044.0,89748.0,90669.0,91692.0,90008.0,89563.0,89966.0,89853.0,89579.0,90137.0,89805.0,90500.0,92447.0,91148.0,90068.0,90526.0,95634.0
35.0,90881.0,84685.0,84210.0,84189.0,84086.0,84153.0,83799.0,83390.0,84953.0,86139.0,89886.0,95045.0,100337.0,103962.0,111316.0,123295.0,96213.0,95691.0,95595.0,94303.0,93696.0,93295.0,93366.0,93450.0,93217.0,92770.0,93052.0,93334.0,93601.0,94064.0,93778.0,93243.0,93390.0,93240.0,92741.0,93049.0,94439.0,93650.0,93052.0,93407.0,93414.0,93880.0,96917.0,95002.0,93827.0,98976.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
37.0,93489.0,84479.0,84258.0,83924.0,84342.0,83561.0,83347.0,83125.0,84118.0,86639.0,89421.0,95265.0,100117.0,106386.0,121985.0,95562.0,95061.0,95356.0,96302.0,95069.0,94806.0,94158.0,94974.0,93816.0,93187.0,94224.0,93102.0,93602.0,92840.0,92908.0,93088.0,92836.0,93305.0,93374.0,92934.0,93019.0,93108.0,92916.0,92900.0,93094.0,93025.0,92250.0,93758.0,92969.0,93032.0,92673.0,92497.0,96401.0,123527.0,92341.0,91935.0,92422.0,95452.0,92097.0,95467.0,92132.0,91949.0,91616.0,91592.0,93146.0,91738.0,92596.0,92945.0,93254.0,93638.0,92888.0,100000000.0
41.0,98241.0,86945.0,87795.0,86980.0,85846.0,85325.0,85406.0,84620.0,84825.0,85661.0,89441.0,94332.0,100808.0,107540.0,123738.0,98389.0,94656.0,94387.0,94347.0,94281.0,93882.0,93651.0,95985.0,113634.0,93843.0,95799.0,93582.0,94589.0,93723.0,93644.0,95558.0,93813.0,93173.0,93502.0,96265.0,94413.0,94542.0,93818.0,93311.0,93482.0,94780.0,97246.0,95495.0,97165.0,93902.0,95081.0,95200.0,95699.0,97912.0,125939.0,95842.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
