driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
41,101870,88736,88459,87514,87277,87025,86985,86605,86490,86718,86182,85891,86157,86060,86406,85966,85652,85721,85858,85384,85864,85399,85954,86268,86085,84898,84707,85295,84908,85405,85705,87474,85009,84345,84668,85724,84454,85362,84940,85530,84753,85761,84681,85870,109049,89885,84037,83514,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
48,105539,89004,88378,88212,87453,86827,86936,86489,86491,86346,87859,86169,86180,85591,85819,86186,88351,84351,85013,84553,84599,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
49,93106,87462,86378,86230,86345,85508,85262,85174,84972,85129,85112,84926,84232,84204,84443,84057,84307,84494,84761,85028,83987,84025,84745,85092,84138,84740,84729,84213,84804,83184,83173,85298,84142,83683,83957,83837,84771,83376,83434,83037,84061,83545,82911,83143,83210,83567,83254,83897,84067,84026,83380,83429,104025,86666,82426,84388,83712,82913,82221,82344,82444,82513,84505,82501,82292,82335,82405,82123,82191,82246,inf,inf,inf,inf,inf,inf,inf,inf
50,99509,88669,87764,87281,87298,86724,87253,86439,85188,87029,87211,86082,86709,86715,86416,85778,85707,85319,85795,85778,85908,85376,86362,85610,85170,85047,85076,85299,85588,84486,84878,85068,84923,87504,85139,85121,85285,85346,85637,84991,108484,90309,87474,85288,87846,87692,86813,85250,86366,85402,85964,85352,86927,84961,85542,85102,85286,85286,85458,84800,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
55,95163,87627,86934,86549,85944,85898,85358,85083,84983,85559,84821,84975,84583,84253,84615,84529,84565,84441,84017,84594,84031,83986,84853,84969,83970,84419,83949,84638,84641,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
56,98177,89102,87684,87095,85603,86472,86155,86241,86279,84393,85044,84545,84662,85240,84678,84476,85697,84257,84625,83842,83699,83945,84214,85350,84374,84037,84138,84034,84721,84554,83916,85006,83638,83170,83166,84575,84187,83745,83481,83493,83715,83605,84226,84261,84022,84829,87171,85202,84297,107303,89841,83529,83928,83406,83603,83667,83918,83990,83575,83757,84453,84894,83760,83734,83316,82764,82424,82572,84302,84084,85426,84208,83448,84379,84853,85499,85180,87286
57,93472,87290,86714,86693,86040,85584,85383,84866,85202,85422,84638,84784,84356,84576,84110,84416,84125,84528,84707,84743,84137,83901,84967,85349,83852,84555,84662,84297,84904,83116,83238,85014,84282,83726,83963,165302,89941,83048,83218,82123,82721,83449,82933,83188,83646,83167,86335,83866,82841,83250,83556,83703,82203,82176,85298,82113,81571,81759,81891,82137,82182,83506,82138,83761,82760,83639,83256,84067,83420,83551,82961,82875,83288,87511,87695,85095,90067,inf
60,102668,88767,88308,88211,87206,87027,86712,86713,86429,86657,89118,86325,86151,85394,85422,86327,85992,86156,85444,85134,85039,85086,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
63,99112,88746,87751,87152,86387,86361,85838,85882,86242,85430,85326,85665,85336,84861,85031,85541,85496,85684,86319,85056,84957,85333,85484,85110,84445,84328,84174,84974,85289,84444,84414,86321,84190,84456,85514,84731,84434,84543,83974,84550,83767,83624,83743,83872,84069,87968,83971,83437,84487,85102,83532,84174,106940,87875,84338,83959,83102,82634,82821,83171,84101,84397,83993,83946,82840,83346,83052,84449,83298,83210,83303,83160,83492,84049,84118,84015,85358,89394
64,100266,88490,87902,87521,87583,86673,86484,86437,86945,86416,86062,85965,86734,86853,86433,85838,85651,85538,85623,85615,86088,85493,86338,85649,85193,84957,84896,85445,85769,84590,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
65,96906,87875,87247,87623,86165,86199,85793,85741,85697,85417,84913,85162,84907,85056,84900,84949,84636,84750,87753,84278,84362,84981,85261,85106,85079,85041,146031,102148,85240,85943,84858,83245,89283,86260,85844,86658,87089,88302,86528,110000,92025,88153,84643,92816,87334,85194,84773,86034,85672,85929,86601,87661,85451,86543,87199,84947,86075,84554,85113,84857,84787,85991,84215,84384,84779,84362,88542,84388,85440,87659,84717,84101,84293,84401,85359,90929,inf,inf
