driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,103486,99254,99103,99225,99219,100327,98629,98708,98932,99463,99191,99656,100551,116554,97574,97396,96977,97171,96901,96829,97080,97031,96816,97007,97103,97121,97223,97488,97218,97212,97578,97934,100581,113013,95458,95152,95715,96387,95952,96157,96118,96640,96619,95960,96433,96555,96725,97036,97542,96825,96844,98480,96960
3,97951,97331,97112,97261,97395,97495,97907,98351,98721,99006,98945,101755,115965,97382,97635,97438,96946,97151,96753,96970,97213,97558,97391,97190,97569,97751,97674,97755,99944,117033,96049,96664,97032,97221,97085,96155,96945,97493,97058,96400,96951,97803,96862,96797,96954,96949,96948,96698,96457,97023,97210,97518,98513
4.0,107588.0,100528.0,100519.0,101543.0,99908.0,100039.0,100197.0,100538.0,103007.0,117447.0,98871.0,100266.0,99427.0,99962.0,100357.0,100098.0,100633.0,101065.0,100341.0,100582.0,100667.0,101066.0,100864.0,100087.0,101350.0,100250.0,101744.0,117970.0,98208.0,98983.0,99752.0,98836.0,99110.0,98893.0,98839.0,99335.0,100258.0,98414.0,99680.0,98690.0,100253.0,98857.0,99070.0,98907.0,99154.0,98782.0,99872.0,99955.0,99264.0,99031.0,100253.0,99114.0,100000000.0
8,102865,99200,98999,99410,99110,98294,99135,99682,99115,99755,99166,101907,119356,97799,99993,97916,99982,96874,97090,97187,97633,97870,97520,97578,97725,100267,114282,96084,96018,96160,96442,96113,95990,96413,96666,96632,96465,96609,97005,97179,97498,96565,96701,97097,97856,98056,98430,98710,98195,97761,98669,97891,98788
13,107118,100730,100587,100525,100280,100129,100352,100225,100318,100493,100275,100369,100466,100298,101528,100824,101391,101146,100131,100281,100168,100464,100728,103225,119291,97927,99113,99421,97851,97981,97935,98061,97940,97978,97785,97977,98062,98227,98091,98183,98276,99190,98548,98474,98668,98394,98668,98816,99260,99317,99700,99823,100088
18.0,110510.0,102304.0,101486.0,101709.0,101243.0,101392.0,101780.0,101453.0,101536.0,101656.0,102475.0,101047.0,99929.0,100184.0,99920.0,100187.0,100502.0,100613.0,103300.0,117255.0,97732.0,97962.0,98925.0,98603.0,99123.0,99643.0,100248.0,99680.0,98926.0,99226.0,99395.0,99254.0,99368.0,99402.0,100160.0,103145.0,118553.0,97938.0,97177.0,97357.0,97604.0,97892.0,98406.0,99426.0,99004.0,98970.0,98819.0,99805.0,101076.0,99691.0,100355.0,99432.0,100000000.0
20,101368,98196,97511,98030,97724,98193,98488,98652,98827,99165,98713,101512,115967,96782,97134,97210,97379,97199,97293,97119,97255,97350,97358,97428,97491,97574,97720,98403,99070,98334,98737,98541,98802,101294,113865,95118,96011,96666,96254,96224,96569,97135,97418,97498,96748,97552,97707,97224,97710,98369,98724,99201,99790
154,104394,99431,99387,99787,99593,100275,100392,100289,100537,102852,119100,98235,99054,100105,100453,98623,99422,98837,99470,100151,100294,100490,99198,100006,98926,99138,98815,98951,99184,101671,119025,97020,97334,97806,97592,98011,98529,98313,98963,97991,98934,98681,97876,98091,98473,98232,98391,98496,98732,99490,99513,99696,100338
807,102508,99019,99073,99290,99395,101009,100808,99732,99787,99937,102420,116640,98584,98652,98331,100049,100828,98499,99871,99787,98150,98434,98299,98476,98510,98289,98243,100594,114847,97613,97608,98085,97614,97551,97656,97435,97643,97473,97351,97520,97753,98056,97672,97879,97579,97724,97424,97607,98001,97647,97939,97698,97921
815,100643,98673,99736,98991,98880,98905,99282,99488,99388,99964,99708,102137,120064,99219,99256,100493,98258,99907,97824,98066,98374,98553,98855,98498,98785,98431,98249,98730,100880,116688,96756,97256,97362,97367,97285,97290,97639,97789,97386,97381,97663,97841,97722,97283,97605,97590,97504,97543,97571,97619,98159,98318,99974
817,101724,98820,99073,99032,98818,99280,99527,99183,99604,102069,117918,100157,98933,98866,99348,98861,97655,97650,97629,97413,97845,97633,97627,97831,97845,98045,98116,98604,98822,98764,99132,101509,118701,95596,95927,95511,95760,95836,95682,95719,96390,96137,96414,97146,97498,96654,96896,96958,97177,98320,98095,98757,98767
821.0,104967.0,99563.0,99656.0,99834.0,99707.0,100033.0,100562.0,100248.0,100887.0,100693.0,103324.0,121519.0,99285.0,101048.0,100044.0,99998.0,100699.0,100747.0,106329.0,99783.0,100158.0,100516.0,100417.0,100112.0,100883.0,101078.0,99934.0,102217.0,119136.0,97775.0,99013.0,100899.0,99816.0,98774.0,100119.0,99517.0,100155.0,100715.0,100732.0,99562.0,99160.0,99139.0,100716.0,99671.0,99603.0,99278.0,99221.0,99250.0,99560.0,99393.0,99374.0,99834.0,100000000.0
822,106560,100648,100129,100308,100198,100313,100177,100276,100423,100422,100451,100341,100202,99924,100421,100135,100533,101309,101226,100560,100511,100314,100150,100234,100209,102479,120507,99200,98116,97977,98231,98161,97844,97994,98194,98608,98373,98575,98632,98016,98044,98043,98135,98491,98498,98353,98516,98836,99095,99365,99674,99906,99819
825.0,108825.0,101930.0,100956.0,101341.0,100780.0,100927.0,100922.0,100662.0,100602.0,100580.0,100973.0,100691.0,101850.0,101527.0,101030.0,101753.0,100583.0,100863.0,100645.0,100375.0,100535.0,100883.0,101457.0,101213.0,103305.0,118296.0,98036.0,99167.0,100920.0,101036.0,100323.0,98570.0,98768.0,98782.0,98517.0,98766.0,98587.0,98852.0,99747.0,98595.0,98735.0,100675.0,100432.0,98533.0,98608.0,98768.0,99056.0,98835.0,99041.0,99406.0,101013.0,100250.0,100000000.0
826.0,105433.0,100164.0,99683.0,100183.0,99849.0,99995.0,100241.0,100390.0,100506.0,102949.0,118859.0,100815.0,99878.0,100316.0,100023.0,100466.0,100612.0,100983.0,100597.0,100433.0,100692.0,101116.0,102653.0,118491.0,97597.0,98675.0,98568.0,99616.0,100016.0,99601.0,98202.0,98738.0,98397.0,99613.0,98273.0,98562.0,98668.0,98993.0,98653.0,98733.0,100213.0,98636.0,98805.0,100926.0,98991.0,100247.0,98715.0,98919.0,98527.0,98543.0,98555.0,98546.0,100000000.0
828.0,108198.0,101684.0,100923.0,101252.0,100744.0,100730.0,100823.0,100400.0,100756.0,100647.0,100713.0,100390.0,101808.0,100748.0,100597.0,100369.0,100748.0,101409.0,100617.0,100672.0,100874.0,100914.0,101178.0,101082.0,101077.0,103957.0,119258.0,98496.0,100698.0,101086.0,100486.0,98960.0,98991.0,98924.0,98746.0,98786.0,98946.0,99855.0,98695.0,99844.0,99541.0,99628.0,98987.0,99021.0,98989.0,98923.0,98908.0,98935.0,100004.0,99125.0,99481.0,99653.0,100000000.0
830,99495,97559,97517,97932,98083,98314,98551,98667,99124,101482,115988,97364,97656,97474,97589,97333,97544,97467,97184,97165,97477,97394,97538,97545,97559,97664,98197,101367,115657,96575,96766,96850,96911,96767,96879,97647,96520,96602,97011,97915,97651,97185,96386,97115,96499,96837,96743,96999,97291,96902,97100,97469,97805
831.0,109236.0,102103.0,101315.0,101134.0,101041.0,101016.0,100677.0,100939.0,101091.0,100857.0,100593.0,101516.0,101142.0,101792.0,100885.0,101067.0,100963.0,101251.0,101359.0,100797.0,101307.0,100989.0,101013.0,101072.0,105718.0,120402.0,100186.0,98544.0,99115.0,101062.0,99501.0,99511.0,99101.0,100598.0,100320.0,99007.0,99379.0,101619.0,99296.0,100699.0,99003.0,98953.0,99015.0,98942.0,100109.0,98754.0,98936.0,99314.0,99704.0,99733.0,99723.0,100185.0,100000000.0
832.0,105895.0,100353.0,99876.0,100134.0,100010.0,99901.0,100315.0,100248.0,100412.0,100978.0,100033.0,99995.0,102692.0,119354.0,100352.0,100147.0,100785.0,100827.0,102192.0,99265.0,100475.0,100838.0,101093.0,99993.0,101178.0,100178.0,100304.0,99544.0,101192.0,99076.0,99991.0,99179.0,98996.0,99060.0,98996.0,99221.0,102000.0,117090.0,97854.0,99435.0,97723.0,98322.0,99076.0,98932.0,100268.0,98766.0,98717.0,99823.0,100936.0,99173.0,99373.0,98740.0,100000000.0
835.0,108043.0,101228.0,100837.0,101272.0,100655.0,100200.0,100293.0,100672.0,100332.0,100128.0,100288.0,100708.0,100951.0,102809.0,100425.0,100191.0,100180.0,100285.0,100253.0,100209.0,100311.0,100569.0,101496.0,100759.0,103140.0,119228.0,98903.0,98636.0,98772.0,99243.0,99976.0,98992.0,99343.0,99402.0,99615.0,98024.0,98231.0,98229.0,98020.0,98214.0,98315.0,98458.0,97978.0,98117.0,98452.0,98562.0,100585.0,102100.0,99547.0,99285.0,99706.0,99644.0,100000000.0
836.0,109990.0,102282.0,101597.0,101373.0,101243.0,101894.0,101290.0,101312.0,101572.0,102200.0,103332.0,103093.0,104999.0,130216.0,98173.0,98926.0,99035.0,98879.0,99035.0,99360.0,99266.0,99519.0,99423.0,100063.0,100254.0,102076.0,100781.0,102983.0,100958.0,102087.0,101846.0,104369.0,121663.0,99855.0,98241.0,98064.0,98126.0,98057.0,98000.0,98269.0,98242.0,99096.0,101387.0,100784.0,99350.0,98982.0,98750.0,98776.0,98583.0,99250.0,99598.0,100145.0,100000000.0
839.0,109754.0,102100.0,101418.0,101263.0,101341.0,101543.0,101377.0,101287.0,101632.0,101881.0,102323.0,104598.0,119991.0,99097.0,99339.0,99546.0,99545.0,99280.0,99333.0,99469.0,99521.0,99898.0,100903.0,100104.0,100415.0,101462.0,100608.0,100435.0,101740.0,100920.0,102885.0,118836.0,98380.0,101769.0,100353.0,98882.0,99033.0,98792.0,98562.0,100478.0,98936.0,98729.0,98688.0,98938.0,98799.0,99012.0,98651.0,98796.0,99032.0,99006.0,99065.0,99039.0,100000000.0
