driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
2.0,115447.0,104462.0,103568.0,103811.0,103163.0,103493.0,103236.0,102957.0,103208.0,103387.0,103250.0,102894.0,102937.0,103095.0,102977.0,103258.0,102945.0,106782.0,125224.0,106732.0,104846.0,102954.0,102752.0,102774.0,102356.0,102820.0,105853.0,103740.0,104208.0,104438.0,104231.0,104693.0,105221.0,106791.0,104483.0,104390.0,105853.0,110494.0,127349.0,139084.0,184098.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
14.0,105339.0,101234.0,100922.0,101176.0,101201.0,100774.0,100738.0,100713.0,100555.0,100477.0,100725.0,100710.0,100798.0,100778.0,100530.0,100473.0,100298.0,100476.0,100131.0,100202.0,101523.0,101066.0,100800.0,105281.0,121084.0,100058.0,100715.0,100426.0,100636.0,101589.0,102478.0,102294.0,101477.0,102433.0,102939.0,102075.0,102485.0,105259.0,108747.0,126506.0,102205.0,101911.0,103494.0,102490.0,103015.0,104999.0,105691.0,105951.0,105570.0,105201.0,105576.0,104906.0,104219.0
15.0,112036.0,103583.0,102779.0,102900.0,103413.0,103241.0,103602.0,101732.0,102847.0,100990.0,101368.0,100967.0,100971.0,101200.0,105377.0,121390.0,101850.0,102685.0,105336.0,107168.0,101850.0,101701.0,101375.0,101594.0,101559.0,101312.0,101602.0,106499.0,130722.0,106622.0,106040.0,105434.0,105401.0,107909.0,107092.0,108318.0,108297.0,106483.0,105250.0,104575.0,104672.0,104866.0,105201.0,104843.0,107877.0,108777.0,107418.0,110002.0,106775.0,107150.0,104129.0,103499.0,100000000.0
18.0,108997.0,102881.0,102881.0,102685.0,101954.0,102021.0,101828.0,101984.0,101179.0,101534.0,101586.0,101387.0,101446.0,101341.0,101192.0,101402.0,100990.0,100977.0,101232.0,105788.0,122396.0,101129.0,100699.0,101436.0,101855.0,100850.0,100954.0,101127.0,101190.0,101696.0,102660.0,102219.0,101625.0,101305.0,101532.0,101955.0,102378.0,107179.0,124990.0,103407.0,102913.0,102659.0,102753.0,102308.0,102767.0,105011.0,105093.0,104731.0,104904.0,104938.0,104960.0,104330.0,103895.0
21.0,116606.0,104999.0,103945.0,103524.0,103893.0,103093.0,103188.0,102898.0,102939.0,103273.0,103485.0,103271.0,102920.0,102416.0,102960.0,103074.0,103004.0,103075.0,107069.0,132185.0,104499.0,103657.0,104933.0,104229.0,104885.0,103521.0,103546.0,103853.0,103887.0,105778.0,105142.0,104368.0,104703.0,104372.0,104649.0,105544.0,106212.0,106034.0,105412.0,104644.0,104550.0,106348.0,107564.0,103423.0,109435.0,108746.0,106326.0,107078.0,107448.0,107042.0,103682.0,103475.0,100000000.0
22.0,108444.0,102856.0,102918.0,102322.0,102218.0,101630.0,101619.0,101368.0,101260.0,101316.0,101474.0,101175.0,101423.0,101237.0,101689.0,101222.0,100597.0,100365.0,101432.0,103691.0,121874.0,101391.0,100936.0,102137.0,100636.0,100218.0,100662.0,101174.0,101524.0,102045.0,102023.0,101566.0,100994.0,100888.0,101107.0,100717.0,102524.0,107230.0,126269.0,102604.0,102445.0,101697.0,102353.0,101916.0,101960.0,107103.0,108388.0,105460.0,106155.0,103600.0,104626.0,103413.0,104735.0
23.0,106174.0,101492.0,101490.0,101910.0,101965.0,101768.0,101379.0,101459.0,101611.0,101128.0,101259.0,101123.0,101410.0,101093.0,101135.0,101329.0,101149.0,102615.0,104696.0,122960.0,106001.0,101071.0,100900.0,101643.0,101732.0,101188.0,101147.0,101276.0,100985.0,107560.0,102239.0,102475.0,101191.0,101258.0,105768.0,125114.0,103845.0,103754.0,103404.0,102301.0,101429.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
25.0,113921.0,103749.0,103135.0,103523.0,103609.0,103072.0,103195.0,103122.0,103006.0,103004.0,103408.0,103200.0,102957.0,103216.0,102795.0,103400.0,103335.0,106415.0,132511.0,106697.0,126595.0,104771.0,104693.0,105045.0,104371.0,104473.0,104987.0,105531.0,104942.0,106575.0,106555.0,107477.0,107007.0,105183.0,105276.0,107227.0,108153.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,104186.0,100389.0,100287.0,100294.0,100226.0,100318.0,100143.0,100208.0,99966.0,100070.0,99867.0,100033.0,100129.0,100023.0,100008.0,100032.0,99862.0,99884.0,99752.0,99866.0,101842.0,100254.0,103259.0,119427.0,99936.0,99685.0,99443.0,99627.0,99797.0,100753.0,101013.0,101240.0,101017.0,101073.0,100399.0,100437.0,100705.0,102379.0,101280.0,104637.0,120489.0,100391.0,100687.0,99753.0,101066.0,101435.0,104485.0,103321.0,103708.0,104748.0,103474.0,104113.0,102019.0
35.0,110626.0,102533.0,102700.0,102671.0,102564.0,102356.0,102195.0,101235.0,101397.0,101484.0,101296.0,101236.0,101575.0,101138.0,101024.0,101028.0,101026.0,100739.0,106466.0,123132.0,102643.0,101661.0,101793.0,102376.0,101246.0,101915.0,102560.0,101324.0,101486.0,101808.0,101337.0,101655.0,101914.0,101308.0,101573.0,105716.0,128752.0,105000.0,103853.0,102327.0,101248.0,103076.0,102927.0,103808.0,104162.0,106879.0,109188.0,106108.0,107635.0,106159.0,106140.0,103654.0,100000000.0
37.0,113102.0,103625.0,103160.0,103630.0,103496.0,103025.0,102883.0,103282.0,103112.0,103136.0,103473.0,103390.0,103025.0,102890.0,103256.0,103225.0,103321.0,103330.0,107701.0,126301.0,104196.0,103551.0,102195.0,102334.0,102518.0,102079.0,102751.0,102731.0,103036.0,105856.0,103481.0,103924.0,103275.0,103928.0,103516.0,104693.0,110579.0,131376.0,103384.0,104364.0,104553.0,106196.0,104150.0,104768.0,108150.0,109162.0,106218.0,107987.0,106284.0,105633.0,103924.0,103675.0,100000000.0
41.0,116032.0,104488.0,103759.0,103617.0,103292.0,103239.0,103228.0,102973.0,103242.0,103343.0,103472.0,102883.0,102613.0,103349.0,103558.0,102724.0,102809.0,103206.0,102390.0,102907.0,101684.0,105287.0,122721.0,101879.0,101188.0,100980.0,101972.0,102771.0,102291.0,104353.0,103566.0,103434.0,105559.0,102780.0,102298.0,103197.0,103518.0,104110.0,108380.0,126230.0,102752.0,103432.0,103137.0,102936.0,105253.0,107343.0,105413.0,105837.0,105445.0,106936.0,106022.0,106374.0,100000000.0
48.0,117236.0,105315.0,103811.0,103837.0,103727.0,104028.0,103584.0,103219.0,103780.0,103329.0,103480.0,102978.0,103074.0,103182.0,103113.0,103394.0,102815.0,103087.0,108178.0,128268.0,104954.0,104451.0,103175.0,106773.0,102845.0,103602.0,103260.0,103477.0,104634.0,106501.0,104398.0,103931.0,104275.0,104358.0,104557.0,110367.0,128642.0,105656.0,106926.0,104422.0,106040.0,103969.0,103833.0,104010.0,109671.0,110917.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
49.0,111632.0,103456.0,102883.0,103025.0,103268.0,103297.0,104360.0,102533.0,102690.0,102152.0,101792.0,101538.0,101397.0,101305.0,101185.0,101677.0,101678.0,101227.0,104973.0,126093.0,101848.0,101508.0,101566.0,102263.0,102008.0,101644.0,101951.0,102147.0,102233.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
50.0,111223.0,102955.0,102952.0,103272.0,103432.0,103227.0,103021.0,102786.0,130996.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
55.0,114856.0,104370.0,103092.0,103353.0,103405.0,103269.0,103217.0,103411.0,103439.0,102862.0,103149.0,103211.0,103139.0,103261.0,103037.0,103119.0,102960.0,102903.0,102737.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
56.0,107948.0,101976.0,101905.0,101978.0,101964.0,101767.0,101877.0,101992.0,101621.0,101346.0,101346.0,101460.0,101533.0,101434.0,101433.0,105001.0,124430.0,101154.0,101738.0,102538.0,103533.0,102260.0,101712.0,103382.0,102314.0,101780.0,103437.0,101819.0,101695.0,102282.0,102511.0,101769.0,102310.0,105189.0,126259.0,105159.0,105788.0,103742.0,104401.0,103341.0,102532.0,103464.0,102504.0,102403.0,103224.0,108670.0,105471.0,107295.0,105644.0,105151.0,103848.0,102797.0,100000000.0
57.0,103346.0,100131.0,100456.0,100204.0,100235.0,99954.0,100112.0,100014.0,99824.0,99924.0,99731.0,100066.0,100042.0,99913.0,100024.0,99968.0,99846.0,99569.0,99642.0,100077.0,101915.0,104665.0,118287.0,99714.0,100139.0,99189.0,99729.0,100221.0,99722.0,101720.0,101318.0,101339.0,100857.0,100753.0,100499.0,100728.0,104631.0,125019.0,102442.0,101953.0,100475.0,100421.0,101085.0,100200.0,100768.0,101043.0,104355.0,103511.0,105189.0,104523.0,104291.0,101916.0,99577.0
60.0,117790.0,105442.0,104855.0,104908.0,105077.0,104783.0,104922.0,104555.0,105071.0,104474.0,105370.0,105067.0,114521.0,104981.0,103997.0,108484.0,128304.0,106353.0,106057.0,106185.0,105627.0,105556.0,105950.0,106799.0,104607.0,107254.0,105960.0,104593.0,105220.0,105788.0,105800.0,105819.0,105708.0,109828.0,131078.0,109748.0,108389.0,106908.0,107780.0,104866.0,105872.0,104899.0,107109.0,109725.0,116229.0,109841.0,107303.0,108009.0,106955.0,105780.0,105455.0,100000000.0,100000000.0
63.0,114317.0,104019.0,103018.0,103492.0,103552.0,103314.0,103163.0,103257.0,103050.0,102836.0,103351.0,103147.0,103118.0,103170.0,103096.0,103056.0,103232.0,106870.0,122755.0,104234.0,102782.0,102127.0,103070.0,102230.0,101867.0,101634.0,101661.0,101837.0,103000.0,103192.0,103276.0,103624.0,106132.0,105862.0,125859.0,103866.0,104997.0,105182.0,105137.0,103144.0,102733.0,103687.0,102930.0,103831.0,107285.0,108112.0,107158.0,109291.0,110279.0,110955.0,106264.0,105795.0,100000000.0
64.0,116337.0,104946.0,103703.0,103499.0,103670.0,102963.0,103484.0,102632.0,103381.0,103352.0,103364.0,103141.0,106385.0,122737.0,101619.0,101665.0,101498.0,101597.0,101705.0,107077.0,103450.0,101562.0,102080.0,101738.0,101002.0,101095.0,101412.0,104271.0,108095.0,130219.0,105153.0,104137.0,103237.0,103805.0,103497.0,105954.0,105024.0,104732.0,103663.0,105231.0,102716.0,104789.0,103238.0,105404.0,107148.0,109487.0,109973.0,108925.0,107918.0,109474.0,104912.0,103550.0,100000000.0
65.0,109707.0,102978.0,102661.0,102722.0,102420.0,102428.0,103103.0,102128.0,102168.0,102457.0,102107.0,102055.0,101789.0,101514.0,101277.0,101406.0,101226.0,106039.0,122800.0,101776.0,101763.0,101748.0,101486.0,101983.0,101842.0,101573.0,102442.0,101824.0,101376.0,101973.0,101732.0,101766.0,101817.0,103226.0,105503.0,126116.0,104409.0,104249.0,103794.0,102408.0,103079.0,102702.0,102634.0,102965.0,103018.0,107883.0,106611.0,107043.0,106628.0,105710.0,103679.0,102822.0,100000000.0
