driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,104036,104292,104159,104197,104416,103649,103857,103646,103457,103831,103680,122784,103745,104118,104027,103708,103702,103443,103371,103656,103764,103738,103195,103341,103699,103271,103739,103803,103746,104296,121052,153564,114714,102837,102933,102656,102769,102931,103029,103788,103205,102767,102847,103135,102386,103202,103630,103424,103718,103875,103042,102529,102857,102494,102854,104014
3,105682,104635,104359,104400,104184,104639,104348,104674,104147,104758,123629,103769,104175,103388,103373,103838,103522,103577,103492,103717,104451,104108,104004,104006,104192,103217,103350,104178,104425,104749,125712,154938,109380,101897,102234,102732,103393,103005,103235,103666,102234,102275,103028,103493,103147,103134,103277,102511,102653,102529,102547,102964,102478,102378,102515,102797
4,111313,106316,105842,105357,105924,106169,105731,105691,105955,107268,107417,125473,106142,105129,105907,105607,105487,105116,105227,105279,105445,105063,105034,104710,104726,105448,105565,105322,105482,111329,154715,128345,103794,103955,103791,103502,103636,103860,104312,103938,104032,104192,103693,103596,103775,104323,104549,104737,104557,104161,105086,104448,104122,105593,105976,105409
8,106308,104807,104354,104435,104374,104502,104423,104887,123844,104026,104492,104294,105076,104035,103881,103921,103880,104018,104008,104190,104483,104628,104925,104974,121024,101841,102557,102626,102962,103136,132902,136758,107834,102005,102532,103008,103061,103738,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,109244,105982,105555,105265,105187,105732,105462,105721,105657,106200,106278,123296,104124,104407,104536,104796,104382,104773,104501,104590,105392,104936,105112,105070,105981,105496,106256,106879,107135,132397,139459,129859,103414,103648,103607,103755,103854,104110,104386,104106,104142,104587,104556,104095,104481,104761,104651,104364,104554,104672,106483,105254,104824,105957,121166,inf
18,112960,107018,106406,106130,106445,106258,105999,106247,106438,107229,125013,106440,106173,105878,106040,105767,105780,105781,105514,105510,105920,105794,105757,105630,105144,105685,105961,105998,126564,120547,138951,121757,104514,104750,104656,104547,104468,104656,104641,104751,104795,104923,106379,104568,104529,105049,104534,105907,104830,104688,106362,105038,104599,104644,105055,inf
20,108486,105311,104704,104561,104924,104645,104275,104433,104581,104965,104532,104658,105056,105834,123085,103096,103181,103430,103569,103403,103810,103896,104298,104415,103664,103885,103966,103703,104232,122397,133120,136611,107095,102975,103596,103485,103284,103162,103260,103458,103252,103748,103311,103449,103427,104548,103723,103124,102683,102711,102903,103221,104263,121913,99877,100558
154,115601,106874,106645,106402,106170,106358,106051,105958,106071,106893,126014,104948,106693,105726,105697,105930,106746,105704,105661,105839,106800,105612,105490,105949,106108,106224,107191,127235,104788,122275,137667,120929,104719,104397,104335,104669,104495,104507,104900,104748,106693,104924,105177,104620,106859,104813,106493,104843,104612,104677,104446,104802,105058,105076,105406,inf
807,143182,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
815,116976,107791,105774,106280,106456,106055,106624,105494,105917,106595,123763,105326,106812,105597,105957,105936,106022,105793,105439,106029,106471,105624,105440,105577,105240,105433,105891,123502,104120,120295,135855,123975,103925,103986,104268,104076,104231,104350,104488,104287,104664,104841,104583,105011,104816,104685,104886,107187,105379,104691,106550,105138,105268,105488,108803,inf
