driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
57,93104,84711,83778,83572,83219,83096,82984,82997,82987,83328,83350,84048,83408,83282,83643,83323,83143,83354,83375,84399,83364,82898,82938,83073,84664,101740,82114,82251,82377,82469,84477,105564,82444,82345,82275,82078,82450,82883,85718,83231,84445,83222,83128,84288,104436,83314,83157,82900,84203,85516,106227,83185,83007,83101,82870,83185,84877,83795,85502,84757,84068,83164,83801,83258,83447,84183,83421
63.0,95965.0,89794.0,84820.0,85221.0,85377.0,84242.0,83854.0,83554.0,83410.0,83525.0,84164.0,83953.0,84245.0,84338.0,84177.0,84097.0,84136.0,84198.0,84397.0,84724.0,84782.0,84473.0,83701.0,84094.0,83854.0,83794.0,83450.0,86152.0,102583.0,82937.0,82791.0,82914.0,82927.0,83205.0,82912.0,83096.0,83030.0,83764.0,83760.0,83342.0,83819.0,83918.0,85787.0,104187.0,83925.0,83480.0,84174.0,84883.0,83775.0,83728.0,83683.0,84007.0,83930.0,83810.0,83916.0,84543.0,88206.0,84482.0,84191.0,85172.0,84820.0,86038.0,86603.0,85807.0,85870.0,85873.0,100000000.0
64.0,97840.0,85905.0,84373.0,83932.0,84936.0,86542.0,83973.0,83901.0,83720.0,83858.0,84564.0,83766.0,84494.0,84128.0,84226.0,84156.0,84083.0,84208.0,84301.0,84839.0,84820.0,86142.0,85251.0,84945.0,85033.0,85083.0,84690.0,85213.0,97832.0,113457.0,85037.0,85055.0,84697.0,84770.0,86844.0,87001.0,85557.0,86776.0,86414.0,86486.0,86401.0,85976.0,85964.0,85377.0,85001.0,85096.0,85304.0,85716.0,85594.0,86938.0,86666.0,86190.0,84948.0,85309.0,84841.0,84459.0,84767.0,84616.0,86605.0,85646.0,85900.0,85609.0,84960.0,85340.0,85264.0,85602.0,100000000.0
65,95452,85377,84652,84349,83828,83596,83469,83272,83632,83225,83475,83232,83961,83404,83615,83590,83538,83952,83333,83705,83558,86738,105421,83786,83585,85518,84259,84644,85260,84236,83717,83706,83896,83731,83701,83737,84680,83852,83958,84126,84023,84231,84192,84490,86416,104222,83315,84730,84083,83776,83749,83986,84193,83752,83914,84308,84463,84291,85602,84253,83603,83883,83657,83368,83533,83996,83705
71,92423,84781,83155,83402,83194,82748,82891,83242,83235,83408,83896,83450,82738,84017,83134,83338,82861,83850,83806,83400,82184,85008,118682,83691,83532,83701,84960,84940,91067,82465,82345,82594,84126,82820,83640,83719,82468,82018,81695,82384,84618,83318,85057,102770,81751,81866,82519,82831,83033,81958,81598,81463,82370,81813,81363,81824,82926,83342,82018,82441,83513,83493,82756,82648,83180,83660,84847
73.0,99257.0,87149.0,85651.0,84801.0,85005.0,85696.0,84900.0,84996.0,84770.0,84913.0,84498.0,84488.0,84745.0,84541.0,84590.0,84581.0,84462.0,84794.0,84521.0,84871.0,84661.0,84563.0,84572.0,87518.0,111240.0,85390.0,85927.0,84531.0,85196.0,86416.0,84643.0,84451.0,84954.0,85195.0,85242.0,89133.0,85021.0,85209.0,85031.0,85325.0,84786.0,84535.0,84050.0,84631.0,87799.0,112889.0,88311.0,86119.0,86255.0,85402.0,85329.0,85333.0,85560.0,84795.0,85053.0,85340.0,84785.0,85930.0,86504.0,84931.0,84914.0,84506.0,85962.0,86020.0,86743.0,100000000.0,100000000.0
77,102104,144483,82496,82109,82289,82273,82199,82004,82215,82306,82255,82625,82262,82182,82247,82337,82439,82462,83112,82487,82526,84731,105752,82630,82952,84107,83244,82786,83137,82749,82987,82707,82529,82787,82676,82514,82667,82515,82785,82382,82626,82824,82913,87284,117992,83312,83007,82637,82487,82421,83126,82714,82393,82671,83279,82810,83356,83012,82884,82692,82467,83533,83711,84296,82342,82284,82412
79.0,206980.0,84746.0,84050.0,83787.0,84310.0,83687.0,83779.0,83857.0,83971.0,83763.0,83707.0,83846.0,83959.0,84143.0,84048.0,83780.0,85355.0,84226.0,83869.0,83256.0,83602.0,83632.0,83610.0,86542.0,104299.0,83074.0,82602.0,83145.0,82999.0,83070.0,82850.0,83071.0,83062.0,83361.0,83056.0,83359.0,83242.0,83250.0,82989.0,83181.0,83233.0,83656.0,86258.0,84814.0,88184.0,103838.0,83141.0,84983.0,83255.0,82824.0,82877.0,83068.0,84742.0,83037.0,82909.0,83374.0,83012.0,82884.0,82780.0,83026.0,84793.0,83924.0,86887.0,84900.0,84085.0,100000000.0,100000000.0
83.0,98623.0,86132.0,85461.0,85239.0,85543.0,85956.0,85059.0,84622.0,84998.0,84542.0,84724.0,84727.0,84683.0,84369.0,84555.0,84615.0,84446.0,84596.0,84748.0,84541.0,87565.0,107626.0,87153.0,85921.0,86262.0,86816.0,86095.0,85692.0,85946.0,85847.0,85625.0,87226.0,86977.0,85934.0,85632.0,86117.0,86939.0,86503.0,85898.0,85844.0,85797.0,86395.0,88714.0,109828.0,86165.0,86032.0,87490.0,86170.0,85779.0,86008.0,85988.0,85796.0,86688.0,86451.0,87571.0,85863.0,85718.0,85896.0,86085.0,86010.0,85677.0,86257.0,85717.0,86297.0,89227.0,100000000.0,100000000.0
84,93825,84746,85356,84073,83695,83624,83437,83496,83543,83515,83485,83643,83309,83385,83272,83498,83744,83647,83812,84137,83895,86160,106429,83551,83592,84522,84812,85600,84536,83313,83248,83549,83464,83246,82889,83240,83242,83252,83323,83313,84894,83308,83221,83527,83475,83607,85568,105104,83748,83449,82815,82980,83278,83157,83279,83362,83242,83315,83552,84343,83450,83355,83434,83216,83466,83209,84268
