driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
1,108108,106846,106339,106292,106895,106191,108276,125923,107216,107008,106358,106313,106617,106107,106338,106886,106733,106453,106401,106613,106730,106170,106277,106158,106062,106680,106310,108127,124876,106786,106036,105328,105360,105280,105632,105585,105137,105414,105806,105900,105743,106140,105685,106298,105943,105554,105779,105831,105946,105552,106277,106256,105900,106329,107213
3,108740,106982,106394,106519,106785,106643,106770,107897,127721,107008,106551,106603,106481,106773,106789,106932,106863,106963,106907,107201,106022,105975,105942,105911,106026,105822,106266,106049,107777,124533,105401,105444,105261,105471,105480,105413,105480,105350,105640,105694,106386,105570,105911,106150,105963,105681,105563,106033,105630,105642,106182,106133,106166,106051,106912
4,114482,108621,108133,108005,108213,108767,111285,127709,107594,108014,108603,108483,108136,108164,108101,108452,107554,108015,107752,107783,107782,107270,107248,107341,107296,107117,107006,106925,107009,107117,107417,107011,107122,108347,108517,107575,107391,108222,126660,105526,106436,106086,105712,105570,105071,104869,104795,105100,105046,104495,105064,105313,106329,107933,108325
8,109528,107202,106479,106658,106737,107103,109413,125884,106397,107334,106325,106506,106495,106945,106901,107148,107014,107051,108287,107447,107375,106964,106875,106752,108864,125870,107536,105994,105631,105665,105665,105363,105414,105524,105163,105682,105839,106438,106301,105849,106724,107173,105935,105592,105337,105489,105657,105480,105525,106205,106011,106247,106626,107844,109366
13,115131,109051,109244,108014,108609,107723,108399,108996,126633,107884,107921,107698,107891,107725,107678,107670,107070,107306,107555,107264,107397,107568,107712,107709,107896,107489,107610,107551,107412,109282,125539,105778,105675,105835,106114,106072,106146,106180,105787,106053,106187,106398,107205,106279,106440,106383,106254,106447,106380,106530,106577,106576,107149,107965,108412
18,116932,109603,108962,108753,109079,110496,110362,108874,108870,108826,109463,152619,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
20,111075,107175,106517,106922,106670,108383,106992,108749,125336,106479,106455,106664,106730,106995,107037,107167,106912,106684,108239,107250,107307,107297,107103,107242,106535,106063,105954,105886,106099,106074,105970,106256,106125,106206,106006,106254,108368,124461,104094,104632,104153,105217,103729,104090,104432,105436,104408,104715,104922,105429,105281,105731,106175,106170,106605
154,118481,110194,111034,108951,109786,109269,109566,109448,109326,109442,108697,109270,108795,110262,108749,108841,109470,109026,108735,110548,128302,107290,107851,107293,108379,107107,106278,106397,106740,106573,106389,106526,106391,106372,106161,106572,106580,108589,125774,105175,105173,105013,105268,105001,104970,104982,105424,105430,106003,106334,106182,105908,106454,106289,107730
807,113605,107123,106797,106949,107134,108001,107992,109709,127025,107333,106574,106415,106777,106966,106884,107461,107366,107546,107695,107671,107937,107865,107740,107797,107724,109482,126693,107055,106268,106246,105949,106026,106442,106068,106170,106329,106148,106270,106196,106452,106647,106665,107115,107287,106967,106985,106865,106639,106592,106716,106520,106714,107232,107378,107925
815,113301,108331,106801,107103,107227,108454,108798,108443,109917,124960,107396,106661,106574,106801,107031,107262,107282,107687,107427,107814,107769,108001,107993,107858,108479,108782,110378,125772,105598,105249,105646,105494,105594,106514,106273,105969,106059,106184,106611,106752,106718,106999,107345,106804,107141,107059,107082,107071,107047,106337,108088,108008,108081,108093,108671
817,110484,107079,106585,106711,106615,107235,106926,106129,107796,127934,106393,106397,106713,106962,106803,107315,107036,106829,108566,107175,107351,107090,107229,108602,124906,105987,106026,105058,104889,105018,105053,105274,105268,105245,105310,105030,105081,105458,105962,106115,105986,106874,105657,105601,105429,107624,106293,105760,105291,105467,105489,105741,105595,105917,106969
821,118909,110584,109274,109075,108980,109428,109604,111902,129239,108174,108700,108209,108302,108255,108174,108260,108804,109431,108465,107992,108295,109124,108450,108239,108084,107758,107831,109659,127622,107183,106657,107591,107529,107053,106854,106456,106585,106608,106859,106537,106571,106338,106661,106280,105928,106310,106704,106552,106530,106628,106717,106649,106420,106357,107746
822,115579,109166,107886,107837,110942,111661,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
825,125231,133467,108744,108601,111265,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
826,117474,109800,109251,108968,109887,109748,110052,111776,130884,109193,108904,108977,108752,109251,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
828,120515,113559,109446,109398,109631,109550,109546,109026,109114,109272,109772,110223,109950,109815,109520,109341,110166,109632,109966,109595,109750,109878,110489,109689,109437,109788,109313,109244,109423,109538,109352,109780,110008,110574,110040,110273,110260,115014,128377,106216,106673,107004,106992,106307,106628,106814,107023,106687,107092,106681,107040,107608,107688,107955,inf
830,120841,108365,108596,108129,107898,109258,107176,106966,106624,106877,106416,106504,106509,106722,106868,106831,107068,106862,107057,109519,109576,125213,106423,106492,107008,106291,105361,105372,105530,105669,105327,105271,105329,105337,105228,105187,105310,105559,105494,105960,106023,106215,105630,105769,105408,105385,105416,105401,105447,105374,107097,105868,105966,106088,106588
