driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
817,87031,81599,81346,81370,81173,81111,81334,81154,81205,81509,81571,84172,94435,80432,80706,80734,80775,80696,80882,80906,81048,81441,81237,81149,81085,81719,81228,81427,81374,81509,81364,81498,85008,93913,79684,79681,79869,79858,79968,79105,79715,80112,80450,81119,80423,83766,93955,78442,79283,78683,78888,79575,79589,79196,79039,79320,79707,79878,79427,79367,79437,79811,80485,80078,80794,81372,81979
821.0,95102.0,85636.0,83067.0,83570.0,83174.0,83036.0,84025.0,82526.0,82541.0,82614.0,82870.0,82933.0,82858.0,83821.0,82676.0,82851.0,82848.0,83792.0,83129.0,82955.0,82893.0,84544.0,85119.0,83789.0,88520.0,96558.0,80339.0,81003.0,80956.0,80631.0,80754.0,81133.0,80883.0,81378.0,82394.0,81157.0,81325.0,81206.0,81972.0,81892.0,81501.0,81578.0,81345.0,82246.0,81713.0,81728.0,85064.0,97585.0,80904.0,81865.0,80509.0,80254.0,81436.0,81873.0,80317.0,79883.0,80313.0,80840.0,82221.0,80530.0,80992.0,81159.0,80300.0,80643.0,80890.0,83036.0,100000000.0
822.0,89735.0,82552.0,82089.0,82041.0,81878.0,82056.0,82016.0,81973.0,82086.0,82338.0,82587.0,85379.0,94947.0,81264.0,81967.0,81806.0,81776.0,81610.0,81593.0,81740.0,81888.0,81725.0,81826.0,81734.0,81923.0,81881.0,82412.0,82000.0,82006.0,82264.0,81902.0,83558.0,85705.0,95347.0,80699.0,80442.0,80648.0,80463.0,80566.0,80491.0,80571.0,80988.0,80851.0,81473.0,81121.0,81048.0,81048.0,81480.0,81405.0,81284.0,81758.0,81762.0,81832.0,81701.0,82080.0,81984.0,81910.0,82129.0,82185.0,82677.0,84667.0,83764.0,85189.0,86006.0,86691.0,86404.0,100000000.0
825.0,91960.0,84555.0,83237.0,82755.0,82688.0,82856.0,82973.0,83177.0,83579.0,82751.0,85709.0,95990.0,82947.0,82597.0,82945.0,82407.0,82326.0,82601.0,82204.0,82131.0,82171.0,82343.0,82637.0,83080.0,82730.0,82547.0,82708.0,84386.0,82581.0,82389.0,82381.0,86116.0,97642.0,81684.0,81891.0,82122.0,81668.0,81703.0,82730.0,81765.0,81724.0,81649.0,81698.0,82115.0,82052.0,81987.0,81892.0,81701.0,83112.0,81814.0,83627.0,83362.0,82224.0,83780.0,82278.0,82683.0,82801.0,82292.0,83477.0,83243.0,82560.0,82373.0,82667.0,82229.0,82670.0,82935.0,100000000.0
826.0,93633.0,84519.0,82835.0,82792.0,82796.0,85836.0,86627.0,100864.0,81892.0,82625.0,82801.0,82745.0,82884.0,82638.0,82726.0,82637.0,82392.0,82657.0,82577.0,82739.0,82622.0,82627.0,82830.0,82835.0,83107.0,82963.0,82943.0,85704.0,96876.0,80755.0,81829.0,81909.0,81327.0,81643.0,81359.0,81379.0,81300.0,82988.0,81421.0,81461.0,81451.0,81513.0,81783.0,82281.0,83580.0,81613.0,83177.0,82430.0,84572.0,95199.0,79585.0,80019.0,79855.0,79974.0,80342.0,80620.0,81715.0,82494.0,81108.0,80906.0,80499.0,80337.0,80314.0,80365.0,80554.0,80987.0,100000000.0
828.0,95917.0,85794.0,83732.0,83511.0,83269.0,83265.0,83540.0,83214.0,86293.0,83166.0,83456.0,83391.0,83359.0,84441.0,85541.0,88088.0,96869.0,81748.0,83223.0,82540.0,82128.0,82220.0,82553.0,82644.0,82589.0,83236.0,82859.0,84240.0,82802.0,83252.0,83122.0,84475.0,87235.0,95900.0,81212.0,81462.0,81904.0,82870.0,82803.0,82246.0,82349.0,82567.0,82481.0,83672.0,82655.0,82613.0,83249.0,83056.0,82504.0,82666.0,82415.0,83883.0,83029.0,83780.0,83075.0,84113.0,83198.0,82933.0,82773.0,83093.0,82876.0,84225.0,85283.0,83718.0,85526.0,100000000.0,100000000.0
830,85752,80928,81412,81354,81307,81232,81282,81299,81086,81620,84647,95116,80627,80420,80756,80518,80699,81038,80813,80927,80990,80938,80934,81067,81292,81865,81121,84241,96490,80535,80607,80676,80659,81291,80644,80642,80282,80291,80126,81482,80410,80652,80550,80832,84054,93407,78910,79262,79569,79469,78919,79852,79451,79153,79427,79037,79240,79604,79754,79663,79610,79741,80414,81451,81347,81540,83289
831.0,94643.0,84799.0,83188.0,83971.0,82810.0,83587.0,87263.0,106873.0,81751.0,82244.0,82383.0,82772.0,83020.0,83270.0,83799.0,83764.0,84101.0,83773.0,86928.0,97272.0,85442.0,83143.0,82351.0,82436.0,83603.0,82560.0,82575.0,84290.0,83679.0,83867.0,84885.0,82861.0,83183.0,83800.0,83598.0,83033.0,84881.0,83319.0,82825.0,83039.0,84849.0,86891.0,98772.0,81918.0,81420.0,81996.0,82922.0,81862.0,82733.0,83319.0,82107.0,81981.0,82758.0,81841.0,83205.0,82746.0,81976.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
832.0,92496.0,83298.0,82712.0,82595.0,82517.0,83158.0,83161.0,83460.0,86565.0,99481.0,81688.0,82003.0,82811.0,82629.0,83686.0,82544.0,82389.0,82082.0,83052.0,83414.0,81860.0,82148.0,83912.0,82604.0,82936.0,82908.0,83070.0,83177.0,86398.0,96063.0,80815.0,81061.0,82670.0,81444.0,81548.0,81399.0,81613.0,81408.0,81519.0,81312.0,82797.0,81605.0,81918.0,81839.0,82318.0,81735.0,81464.0,81614.0,81657.0,81468.0,86105.0,96166.0,80295.0,79957.0,80463.0,80740.0,80566.0,80494.0,80823.0,80439.0,80358.0,80298.0,80506.0,80775.0,80989.0,82873.0,100000000.0
835.0,93179.0,90201.0,96840.0,82614.0,82953.0,83022.0,83265.0,83386.0,83744.0,84061.0,85560.0,84003.0,83901.0,84443.0,83916.0,84052.0,84198.0,83603.0,83753.0,85009.0,84082.0,83747.0,84121.0,85895.0,87792.0,103325.0,81266.0,81840.0,81845.0,81692.0,82314.0,82993.0,82852.0,83467.0,82225.0,82885.0,83134.0,82328.0,82248.0,82214.0,82129.0,82384.0,85459.0,82862.0,85988.0,97800.0,82153.0,83015.0,81982.0,83373.0,83395.0,81781.0,81771.0,82555.0,81127.0,82507.0,83435.0,81767.0,81879.0,83399.0,82939.0,81801.0,81915.0,81853.0,82900.0,100000000.0,100000000.0
836.0,95300.0,85717.0,83567.0,83388.0,83597.0,83114.0,83809.0,83038.0,83145.0,83124.0,83521.0,86792.0,99097.0,82527.0,82452.0,82287.0,82475.0,82373.0,82590.0,82530.0,82724.0,82773.0,82885.0,83227.0,83543.0,87255.0,99193.0,81943.0,81700.0,81676.0,81772.0,81963.0,81933.0,82470.0,82074.0,83508.0,84540.0,82271.0,81893.0,81953.0,82258.0,83973.0,83896.0,82607.0,83571.0,87390.0,97441.0,80863.0,80710.0,81197.0,81291.0,81210.0,81709.0,81905.0,81763.0,81572.0,81702.0,82241.0,84213.0,82702.0,83219.0,83563.0,83042.0,84521.0,84655.0,100000000.0,100000000.0
837.0,96393.0,85079.0,83587.0,83509.0,84563.0,83510.0,83485.0,83740.0,85691.0,83847.0,83627.0,84463.0,90137.0,109124.0,82245.0,81925.0,82261.0,82228.0,82403.0,82436.0,82409.0,83887.0,83088.0,82985.0,85040.0,85269.0,83325.0,85447.0,85285.0,84694.0,84793.0,88466.0,98297.0,82431.0,83178.0,82719.0,82139.0,82058.0,83207.0,82462.0,83432.0,82336.0,82371.0,83055.0,82803.0,82628.0,82654.0,82557.0,87858.0,100496.0,81997.0,83570.0,82350.0,84224.0,83092.0,81845.0,82298.0,83205.0,82727.0,82721.0,82490.0,82666.0,82576.0,82991.0,83168.0,100000000.0,100000000.0
