driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73
2.0,85604.0,77035.0,75920.0,76091.0,76149.0,76000.0,76448.0,76205.0,76214.0,76425.0,76101.0,76025.0,75904.0,75807.0,75567.0,75675.0,75579.0,75447.0,75453.0,75322.0,75186.0,75005.0,74898.0,74891.0,74603.0,74751.0,74557.0,98530.0,79671.0,74770.0,75138.0,75216.0,75221.0,75310.0,75446.0,75211.0,75275.0,75109.0,75158.0,75103.0,75141.0,74970.0,75024.0,75052.0,75041.0,76097.0,76076.0,100137.0,80881.0,75273.0,75441.0,75462.0,75905.0,77206.0,75487.0,75546.0,75427.0,75513.0,75366.0,76463.0,75505.0,75412.0,75143.0,74993.0,74939.0,75098.0,75031.0,75148.0,75074.0,74932.0,74922.0,74977.0,100000000.0
8.0,84355.0,75655.0,75199.0,75703.0,75624.0,75580.0,75530.0,75446.0,75583.0,75502.0,75182.0,75725.0,76375.0,76892.0,76194.0,76331.0,76521.0,75859.0,75578.0,75495.0,75507.0,75062.0,75592.0,75121.0,75087.0,74855.0,74926.0,74981.0,74822.0,74934.0,74870.0,74704.0,74497.0,74593.0,74734.0,74097.0,73927.0,74252.0,74246.0,74553.0,73841.0,73819.0,101029.0,80345.0,75662.0,75365.0,75355.0,75279.0,75749.0,75399.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
11.0,87730.0,76765.0,76261.0,76324.0,76318.0,76490.0,78316.0,76401.0,76313.0,76627.0,75926.0,75968.0,76014.0,76057.0,75778.0,76136.0,75560.0,75900.0,75702.0,75566.0,75045.0,75041.0,75235.0,75043.0,74630.0,98447.0,81226.0,74726.0,75390.0,76081.0,76216.0,76300.0,76790.0,76533.0,76619.0,77774.0,76188.0,75623.0,75485.0,75258.0,75401.0,74705.0,74954.0,74816.0,74810.0,74608.0,74556.0,74884.0,75015.0,99138.0,80920.0,74774.0,74660.0,74961.0,75366.0,75510.0,75545.0,75651.0,75452.0,75781.0,75703.0,75730.0,75433.0,75574.0,75740.0,75664.0,75801.0,75432.0,75245.0,75086.0,75546.0,75667.0,100000000.0
14.0,81579.0,74879.0,74995.0,75232.0,75249.0,75089.0,75655.0,75552.0,75485.0,75542.0,75309.0,75294.0,75160.0,75519.0,75092.0,74927.0,74767.0,74939.0,74757.0,74412.0,74370.0,74408.0,74452.0,74772.0,74235.0,74067.0,74143.0,74919.0,74790.0,74229.0,74793.0,74090.0,74042.0,74326.0,75318.0,74482.0,74891.0,73641.0,73483.0,73690.0,73481.0,99218.0,79255.0,74429.0,74444.0,74621.0,74826.0,74620.0,75284.0,74639.0,74589.0,74409.0,74328.0,74467.0,74730.0,74494.0,74263.0,74262.0,74295.0,74145.0,74142.0,74042.0,74048.0,73958.0,73865.0,73824.0,74163.0,73811.0,73726.0,73760.0,73544.0,73680.0,73797.0
15.0,83620.0,74819.0,75124.0,74991.0,75008.0,75150.0,75398.0,75336.0,75298.0,75504.0,75426.0,75449.0,75176.0,75371.0,75112.0,75078.0,74791.0,75149.0,74825.0,74621.0,74639.0,74613.0,74366.0,74592.0,74564.0,74225.0,74026.0,74466.0,101426.0,81648.0,76309.0,75943.0,76082.0,77018.0,75987.0,75579.0,75612.0,75416.0,75288.0,75408.0,75402.0,76614.0,75644.0,75721.0,75542.0,76128.0,75237.0,75409.0,75780.0,75246.0,75830.0,75349.0,75188.0,74894.0,74810.0,74701.0,74541.0,74535.0,75052.0,74587.0,74485.0,74384.0,74345.0,74227.0,74147.0,74176.0,74251.0,74090.0,74215.0,74364.0,74663.0,76387.0,76384.0
17.0,90511.0,77897.0,77214.0,77657.0,77148.0,77337.0,77438.0,77362.0,77435.0,77223.0,76986.0,77179.0,76851.0,77443.0,76918.0,77045.0,76784.0,76911.0,77671.0,75914.0,76067.0,75828.0,77321.0,76539.0,75714.0,76116.0,76037.0,76283.0,75367.0,75594.0,76459.0,76333.0,77390.0,78336.0,76616.0,75927.0,76025.0,76269.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,86994.0,77785.0,76218.0,76443.0,76549.0,76359.0,76190.0,75886.0,75934.0,76622.0,76464.0,76719.0,76488.0,76103.0,75880.0,75757.0,75973.0,75962.0,75823.0,75248.0,75112.0,75078.0,75077.0,75041.0,74814.0,74811.0,75099.0,74740.0,74581.0,102326.0,81630.0,76300.0,76899.0,78202.0,77348.0,75973.0,76072.0,76152.0,75864.0,75948.0,75878.0,75999.0,75738.0,76019.0,75588.0,75315.0,75437.0,76079.0,75619.0,75509.0,75783.0,75673.0,75920.0,75438.0,77578.0,75303.0,75213.0,75100.0,74933.0,75146.0,75020.0,76858.0,74629.0,74741.0,74588.0,74331.0,74343.0,74595.0,74536.0,74440.0,74265.0,74660.0,100000000.0
21.0,86270.0,76971.0,75969.0,76251.0,76166.0,76403.0,76532.0,76371.0,76756.0,76875.0,76631.0,76377.0,76440.0,76093.0,75914.0,75798.0,76053.0,75908.0,75489.0,75177.0,75267.0,75141.0,74981.0,74984.0,74935.0,74766.0,74745.0,74662.0,74755.0,74303.0,74471.0,74152.0,74119.0,74025.0,74332.0,74140.0,100743.0,80971.0,75123.0,75557.0,75559.0,75791.0,76177.0,78655.0,76003.0,75895.0,76245.0,76428.0,75986.0,76118.0,75618.0,76411.0,76851.0,77668.0,75750.0,75364.0,74958.0,75008.0,75110.0,74824.0,74841.0,74831.0,75115.0,74755.0,74491.0,74350.0,74043.0,74224.0,74693.0,74379.0,76298.0,76087.0,100000000.0
22.0,80231.0,74448.0,74530.0,74403.0,74540.0,74326.0,74483.0,74495.0,74642.0,74494.0,74347.0,74311.0,74473.0,74226.0,73915.0,73726.0,73697.0,73871.0,73395.0,73418.0,73274.0,73818.0,73304.0,74267.0,74160.0,72785.0,72738.0,95470.0,78201.0,73813.0,74207.0,74249.0,74657.0,74937.0,75264.0,74831.0,74487.0,73834.0,73809.0,73487.0,73550.0,73772.0,74230.0,73689.0,73780.0,73159.0,73198.0,73351.0,73881.0,96281.0,78609.0,73645.0,73654.0,74513.0,74032.0,74511.0,75021.0,75141.0,75482.0,74923.0,74284.0,74341.0,74398.0,73875.0,73267.0,73005.0,73691.0,73781.0,73900.0,72873.0,72816.0,74340.0,79378.0
23.0,83160.0,187383.0,80342.0,74414.0,75304.0,75135.0,75343.0,75708.0,75559.0,75450.0,75701.0,75405.0,75528.0,75359.0,75462.0,76454.0,76090.0,76774.0,76116.0,77665.0,75417.0,75464.0,75736.0,75449.0,75801.0,76438.0,75724.0,74487.0,76741.0,74974.0,76125.0,76285.0,76003.0,75026.0,73657.0,73411.0,73705.0,73483.0,73979.0,75016.0,76068.0,74098.0,99563.0,79937.0,78284.0,74374.0,75451.0,75369.0,74742.0,75255.0,75160.0,75273.0,75151.0,75219.0,76807.0,74725.0,75875.0,74962.0,75227.0,74689.0,75266.0,74701.0,74692.0,74449.0,75036.0,75325.0,74097.0,75241.0,74984.0,80282.0,73260.0,100000000.0,100000000.0
