driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
2,95977,84113,83607,83819,83788,83381,83129,83074,83137,83401,83006,83501,82829,85201,102316,81598,82788,82722,83067,83109,83692,83800,84402,83939,85882,84388,85115,84693,86710,108180,83174,84839,83624,83315,83152,83333,83131,83433,84003,84999,84784,83930,83676,82931,84396,85825,82823,82986,85340,103638,84364,83104,83155,84411,82889,83111,83548,82523,82405,82337,82269,82192,84067,83763,82403,82077,83177,81518,inf,inf
4,88035,81134,81208,81073,81040,80993,81189,81079,80919,83625,100312,81272,81165,81452,81421,81595,81049,81179,81186,81107,81167,81276,81327,81024,81145,81352,81526,81336,83532,101147,82411,82956,82708,82634,81976,81841,81431,81491,81415,81571,81964,81232,81979,81167,80680,80520,81375,80507,80275,80722,83263,102129,81989,82520,81964,82354,81338,81495,81137,81318,81179,81392,80885,81392,81110,81328,80849,81392,81490,82486
8,91583,82439,81992,81760,82072,81678,81985,81922,82130,94210,86747,92213,115188,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
11,92652,82760,81918,81625,81986,81940,81764,81757,82724,81030,81297,84343,101277,82704,81627,81502,81553,81983,81809,81819,82026,82268,82521,82139,82132,81999,82112,84778,99977,81402,81712,81640,82488,82670,83592,82543,82521,81955,82159,81507,81543,81098,81545,81729,81447,82101,83014,101909,81106,82068,83117,82485,82332,82177,82009,81532,81588,81772,81432,81509,81256,81876,81336,81307,81543,81569,81288,81848,82866,inf
13,97724,84710,85557,83546,84082,83176,82465,83153,84272,82926,83270,85825,101340,81856,82693,82709,82969,87541,121186,82196,102522,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,94704,83439,83317,82585,82938,83063,82297,82523,82007,82693,84877,100815,82079,83581,83355,82817,82957,82874,82836,83010,83861,83337,82621,82502,82437,82198,82046,82271,82693,83454,81975,84701,100888,81618,82493,82577,84041,82530,82263,82131,82419,81973,82204,81737,81461,81793,81776,82222,81923,81806,82376,84279,101362,81804,81719,81848,81740,81926,82049,81384,81454,81408,81507,81627,81962,81353,81134,82525,81477,inf
15,90951,81853,82095,81797,81802,81113,81969,81463,81675,80705,83381,100773,82093,82852,82866,82481,82289,82393,82190,81955,82239,82556,82515,82391,82058,82011,82220,82709,81640,82006,84289,102327,82997,83452,83488,83440,83348,84000,83723,84942,85103,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,95192,83581,83437,83240,82835,82790,82809,82622,83072,82827,82321,82162,81962,82383,82253,84635,102153,82965,82901,83218,83850,83538,82828,83343,94385,84475,85528,84701,82734,82779,84192,101105,82050,81994,81875,81813,82058,82054,82050,82398,81770,81815,81697,81284,80825,83061,103401,82499,82139,82714,83981,82941,82789,82553,83107,82520,82033,81988,82084,82122,81972,82102,81724,82054,82190,81768,81304,81234,80961,inf
18,89868,82243,81652,81472,81626,81716,81701,81416,81240,80933,83662,100626,82583,82901,82613,82422,82238,82503,82072,82045,82164,82837,82277,81726,81408,81761,82392,81823,81453,84763,100018,81470,81506,82119,81741,81787,81574,81403,81490,81379,81628,81646,81414,81346,81444,80722,80425,81079,83942,101850,80967,80979,81829,81783,81735,81738,81734,81824,82717,81704,81721,81507,81501,82044,80949,81171,81214,81926,82783,81625
21,93309,83117,82407,81938,82128,82450,82069,81942,82033,84040,102631,84377,83749,83717,83276,82488,82375,82381,83061,83410,83654,82623,82220,81798,81770,81882,81542,81850,81510,83603,102007,81804,82054,82354,83747,82504,82549,82405,82999,82468,82094,82070,83961,82380,81941,82979,82140,81684,81993,82412,85266,100086,81022,81308,81605,81650,81913,82517,82208,82113,82079,81589,81597,81199,81194,81211,82599,82298,82246,inf
22,86727,80605,80825,80627,80404,80312,80185,80380,79931,79728,83232,98756,80353,80763,80896,80725,80570,80149,80329,80624,81487,81565,80567,80127,80936,80981,82169,79942,79213,79311,82553,99682,80108,81922,81416,81768,81831,81596,81416,81154,81566,80964,80732,81480,81597,80782,80723,80812,79937,83906,101725,81683,82021,82778,81051,81331,80975,81361,81003,80465,80794,80507,80379,81426,80827,80694,80684,80600,80418,81741
30,85537,80128,79921,80479,80258,80067,79678,79506,79737,79412,79974,82327,98932,80811,80448,80539,80461,80603,80824,82250,80177,80780,80206,80057,80959,81987,79324,79356,79071,79585,79694,83006,100074,80851,81157,80989,81261,80757,81185,81025,81155,80739,80567,82930,80842,79519,79397,81535,79446,79650,83259,101251,81263,82160,81756,81605,81984,81440,81672,81148,81580,81727,81469,81191,81086,80707,80751,81802,83428,85679
31,89125,81578,81441,81481,81634,81364,81679,81402,81113,81154,84042,101665,82340,82659,82353,82683,82058,82046,81902,81958,81869,82261,81505,81195,81154,83077,81336,81218,80937,83755,100884,81630,81170,82115,81578,81825,82231,81774,81863,81862,81933,81283,81285,82002,80823,80748,80919,81047,80715,81380,81228,83312,101080,81593,81645,81421,81697,82168,81471,81616,81471,81387,81557,81455,81401,81993,83536,81596,81977,82089
32,96298,84266,83807,83524,84012,83991,83395,83264,84383,83300,86954,83979,83671,83536,86383,104208,84360,84358,85185,84242,84971,84115,84074,84162,84634,85412,85894,84078,84761,85153,83608,84228,86509,103445,83064,86464,83290,82997,83110,83461,84936,84044,83060,83140,82530,84469,83948,83084,85243,104956,83263,83988,83810,83584,83528,83501,83809,83540,83402,85976,83331,83419,83289,86539,85905,83471,84815,84505,inf,inf
41,99693,85374,86310,83534,82995,83435,83778,83534,83137,83122,86818,101048,82525,82922,83248,83213,83240,83418,83547,83343,83968,86440,87086,87619,102974,86640,86639,85591,83924,83978,85017,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
42,94022,83106,82907,82216,83504,82321,82509,81893,82024,81646,81345,81262,81227,84551,100805,81837,81739,82153,82368,81803,82436,82320,81885,81641,81316,81275,81730,82390,81792,81495,81285,81294,84010,101048,83005,82739,83040,81859,82011,81744,81516,81393,81678,81664,81402,82313,81502,80501,80604,83350,104327,82038,82846,83851,81960,81753,81620,81754,81515,81477,81441,82165,81634,81567,81530,81133,81067,81199,81395,inf
44,97072,84457,85385,82703,83760,83464,83307,83455,84371,82969,82979,86463,100734,81629,83028,82733,82790,82808,83310,82915,82974,82536,84077,83839,86604,85037,83740,84687,84348,81382,84512,103209,82409,82689,82856,82658,82812,82979,82608,84599,82512,84018,82298,81909,81510,81391,81876,82266,81598,81310,83917,101272,82451,84454,82445,82312,82586,82538,82037,81582,81684,81510,84587,82327,81554,81822,82250,82425,82747,inf
45,97391,84672,85617,83531,83886,85838,83565,83144,83169,83082,83769,84163,86425,102389,83481,84294,84598,84243,85238,83951,85219,84000,83954,84264,84350,85150,87613,85144,84207,84824,83904,86378,102888,86423,84345,86234,84205,84922,84010,83679,83036,83177,82927,84161,83599,84332,85135,86314,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
46,98796,85976,86351,87232,86262,86958,86972,86356,86275,85996,85976,89397,106717,85234,87232,85703,91898,87941,86026,86387,89796,86607,86672,91271,86574,86331,87559,86264,85603,85519,89623,106587,88814,86866,84876,87010,85532,89236,87164,85562,86168,85138,87224,86404,85111,84776,88248,89927,107091,88440,85268,85479,85450,87333,87235,89181,85094,84901,85099,85273,87226,85835,90627,88770,84601,87582,inf,inf,inf,inf
47,103825,86450,86858,87462,87558,87040,86961,86862,87267,87661,86381,86059,86243,86670,86808,88378,106610,85356,85554,90265,87011,89803,87655,87607,87087,87878,87579,86675,88289,89160,87917,86509,89989,117018,85961,86187,86760,87754,86990,90744,88217,87265,86811,91529,85640,85774,87195,89331,88437,89542,107546,87291,87155,87810,88193,85267,85859,89739,86301,87057,85794,85175,84855,90575,85190,inf,inf,inf,inf,inf
