driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,86378,80016,78330,77823,77400,77326,78135,78099,78199,78059,98077,78501,77470,77628,77908,77983,78190,78764,78195,78531,78016,79332,78099,93482,80083,77772,77913,77182,77305,77404,77292,77292,77078,77687,78551,76791,76882,77460,77498,77486,76926,76877,76836,76777,76824,77281,76855,76885,76765,76827,76518,76666,76889,76859,76668,76730,76979,76628,76493,76843,76145,76588,76396,76647,77088,76619,76328,75981,77149,78612
3,91889,80831,80854,78858,78587,78944,80888,79204,78176,78727,96687,79151,78481,78379,78762,79385,79237,79081,79280,79262,94272,78967,76868,77725,77563,78371,77611,77263,77554,77232,76867,78081,78182,78204,79101,78220,77025,77922,77655,77755,77641,76656,76592,76944,77708,77743,77991,77719,77495,77496,93634,79022,75972,76419,77183,76139,77018,76320,75843,75599,76334,76317,77748,78371,77743,77324,76945,76626,84109,81637
4.0,90857.0,81566.0,81618.0,80102.0,79722.0,79341.0,79643.0,79819.0,79704.0,79737.0,97171.0,79803.0,79590.0,79747.0,79767.0,79745.0,101054.0,82504.0,79510.0,80455.0,79742.0,79312.0,78854.0,78845.0,79006.0,79068.0,78995.0,78900.0,79537.0,79289.0,79372.0,78839.0,79411.0,78979.0,79035.0,78384.0,78395.0,78402.0,78773.0,78808.0,78653.0,79136.0,80194.0,78898.0,78945.0,79881.0,79025.0,78575.0,78845.0,78502.0,78721.0,79058.0,78381.0,77466.0,78938.0,78309.0,78337.0,78776.0,78485.0,78686.0,78509.0,79582.0,81821.0,79652.0,77767.0,77473.0,77307.0,77671.0,77895.0,100000000.0
8,89359,80110,79149,78854,78780,79433,78849,78947,79000,79147,113014,81183,78690,78137,78988,78541,78140,78607,78097,77942,78210,78518,78209,78043,78263,78243,77984,78154,77932,78428,78032,78344,94466,79523,77893,77634,77830,77713,78075,77709,77860,77421,77012,76919,77205,77189,77825,77194,77279,77017,77055,78265,77180,76982,77308,77217,77780,77778,77240,77364,79289,77627,77102,77600,77643,77975,77829,77725,77749,78514
13.0,90373.0,80682.0,79803.0,79114.0,78842.0,78717.0,78696.0,79107.0,78778.0,79085.0,97521.0,79463.0,79491.0,79100.0,78924.0,79321.0,78855.0,78936.0,79167.0,79283.0,78862.0,95026.0,80629.0,78117.0,78296.0,78095.0,78122.0,79987.0,79108.0,79782.0,77957.0,77424.0,77726.0,77903.0,78390.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,92243.0,81177.0,81339.0,80107.0,79456.0,79529.0,79579.0,79798.0,79722.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
20,86081,79041,78331,77916,77677,77474,77711,77968,78145,78111,109296,79971,77391,77538,78018,77864,78432,77537,77483,77503,77654,78004,77185,77143,77459,77678,77511,77531,78028,78202,78088,77597,77515,77870,77805,77598,92932,79181,76972,76875,76631,77572,76573,76673,76546,76727,76824,76636,76429,76398,76478,76504,76757,76776,76534,78191,76788,76779,76695,76433,77386,76538,76665,76648,77022,76379,76689,76422,77001,76297
154.0,94221.0,81900.0,80515.0,79872.0,79628.0,79473.0,80058.0,79543.0,79535.0,79362.0,96846.0,79955.0,79642.0,79590.0,80191.0,80410.0,96270.0,82000.0,78681.0,78723.0,78832.0,78467.0,78651.0,78599.0,78476.0,78650.0,78821.0,78567.0,80243.0,78936.0,78990.0,78904.0,78768.0,78730.0,79186.0,79146.0,80587.0,79245.0,95207.0,80639.0,80324.0,77939.0,77724.0,77813.0,78123.0,106558.0,81680.0,77836.0,77604.0,77281.0,78790.0,77883.0,77923.0,77725.0,77801.0,78096.0,77799.0,78180.0,78273.0,78041.0,78632.0,78744.0,78728.0,78292.0,78193.0,77947.0,79769.0,78599.0,100000000.0,100000000.0
807.0,91271.0,81121.0,79862.0,79292.0,78999.0,78601.0,79043.0,79214.0,79304.0,79749.0,97878.0,79906.0,79405.0,79290.0,79161.0,79366.0,79383.0,79478.0,79553.0,79514.0,95157.0,80906.0,78632.0,78166.0,78182.0,78078.0,78091.0,78122.0,79154.0,78799.0,78293.0,78154.0,78176.0,79315.0,78520.0,78972.0,78943.0,78777.0,79398.0,78694.0,78708.0,78416.0,78370.0,78911.0,78833.0,78626.0,77868.0,77737.0,77780.0,77800.0,93914.0,80087.0,77863.0,77406.0,76937.0,76968.0,76968.0,77392.0,77103.0,77170.0,77102.0,77383.0,77302.0,77332.0,76998.0,77433.0,77112.0,76604.0,77054.0,100000000.0
815.0,92628.0,81633.0,80857.0,80128.0,79638.0,79475.0,79486.0,79951.0,79547.0,80252.0,96350.0,79505.0,79535.0,79710.0,79880.0,79641.0,79429.0,79801.0,80223.0,79041.0,78901.0,79049.0,78893.0,79326.0,79246.0,78584.0,79596.0,79741.0,79156.0,94299.0,80510.0,78819.0,79107.0,78571.0,78918.0,79221.0,78998.0,78668.0,78807.0,78600.0,78618.0,78729.0,78439.0,78427.0,78643.0,96001.0,79918.0,77217.0,77442.0,77313.0,77115.0,77600.0,77664.0,76559.0,76893.0,76775.0,76871.0,76589.0,76706.0,76785.0,77181.0,76859.0,77012.0,77161.0,77112.0,76848.0,76707.0,76985.0,77498.0,100000000.0
