driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1.0,89899.0,86528.0,86440.0,85714.0,85815.0,85354.0,85219.0,85442.0,85337.0,85463.0,85404.0,85307.0,85032.0,85017.0,88413.0,109945.0,86358.0,86212.0,86298.0,86104.0,85938.0,85813.0,85626.0,85780.0,85676.0,85628.0,85275.0,85304.0,85143.0,85271.0,85114.0,84869.0,84968.0,87900.0,108433.0,85613.0,85579.0,85405.0,85287.0,85277.0,85026.0,85062.0,85100.0,84909.0,85199.0,85131.0,85108.0,85076.0,85197.0,84958.0,84854.0,84802.0,100000000.0
2.0,98034.0,90404.0,89149.0,88190.0,88115.0,88096.0,87758.0,87736.0,87827.0,87717.0,87258.0,87394.0,87017.0,86902.0,86820.0,86710.0,86713.0,86503.0,86502.0,86486.0,86558.0,86325.0,86804.0,86168.0,85865.0,86088.0,86080.0,85652.0,85720.0,85488.0,89779.0,110734.0,87007.0,86617.0,86230.0,86237.0,86358.0,86355.0,86532.0,86253.0,86405.0,86240.0,86231.0,86174.0,86324.0,86639.0,86451.0,86126.0,86150.0,85944.0,85768.0,85773.0,115712.0
3.0,99913.0,90694.0,89467.0,98286.0,122717.0,89131.0,88411.0,88004.0,88077.0,87752.0,87767.0,89869.0,87946.0,90578.0,91240.0,126222.0,90402.0,87796.0,87622.0,87137.0,87277.0,87569.0,87233.0,87316.0,87341.0,87113.0,87558.0,87300.0,87066.0,86895.0,87570.0,87588.0,87224.0,87692.0,87431.0,87135.0,86922.0,86701.0,86679.0,90171.0,124812.0,87214.0,86537.0,89603.0,86442.0,86849.0,86790.0,86399.0,86127.0,85901.0,103683.0,100000000.0,100000000.0
4.0,96045.0,89392.0,88183.0,87701.0,86930.0,86880.0,86584.0,86508.0,86473.0,86850.0,86630.0,86754.0,86709.0,86482.0,86335.0,87086.0,86677.0,86863.0,86503.0,87461.0,86524.0,86170.0,86176.0,85807.0,85884.0,88888.0,112290.0,86749.0,86502.0,86150.0,86232.0,86332.0,86384.0,86173.0,86369.0,85882.0,85905.0,86589.0,86175.0,86009.0,85668.0,86198.0,86216.0,86210.0,86152.0,85747.0,86126.0,85304.0,85638.0,85199.0,85521.0,85627.0,109046.0
5.0,95748.0,89352.0,88296.0,88748.0,87523.0,87170.0,86925.0,86598.0,86802.0,86922.0,86549.0,87837.0,86503.0,86159.0,86194.0,87582.0,86366.0,88039.0,86536.0,86426.0,86216.0,86158.0,86730.0,85960.0,85750.0,86461.0,89037.0,112964.0,86949.0,86421.0,86461.0,86546.0,86479.0,86583.0,86418.0,86050.0,86162.0,86099.0,86136.0,85867.0,85727.0,85968.0,85668.0,85695.0,85696.0,85471.0,85211.0,85380.0,85464.0,85479.0,85109.0,85791.0,108018.0
6.0,100365.0,91037.0,89056.0,89097.0,88383.0,88305.0,87917.0,87699.0,87683.0,87842.0,87700.0,87769.0,87484.0,87452.0,87753.0,87197.0,87203.0,87131.0,87142.0,87224.0,87127.0,86901.0,87139.0,87081.0,86905.0,86754.0,88410.0,87308.0,86810.0,86533.0,86507.0,86374.0,86449.0,86197.0,89222.0,110050.0,87557.0,87032.0,87466.0,86814.0,86606.0,86873.0,86724.0,86610.0,86488.0,86589.0,86787.0,87631.0,86664.0,86491.0,85976.0,86384.0,167971.0
8.0,91176.0,87145.0,86736.0,86342.0,85848.0,86068.0,85732.0,85606.0,85771.0,85992.0,85588.0,85651.0,85759.0,85397.0,85370.0,85292.0,85422.0,85294.0,88797.0,109723.0,86346.0,86123.0,85921.0,85669.0,85700.0,85664.0,85639.0,85507.0,85237.0,85325.0,85485.0,85110.0,85154.0,85227.0,84988.0,84761.0,88505.0,109809.0,86361.0,86008.0,85962.0,86298.0,86013.0,85852.0,85854.0,86064.0,85909.0,85702.0,85577.0,85473.0,85369.0,85278.0,95771.0
9.0,96681.0,90284.0,88795.0,88525.0,87965.0,88126.0,88001.0,87940.0,91177.0,115507.0,88273.0,87819.0,87890.0,87888.0,93922.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
10.0,100645.0,92178.0,89366.0,89751.0,88668.0,88344.0,88363.0,87895.0,88373.0,87804.0,87893.0,88065.0,87608.0,87467.0,87451.0,87200.0,87063.0,86972.0,87254.0,87301.0,87259.0,86798.0,87155.0,86714.0,86796.0,86954.0,86773.0,87779.0,87050.0,86720.0,86680.0,86506.0,86432.0,86443.0,86497.0,86223.0,85968.0,90706.0,109786.0,86613.0,86537.0,86598.0,87455.0,86311.0,86222.0,86479.0,86548.0,89579.0,85818.0,85751.0,86161.0,86283.0,168376.0
15.0,99869.0,92249.0,89315.0,88757.0,88709.0,88357.0,88214.0,87869.0,88128.0,87816.0,87919.0,87762.0,87418.0,87514.0,87693.0,87194.0,87225.0,87230.0,87078.0,87260.0,87122.0,87114.0,87118.0,86885.0,86517.0,86509.0,87366.0,87621.0,86883.0,86730.0,86359.0,86777.0,86083.0,86227.0,89376.0,110036.0,87102.0,87033.0,87591.0,86731.0,86657.0,86740.0,86828.0,86545.0,86576.0,86448.0,86566.0,93312.0,85700.0,85746.0,88881.0,91190.0,100000000.0
