driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
56,99626,88940,88308,88095,88011,87627,87851,87899,87593,87737,87510,87383,87351,87481,87458,87168,87009,87000,87416,87696,87187,86891,86891,86573,86539,86455,86464,86584,86693,86622,86823,86706,105931,90518,87260,86483,86679,86417,86229,86519,86533,86994,86704,86456,86199,85970,85837,86015,85848,86301,86117,85996,85655
57,97550,88060,88101,87276,87110,87681,87401,87535,87271,87064,87350,86573,86917,86691,86813,86362,86459,87605,86373,86025,85824,86044,86268,86550,86297,86633,86020,86146,85522,86226,86649,86000,85346,108793,90171,87407,145437,88751,85607,85085,84866,84932,85710,85517,84869,86457,86193,85347,84808,84954,85333,85442,86561
58.0,107047.0,91290.0,89534.0,90842.0,90954.0,89196.0,89116.0,89966.0,89962.0,90641.0,90989.0,90897.0,90881.0,91086.0,91380.0,114196.0,95801.0,92439.0,93290.0,97564.0,91831.0,93170.0,91552.0,91561.0,92913.0,91757.0,92600.0,92647.0,90727.0,93008.0,90602.0,90892.0,92546.0,112796.0,95529.0,92243.0,92141.0,91234.0,91948.0,92355.0,92349.0,91246.0,91393.0,91222.0,91433.0,94875.0,93786.0,93175.0,91839.0,92806.0,100000000.0,100000000.0,100000000.0
63.0,103960.0,88972.0,88035.0,88066.0,88790.0,88457.0,88472.0,88876.0,88102.0,88222.0,88193.0,88004.0,88219.0,89028.0,88948.0,107111.0,91157.0,88123.0,88031.0,88436.0,89179.0,88614.0,88314.0,88460.0,88499.0,88504.0,88686.0,88796.0,89443.0,88731.0,88365.0,88596.0,89718.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
64.0,105848.0,88761.0,88569.0,92308.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
65.0,99983.0,89182.0,88372.0,88132.0,87861.0,87941.0,87741.0,87928.0,87837.0,87670.0,87512.0,87340.0,87579.0,87250.0,87606.0,87330.0,87530.0,87296.0,87250.0,87639.0,87249.0,87020.0,86853.0,86989.0,87008.0,86734.0,86572.0,86975.0,86788.0,107726.0,90578.0,87442.0,87061.0,87216.0,87580.0,87321.0,87948.0,88177.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
71.0,102906.0,88498.0,88092.0,88296.0,88870.0,87637.0,87925.0,87911.0,87828.0,88099.0,87883.0,87634.0,87920.0,87785.0,88139.0,88013.0,87787.0,88227.0,87824.0,87658.0,87810.0,87548.0,87471.0,88158.0,87604.0,87429.0,87081.0,87302.0,87209.0,87220.0,87348.0,108129.0,92250.0,87484.0,87645.0,87336.0,87483.0,87260.0,88123.0,87118.0,87629.0,87274.0,87499.0,87431.0,87107.0,87170.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
75,104663,88478,88366,87849,88797,88678,88352,88988,88648,88016,87989,87970,88166,88600,89456,88715,88315,87754,87869,87778,87713,87708,87748,87343,87398,87134,86966,87114,87244,87175,86962,108991,91783,87645,87788,87162,87111,87009,87936,87221,87284,87279,87099,87948,87066,86861,87053,87394,86759,86717,86827,86668,86383
76.0,101673.0,88764.0,88263.0,88408.0,88202.0,88053.0,87970.0,87938.0,87878.0,87875.0,88177.0,87643.0,87926.0,87943.0,88116.0,87892.0,87844.0,108217.0,91898.0,87705.0,87447.0,87516.0,88009.0,87896.0,87734.0,88387.0,88563.0,88013.0,88023.0,88659.0,88189.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
77,98552,88658,88097,87784,87693,87260,87807,87536,87566,87377,87288,87244,87018,87169,87808,87024,86945,86904,88720,86661,86584,86555,86727,86860,86624,86337,86476,86428,86338,86342,86492,87093,86417,107138,92415,86409,86310,86567,86050,86392,86237,86512,86420,86259,86230,86023,85653,85843,86088,85783,86667,85945,85755
79.0,107138.0,90450.0,89133.0,90451.0,93242.0,89516.0,89716.0,89391.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
81.0,105440.0,88665.0,88505.0,88008.0,88342.0,88404.0,88423.0,88731.0,89003.0,88156.0,88226.0,87940.0,87931.0,88395.0,89176.0,88779.0,88641.0,87775.0,87820.0,87786.0,87680.0,87841.0,88690.0,87538.0,87573.0,87257.0,87771.0,87517.0,87464.0,87451.0,87792.0,117583.0,93919.0,88538.0,88277.0,87693.0,87817.0,87360.0,88853.0,87554.0,87951.0,87482.0,87579.0,87822.0,87551.0,87413.0,89412.0,88310.0,87920.0,90568.0,88841.0,87775.0,100000000.0
