driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1.0,102688.0,111058.0,129676.0,97596.0,97252.0,96707.0,96651.0,96662.0,96942.0,96343.0,96961.0,96933.0,97042.0,96780.0,96575.0,96503.0,96116.0,96652.0,96077.0,96237.0,96341.0,96101.0,96722.0,95556.0,95520.0,95714.0,95666.0,96099.0,96184.0,96689.0,98149.0,125003.0,97215.0,96171.0,96121.0,96511.0,96286.0,97317.0,96284.0,95845.0,97424.0,95958.0,95787.0,95720.0,97473.0,95787.0,95604.0,95984.0,95568.0,97249.0,96866.0,96018.0,96923.0,95646.0,95772.0,96060.0,100000000.0
2.0,100940.0,100389.0,99501.0,97127.0,96474.0,95837.0,95946.0,95876.0,95332.0,95643.0,95394.0,95397.0,95261.0,95126.0,94797.0,95192.0,95206.0,95189.0,95168.0,94999.0,97021.0,121966.0,95292.0,94993.0,95019.0,95162.0,94667.0,94789.0,94748.0,95820.0,94647.0,94581.0,94782.0,94571.0,94582.0,95117.0,94382.0,94508.0,94211.0,94510.0,94919.0,94667.0,93798.0,93916.0,96810.0,117995.0,94107.0,93565.0,93799.0,93730.0,94074.0,93966.0,93954.0,94420.0,93712.0,93824.0,93961.0
3.0,101719.0,101540.0,99946.0,99335.0,97127.0,96689.0,96306.0,96165.0,95919.0,95899.0,95855.0,96104.0,96277.0,95437.0,95399.0,95404.0,97875.0,123301.0,96343.0,96338.0,96294.0,96512.0,96474.0,95849.0,95970.0,95969.0,95685.0,95648.0,95811.0,95704.0,95668.0,95440.0,95398.0,94900.0,94846.0,95173.0,94775.0,95090.0,95029.0,97389.0,120858.0,94827.0,95017.0,95031.0,94988.0,95882.0,95327.0,95048.0,95104.0,95007.0,95331.0,94752.0,94913.0,95081.0,94615.0,94404.0,94072.0
4.0,102327.0,102997.0,99505.0,98984.0,97562.0,97110.0,96970.0,96596.0,96715.0,96474.0,96283.0,96377.0,96730.0,96073.0,95928.0,96147.0,95727.0,95594.0,95863.0,98353.0,120928.0,95529.0,95778.0,95802.0,96360.0,95736.0,95816.0,96308.0,96100.0,95636.0,95480.0,95423.0,95322.0,95511.0,95194.0,95608.0,99566.0,121720.0,95308.0,95464.0,95906.0,95898.0,95724.0,95566.0,95711.0,96059.0,95903.0,95953.0,95864.0,95763.0,95845.0,95208.0,95408.0,95350.0,95682.0,95677.0,95730.0
5.0,99948.0,100618.0,100938.0,97833.0,96264.0,95951.0,95835.0,95782.0,95232.0,96082.0,95358.0,95554.0,95382.0,95068.0,94999.0,95361.0,95159.0,95232.0,95119.0,95881.0,98110.0,125049.0,95771.0,95875.0,96117.0,95830.0,95324.0,95141.0,95394.0,95317.0,95221.0,95311.0,95473.0,95257.0,94833.0,94787.0,94657.0,94626.0,94603.0,94949.0,95442.0,94786.0,94679.0,94257.0,93990.0,94138.0,97428.0,119269.0,93193.0,93238.0,93525.0,93430.0,94047.0,93847.0,93874.0,94637.0,94738.0
6.0,108008.0,106263.0,100686.0,99624.0,98847.0,99539.0,98174.0,97619.0,97768.0,97717.0,97716.0,97734.0,97335.0,97699.0,97161.0,97190.0,96813.0,96863.0,96858.0,96554.0,97039.0,96559.0,96648.0,96285.0,96139.0,96218.0,96021.0,95970.0,95745.0,95433.0,95632.0,98371.0,126605.0,96661.0,97971.0,97706.0,96421.0,96207.0,96614.0,97017.0,96338.0,96161.0,96298.0,97333.0,96921.0,96671.0,97290.0,96661.0,95815.0,95675.0,98130.0,97399.0,98232.0,95976.0,96397.0,95710.0,100000000.0
7.0,106842.0,103196.0,100520.0,99569.0,99035.0,98839.0,97840.0,97595.0,97356.0,97552.0,99036.0,97083.0,97499.0,96624.0,96688.0,96811.0,96485.0,96710.0,96348.0,96392.0,96284.0,96094.0,100139.0,124542.0,96134.0,95758.0,95566.0,95658.0,95677.0,96549.0,95634.0,95568.0,95333.0,96083.0,97233.0,95636.0,96061.0,99215.0,123391.0,98079.0,96215.0,96242.0,98390.0,97959.0,97474.0,96419.0,97531.0,95769.0,95462.0,96148.0,95420.0,95453.0,95841.0,95507.0,95709.0,97363.0,100000000.0
8.0,98458.0,99809.0,100027.0,97284.0,96620.0,95393.0,95460.0,95281.0,94781.0,94993.0,94844.0,95129.0,95009.0,94322.0,94281.0,94609.0,94224.0,94320.0,94673.0,97309.0,122619.0,94457.0,94783.0,94204.0,94417.0,94566.0,94271.0,94507.0,94653.0,94573.0,94068.0,94062.0,94147.0,94109.0,93709.0,93965.0,94189.0,96993.0,121683.0,95291.0,95034.0,94802.0,94794.0,95266.0,94576.0,94874.0,95255.0,94744.0,94569.0,94144.0,94241.0,94408.0,94272.0,94410.0,94384.0,94013.0,94431.0
9.0,97391.0,100579.0,101236.0,97325.0,96186.0,95858.0,95472.0,95273.0,95146.0,95189.0,94661.0,94959.0,95194.0,94345.0,94398.0,94375.0,97089.0,123276.0,94904.0,95151.0,95385.0,95239.0,95384.0,95100.0,95023.0,94962.0,94886.0,94800.0,95132.0,94914.0,94419.0,94585.0,94647.0,95139.0,94278.0,94103.0,94286.0,94681.0,94284.0,94003.0,96828.0,120791.0,93976.0,93986.0,94037.0,94199.0,94191.0,93871.0,94061.0,93958.0,94298.0,94469.0,94528.0,94168.0,93775.0,93797.0,93778.0
10.0,104603.0,102065.0,99263.0,98834.0,97433.0,97175.0,97005.0,96440.0,96571.0,96836.0,96687.0,96293.0,96455.0,96271.0,95860.0,95994.0,95790.0,95398.0,95860.0,96018.0,95311.0,95125.0,95238.0,97596.0,121837.0,95314.0,95492.0,95386.0,95695.0,95657.0,95790.0,95686.0,95431.0,95195.0,95581.0,97288.0,96978.0,95802.0,95662.0,95604.0,95145.0,95165.0,95712.0,97883.0,119992.0,95255.0,95384.0,95232.0,95338.0,95701.0,95001.0,95943.0,95365.0,95240.0,95487.0,94807.0,95301.0
11.0,107336.0,103990.0,101554.0,100366.0,99484.0,100092.0,99548.0,98303.0,98849.0,98122.0,98059.0,97960.0,98216.0,97584.0,97443.0,97555.0,97426.0,97776.0,97443.0,97444.0,97275.0,97266.0,97362.0,97653.0,99853.0,123341.0,96580.0,98190.0,97590.0,97559.0,96813.0,96758.0,97628.0,97687.0,98209.0,97084.0,97001.0,97243.0,98468.0,98048.0,99525.0,97118.0,96696.0,99599.0,125160.0,96656.0,96641.0,96524.0,96522.0,96558.0,97165.0,97379.0,96367.0,96021.0,96094.0,95891.0,100000000.0
