driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,108752,137879,144702,130924,180642,167366,169364,109009,104030,101563,100807,99358,99388,99353,98124,98730,98895,98977,98556,98514,98485,97560,97644,97785,97879,98098,98093,97451,97484,97596,98538,96711,98163,97717,97307,101641,117651,97123,96673,96727,95798,96081,95705,95378,95583,95521,96036,96049,95892,95819,95894,95957,96643,95657,96139,96747
4.0,117148.0,145244.0,156364.0,150670.0,164550.0,156353.0,156736.0,110176.0,104120.0,102097.0,101589.0,101536.0,101254.0,101189.0,101158.0,100774.0,100427.0,100258.0,100050.0,100120.0,100224.0,99803.0,99800.0,99896.0,100418.0,100034.0,99832.0,99727.0,99585.0,99524.0,99496.0,99644.0,102387.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,113926,140443,143521,137618,177431,164490,164668,110529,103077,101492,101210,100764,100390,100024,99551,99321,98923,99420,98955,99670,98384,98860,98780,99311,98581,99290,98722,98575,98798,98471,98928,99138,98591,98528,98493,98527,99143,99215,104265,117644,97439,96003,96122,96685,96454,96555,96996,96734,97150,96716,96742,96527,96859,96787,96957,97841
13.0,118158.0,147030.0,155413.0,154431.0,167076.0,161721.0,148064.0,118739.0,111247.0,107076.0,105475.0,102835.0,101617.0,101182.0,101136.0,100585.0,100455.0,100902.0,100539.0,100307.0,100020.0,99738.0,99513.0,104510.0,119471.0,98287.0,98324.0,98575.0,99106.0,101109.0,99078.0,98901.0,99081.0,99070.0,99443.0,99064.0,99106.0,99092.0,98964.0,99073.0,100432.0,99575.0,100112.0,99591.0,100555.0,100345.0,101229.0,108316.0,116855.0,96511.0,97083.0,97808.0,98078.0,97789.0,96594.0,100000000.0
20,110119,139426,159684,139999,169036,166208,159718,109050,102951,101495,101204,100669,100420,99979,99724,99261,98941,99526,98907,98232,98362,98161,97505,97811,98098,98108,97980,98018,98579,97499,97854,98225,97902,102847,115529,96792,96393,96872,97021,95423,95614,95739,95670,96051,95599,95978,95728,95647,95632,95711,95727,95672,95707,95974,96287,96144
154.0,121844.0,152739.0,159156.0,163386.0,167710.0,157136.0,150432.0,113069.0,106272.0,104178.0,102816.0,101781.0,101782.0,101920.0,101969.0,101614.0,100867.0,101048.0,100663.0,100823.0,100822.0,100701.0,100452.0,100551.0,100834.0,100791.0,100146.0,99930.0,100059.0,99625.0,99703.0,99414.0,101127.0,99847.0,104533.0,117642.0,98120.0,98158.0,98983.0,97949.0,97958.0,97828.0,97909.0,97840.0,97958.0,97720.0,98170.0,97876.0,97857.0,97551.0,97971.0,97985.0,97844.0,98191.0,98047.0,100000000.0
807.0,119357.0,180540.0,131941.0,153456.0,167233.0,164584.0,149112.0,112423.0,105937.0,105133.0,102303.0,101809.0,101400.0,101065.0,100760.0,100603.0,101072.0,100518.0,100300.0,99904.0,100010.0,99980.0,99700.0,99947.0,99694.0,99759.0,99798.0,99741.0,100783.0,100390.0,99996.0,100355.0,105237.0,135489.0,98293.0,98015.0,98296.0,100079.0,98296.0,98452.0,98253.0,98486.0,98106.0,100797.0,98955.0,98554.0,98155.0,98524.0,98133.0,98657.0,101014.0,99398.0,98872.0,99229.0,99257.0,100000000.0
815.0,118810.0,147389.0,154918.0,154376.0,167423.0,162066.0,147192.0,110302.0,103433.0,101581.0,100798.0,100738.0,100462.0,100582.0,100599.0,100989.0,100627.0,100052.0,100096.0,104872.0,119409.0,98928.0,98644.0,98609.0,98798.0,98802.0,98906.0,99031.0,98796.0,98902.0,99249.0,99030.0,99082.0,99595.0,99122.0,99423.0,99454.0,99242.0,99336.0,99169.0,99055.0,99333.0,99445.0,99280.0,99411.0,99624.0,99496.0,100433.0,104401.0,117131.0,96983.0,96735.0,96792.0,96608.0,96531.0,100000000.0
817,113297,139944,143495,137708,169381,170155,166761,109127,104463,101735,101882,100774,100272,99959,99648,99278,99055,99204,99100,98821,98358,99597,98888,98797,98888,98554,98505,98746,98925,98568,99118,98441,103845,116212,96813,96791,97052,97572,96847,96819,97018,97154,96954,97123,97231,97107,97328,97467,97835,97390,97489,97691,97965,98024,98227,98795
822,111916,139113,145014,135382,183210,166090,177467,111821,109836,104534,102035,100900,99513,99117,98659,98529,99188,99975,98071,98114,98260,98317,98473,98845,99108,98252,97827,98054,97909,97927,97872,97952,99355,99243,103874,116711,96177,95912,96588,96066,95849,96092,97879,96610,96965,96170,95935,95850,96524,96804,96197,96553,96247,96359,96776,96950
825.0,119828.0,147371.0,155359.0,154920.0,166313.0,164614.0,146151.0,112805.0,106780.0,103046.0,101859.0,101200.0,100900.0,100316.0,100141.0,100032.0,100042.0,101356.0,100459.0,100254.0,99986.0,99750.0,99731.0,99519.0,99549.0,99686.0,99464.0,99306.0,100010.0,99977.0,100479.0,105243.0,117870.0,97823.0,97528.0,97618.0,97937.0,98335.0,98867.0,97886.0,97584.0,97542.0,97644.0,97624.0,97806.0,97971.0,98483.0,99018.0,98050.0,98343.0,98185.0,98362.0,100014.0,98347.0,100561.0,100000000.0
826.0,115821.0,144303.0,159023.0,154871.0,166355.0,161977.0,149243.0,118319.0,109667.0,106339.0,103424.0,102160.0,101521.0,101434.0,100747.0,100563.0,100403.0,100090.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
828.0,120380.0,147836.0,162424.0,158104.0,167833.0,164291.0,151409.0,121563.0,111678.0,106258.0,104266.0,103525.0,102057.0,101526.0,101295.0,100829.0,100870.0,100783.0,100537.0,100243.0,100248.0,99813.0,99965.0,100445.0,101153.0,100427.0,101511.0,107695.0,101422.0,102701.0,100374.0,100268.0,100689.0,100148.0,101037.0,101024.0,101683.0,100447.0,100070.0,99832.0,100111.0,103144.0,99951.0,100617.0,100166.0,100259.0,99819.0,99821.0,100190.0,99732.0,99857.0,100119.0,100065.0,100207.0,100139.0,100000000.0
830,116264,141156,144301,136147,175563,165806,163310,109316,103070,101540,100405,99375,99238,99381,99150,99196,99287,98794,98747,98673,98598,98781,98525,98711,98624,98789,98801,103621,104416,116184,96722,97431,97226,97592,97448,97214,97913,97598,97334,97569,96865,97388,97742,97800,97244,97496,97492,97701,98396,97381,97535,97832,97970,98000,98305,98387
832,126842,147170,140928,146801,165757,165327,154888,108747,102693,101977,101112,100513,100116,99810,99851,99703,99489,99403,99490,99235,99232,99292,99391,99851,99335,99245,99937,104375,116215,97398,98054,98294,99470,97945,97908,97698,97970,97696,97975,97971,98551,98446,98082,98876,98300,97968,97902,97864,97787,97831,98092,98156,98317,99167,100083,98525
835.0,128261.0,150355.0,147361.0,154369.0,169416.0,163221.0,148260.0,114661.0,110279.0,105850.0,104165.0,103014.0,102716.0,101846.0,101741.0,101322.0,101233.0,100963.0,100781.0,100647.0,100608.0,100779.0,100801.0,100493.0,100711.0,100932.0,101952.0,101185.0,101679.0,106966.0,120278.0,98333.0,98267.0,98697.0,98363.0,98799.0,100054.0,99138.0,98534.0,100055.0,99668.0,98469.0,98249.0,98437.0,98459.0,98363.0,98181.0,99798.0,98484.0,99812.0,99047.0,98652.0,98449.0,98646.0,98400.0,100000000.0
838.0,122064.0,153882.0,152194.0,154524.0,168946.0,163400.0,149337.0,112039.0,106949.0,106860.0,104880.0,102882.0,102592.0,102114.0,101460.0,104841.0,140116.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
839.0,121035.0,150660.0,147003.0,144979.0,182402.0,164054.0,149053.0,112157.0,110015.0,105039.0,103457.0,102559.0,101175.0,101438.0,101350.0,100768.0,100343.0,100212.0,99780.0,99437.0,99173.0,100404.0,99566.0,99671.0,99385.0,99634.0,99442.0,99709.0,99785.0,99679.0,99911.0,99879.0,99823.0,100151.0,99963.0,99913.0,99932.0,99970.0,100424.0,100673.0,100957.0,104998.0,116663.0,97278.0,99103.0,97580.0,97760.0,97488.0,97314.0,97550.0,97232.0,97227.0,97268.0,97211.0,97036.0,100000000.0
841.0,122409.0,153078.0,156151.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
