driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69
37,91478,83087,82068,81985,82091,82276,82040,81939,82050,82130,81408,81547,81833,81838,81435,81557,81925,81218,81464,103491,83743,81480,82416,82295,82082,81717,81495,81400,81726,81020,81023,81059,80990,81247,80842,80879,80854,80877,80995,105050,85844,83778,89934,97826,126132,101694,98817,97999,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
41,92123,83967,83010,82290,82407,82771,81850,82310,82109,81822,82026,81797,81836,82056,81693,81708,81689,81590,81806,81613,81709,81209,82277,86308,83012,82083,81949,81817,82377,81444,81346,81904,80792,81047,80866,81122,80794,80686,80996,81235,82902,83116,109299,101664,133943,106158,99778,97776,97131,97206,96463,97729,96991,96797,97153,95916,96371,95509,95359,96282,96655,95568,100225,97875,97478,97335,97264,99431,99948
48,99303,85059,84231,84566,83333,83790,84133,83256,82977,82668,83111,82245,82154,82155,83019,82033,82206,82411,82448,81583,82112,81829,84267,84069,82536,81849,81307,81457,81780,81099,81308,81793,81335,81074,80922,81284,81047,80547,81441,105503,87705,85316,94437,100909,123269,100758,98752,98580,98260,98596,98783,98753,97315,96741,96391,96029,97009,97882,96152,95795,96478,96640,101192,98489,inf,inf,inf,inf,inf
49,91259,84196,82512,82622,82572,82306,82020,82088,82169,81911,81854,81713,81611,81727,81327,81375,81502,81504,81372,81293,81110,81239,82626,84402,83971,82552,83168,84143,82259,81347,81465,83662,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
50,94331,83300,83332,82410,81889,82191,82324,82026,82187,81842,81704,81709,82335,81651,81861,81559,81586,82130,81623,81365,81730,81517,82402,114359,85384,82185,81629,82372,81448,81331,81217,81224,81154,80693,81107,80948,80862,80840,80918,82031,81676,82757,89033,115627,100435,102321,98510,97921,97314,97057,96059,99553,95961,96763,96480,96106,96813,96280,96500,96619,95689,96467,97163,96382,96789,97803,98234,98305,99198
55,96609,84300,83502,83410,83253,82908,82670,82896,82613,82807,82578,82732,82262,82540,81778,81549,81540,81164,81120,80889,81272,80943,81835,83051,81865,81439,81362,81211,81089,81618,81722,81810,82716,81444,80979,123251,83512,81701,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
56,261594,90319,83506,84229,83896,82872,82868,82918,82801,84704,82287,86272,83490,82668,83300,81996,81895,83139,81705,82361,82097,83815,82163,81481,81303,80967,81263,80894,80990,81202,80983,81042,81003,80693,80854,80879,81353,84353,81949,82612,89352,123667,100178,100806,100017,99530,99357,163344,98307,98598,98522,97632,100382,100572,98491,97621,97785,98152,107911,100873,103952,100591,101541,104642,103496,103501,inf,inf,inf
57,90493,82932,82726,81793,82298,82144,82061,81931,81880,81845,81714,81866,81780,81629,81477,81549,81834,81354,81385,81926,81385,81353,82374,84007,84154,82734,81581,81738,81559,81050,81125,81091,80871,80761,79968,79371,79049,79071,79412,79581,80782,105590,89835,93922,104076,126798,105400,98382,97805,97869,97130,96856,96735,95552,95669,96264,95240,94708,94401,94303,95035,94033,94265,95244,95320,96817,96491,98245,99255
60,99686,85569,86108,84125,83577,83206,83657,83637,83350,83069,82933,82873,82981,82585,83390,83008,82574,82378,82304,82314,82061,81833,83078,85290,83900,83093,82281,82199,81986,81391,82218,82478,82850,81249,81332,81310,81196,105802,87402,83961,85381,87491,94131,122056,104942,104842,100420,100160,100044,102043,99119,100852,98267,99363,103199,100902,101097,97824,97865,101851,97812,98943,99923,99522,100491,100816,102911,101954,inf
63,96914,84346,83568,83360,83219,82756,83138,82724,82654,82685,82618,82999,82388,82532,82813,82347,82381,82279,82196,82044,81790,81884,83340,82599,81972,81744,81557,81575,81458,81136,80787,81301,80801,81281,80976,80810,80696,80963,80835,103765,85925,83047,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
64,97943,84403,83386,84199,83506,83024,82654,83061,82396,82221,82348,82790,82559,82293,83229,82078,82411,82329,82190,82168,82711,82153,82861,83908,82273,81336,81747,81136,80771,81033,81239,80884,80990,81245,80785,80494,80707,81308,81658,81008,82069,103238,94445,95951,125775,103351,100889,98990,98396,98157,97403,96812,96936,95933,95770,95036,96325,95434,95160,95379,96968,96933,97602,97979,97618,97719,112857,100780,100517
65,94485,84168,83117,82868,82920,82779,82458,82640,82691,82369,82457,82569,83094,87070,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
