driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45
56.0,196256.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
57.0,115822.0,108213.0,107641.0,107589.0,107581.0,107513.0,107287.0,106887.0,106831.0,107277.0,107451.0,108112.0,107417.0,107497.0,107621.0,107821.0,107641.0,108057.0,109697.0,108743.0,113251.0,126655.0,107532.0,107875.0,107696.0,108236.0,108057.0,107879.0,107918.0,107721.0,107651.0,108391.0,108077.0,107512.0,107592.0,107703.0,108181.0,107693.0,107648.0,107865.0,107755.0,107888.0,107765.0,107911.0,108666.0
63.0,124801.0,110745.0,110174.0,110031.0,110228.0,110163.0,110113.0,109959.0,110310.0,109963.0,110228.0,110095.0,110197.0,110208.0,110618.0,110248.0,110578.0,110931.0,110460.0,112194.0,112134.0,111141.0,116372.0,130688.0,109611.0,109770.0,109891.0,112436.0,110700.0,110771.0,110293.0,110276.0,121492.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
64.0,122128.0,109474.0,109742.0,109237.0,108836.0,110117.0,109305.0,110216.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
65.0,119920.0,110249.0,109184.0,109495.0,109911.0,109927.0,109462.0,110722.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
71.0,120841.0,109628.0,109341.0,109184.0,109912.0,110047.0,109483.0,109014.0,107327.0,106560.0,111294.0,129744.0,109535.0,109544.0,109108.0,109260.0,110071.0,111169.0,109921.0,111788.0,110462.0,111175.0,111074.0,109836.0,112808.0,126968.0,107562.0,110724.0,108079.0,107630.0,107995.0,108352.0,108253.0,108818.0,108053.0,108835.0,110245.0,112084.0,111539.0,109186.0,108910.0,108144.0,108706.0,111064.0,100000000.0
75.0,124987.0,109262.0,109012.0,109920.0,110432.0,109970.0,109483.0,109063.0,109716.0,109057.0,109116.0,109231.0,108837.0,108372.0,108513.0,108404.0,108126.0,108209.0,108653.0,108484.0,108558.0,114602.0,129860.0,107939.0,109297.0,108331.0,108176.0,108358.0,108658.0,108502.0,108331.0,108232.0,108275.0,109702.0,109697.0,108690.0,109119.0,108566.0,108911.0,108438.0,108394.0,108481.0,108513.0,108272.0,108019.0
76.0,121373.0,109607.0,109523.0,111002.0,109153.0,109552.0,109347.0,109996.0,109706.0,108893.0,108714.0,109510.0,108358.0,108189.0,108539.0,109134.0,113243.0,127596.0,110038.0,111020.0,109873.0,111675.0,110805.0,108707.0,108250.0,109142.0,108369.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
77.0,112254.0,106982.0,106738.0,106270.0,106325.0,106703.0,106507.0,106164.0,105747.0,106397.0,105920.0,106351.0,106199.0,105793.0,106418.0,106779.0,111002.0,125950.0,106810.0,106294.0,106482.0,106252.0,106648.0,106157.0,106765.0,106016.0,106150.0,105887.0,109500.0,106253.0,106289.0,106238.0,106127.0,110096.0,123996.0,106400.0,106962.0,106790.0,106739.0,108612.0,108043.0,109021.0,109503.0,109546.0,110971.0
79.0,126378.0,111122.0,110589.0,110648.0,110437.0,110463.0,110865.0,110533.0,110927.0,110396.0,110269.0,111261.0,110777.0,110594.0,110490.0,111207.0,110535.0,110382.0,110414.0,110249.0,110330.0,110161.0,110398.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
82.0,123887.0,109244.0,109198.0,110192.0,110702.0,109749.0,109185.0,109152.0,109720.0,109249.0,108851.0,109209.0,123320.0,109583.0,109191.0,109203.0,110027.0,111128.0,110069.0,110813.0,110468.0,111682.0,113890.0,112723.0,116596.0,128125.0,107908.0,110421.0,109626.0,108123.0,108200.0,108808.0,109169.0,108445.0,108885.0,108436.0,108562.0,110811.0,109665.0,108800.0,109385.0,108779.0,108934.0,110736.0,100000000.0
