driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,97507,95463,94216,93721,93715,93452,93567,93455,93649,93666,93744,93576,93259,93274,95501,117621,94600,94550,94356,94235,94176,94114,94086,93879,93931,93917,93895,93651,93596,93663,93493,93315,93454,93519,93788,93508,95364,116090,93850,94770,95281,95301,95003,95047,101469,164110,158615,160952,154580,95643,94589,94336,94803
2,99405,95589,94863,94158,94001,94098,93972,94174,94944,94345,93821,93677,93600,93817,93743,93880,93717,95610,117195,94776,94552,94266,94421,94387,94533,94318,94450,94176,94144,93970,93938,93938,93806,93913,94019,95974,119570,95404,96460,95222,95113,94697,94256,94358,107333,144424,158074,159801,151961,96953,95036,94665,94435
3,102672,96811,95123,94605,94609,95103,95075,95013,94868,94676,94799,94642,94690,94763,94482,94397,94327,94341,94961,94501,94155,95936,118357,95153,94814,94732,94653,94577,94683,94540,94490,94665,94465,94397,94465,94417,94329,94337,94320,94138,94187,93822,93595,93930,99697,162452,156681,161371,152559,96376,95030,94822,94633
4,106698,97771,97450,96764,95943,96136,95973,95854,95748,95791,95936,95701,97535,96157,95872,95637,95177,94858,94838,94664,94825,94776,94937,95181,95210,94527,94412,93946,94472,96145,118775,94811,94557,94516,94666,94479,94668,94588,94555,94807,94778,95288,94646,94517,110152,124786,157280,160557,149377,96812,95717,95296,94946
5,103117,97884,96224,95437,95733,95248,95438,95081,95234,95037,95016,94734,98427,95303,94845,94632,94471,94191,94322,94386,94688,94327,94000,96076,117338,94604,94686,94920,95880,94283,93886,93907,94407,93872,93801,94098,94750,95000,96989,119653,94940,95310,94393,94413,115580,114861,156892,160164,148793,96830,95807,95165,95105
6,105067,99149,97381,96543,95962,95967,95826,95789,95500,95635,95539,95586,95579,95528,95738,95346,95004,94918,95483,95326,95458,95199,95890,95368,95050,94783,96044,119422,95473,95116,96062,96959,96095,95450,95079,95042,94947,95030,94939,96638,95693,95101,95039,95051,115049,112077,157934,158995,146712,99041,96154,95566,95094
8,100261,96096,95243,94790,94708,94748,94555,94478,94356,94310,94458,94197,94023,94247,94324,94354,94273,96178,117014,94457,94620,94398,94268,93930,93901,93819,93619,93720,93495,93526,93457,93127,92999,93417,95222,116610,95163,94842,94804,94452,94391,94145,94041,94378,107511,146961,157335,160782,153879,96118,95108,94659,94616
9,103633,98488,97438,95821,95792,95556,95420,95394,95770,95166,95109,95061,95263,95646,95203,95049,94732,94356,94250,94006,94028,94267,93976,93905,93694,95797,115947,93981,93965,93941,93870,93674,93736,93840,94352,95614,96497,95494,94943,93663,95648,116163,93354,93334,107102,130103,157379,160050,150779,96998,95693,94674,94606
15,98586,95620,94326,93816,93910,93627,93665,93511,93569,93716,93452,93763,93597,93725,94006,95033,117994,94548,94398,94018,94496,94363,94031,93994,93803,93931,93858,93945,93729,93861,93699,93673,93506,93222,93561,93650,93350,93152,94822,114299,94322,94693,94361,94380,101229,167046,159452,160619,154962,94799,94132,94176,95324
16,101754,100034,96051,95366,95740,95133,95435,95210,95202,94980,95000,94786,101041,95034,97053,121026,95359,95148,95023,95005,94806,94505,94453,94400,94636,94878,95757,95169,94029,94070,93964,94324,94108,93811,94019,93668,93886,93715,95258,116693,94371,94337,94083,94491,115426,114760,158385,159393,147394,97219,95845,95317,94852
17,116519,136217,154565,100832,116823,95611,96114,95739,95958,96096,95676,96070,95767,95645,95664,95277,94967,95000,96009,94592,94609,94437,94564,94415,94290,94258,94288,94265,94072,94135,95971,95699,97938,122863,95172,95322,96444,97623,98651,102206,94067,94620,104655,160988,159530,174826,150460,93338,103051,92569,94215,inf,inf
