driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,90569,87132,86873,86700,86638,86763,86669,86345,86093,85674,85624,85618,85504,85841,85854,89229,103442,86444,86945,86908,86831,86437,86466,86269,86143,85983,85764,86336,86088,85889,85844,85830,86755,85267,85254,84997,84844,84748,84767,85006,88089,101357,85341,86093,85234,85024,85620,84944,85807,84975,85208,85950,84419,84564,84875,84791,84344,84422,83985,83855,84190,85633,85085,83987,84386,84067,84676,84278,83849,84684
3,91645,87457,86876,86917,86422,86760,86703,86721,86049,85939,85806,85958,85604,85696,85901,85856,88137,103981,86630,86866,86735,86609,86514,86228,86170,85947,86022,86352,86229,86180,86025,85856,86659,86126,85110,84851,84862,84648,84803,85036,84957,87265,104584,84687,84540,84726,85281,84996,86298,84605,85018,84801,85008,84585,86334,85056,84138,84053,83723,83670,83782,84797,85535,84200,84314,84128,84264,84623,84644,84594
4.0,94557.0,88670.0,88132.0,88196.0,87429.0,87520.0,87491.0,87466.0,87305.0,87275.0,87442.0,87186.0,87227.0,87473.0,89720.0,105859.0,88038.0,87723.0,87736.0,87581.0,87447.0,87412.0,87669.0,87005.0,86920.0,86717.0,86684.0,86555.0,86623.0,86658.0,87458.0,86441.0,86488.0,86476.0,86483.0,86568.0,86629.0,86562.0,87168.0,87677.0,86568.0,86626.0,86467.0,88912.0,104438.0,86018.0,86387.0,85848.0,85942.0,85953.0,86228.0,86180.0,85972.0,85682.0,85825.0,85703.0,85872.0,86059.0,85889.0,86398.0,85693.0,84958.0,85387.0,86063.0,85772.0,86494.0,88585.0,85747.0,86538.0,100000000.0
8,98829,89985,88437,88232,87461,88009,88302,87676,87911,87422,87701,87907,88162,88092,86662,86892,87008,86428,86635,86574,86368,86415,86538,86436,86417,86392,86900,86989,89431,103827,84254,84920,84615,84897,85269,85607,84842,85022,84727,84837,85165,84956,84765,84385,84859,84889,84866,84806,84762,87383,101577,83086,83874,84425,85121,85547,86080,85525,85801,86315,85929,86637,85970,86597,85544,85910,85960,86386,86441,86570
13.0,100971.0,90802.0,90363.0,89541.0,89266.0,89066.0,88808.0,88613.0,88697.0,88363.0,88267.0,88096.0,88092.0,88222.0,88098.0,88152.0,88727.0,88330.0,89129.0,88607.0,88445.0,88880.0,88574.0,88769.0,91594.0,106149.0,87827.0,88456.0,88915.0,88500.0,88404.0,88522.0,92553.0,89547.0,90126.0,88126.0,89442.0,88806.0,87771.0,88612.0,88482.0,87678.0,88866.0,87790.0,88296.0,87211.0,87135.0,86940.0,87078.0,87085.0,87006.0,87438.0,87223.0,87547.0,87480.0,87248.0,87304.0,87170.0,87272.0,87671.0,87644.0,87754.0,88428.0,88075.0,91250.0,104080.0,85767.0,85296.0,100000000.0,100000000.0
18.0,95567.0,89197.0,88429.0,89217.0,107911.0,88764.0,89877.0,104848.0,86744.0,89947.0,99897.0,87248.0,87473.0,87424.0,87510.0,87514.0,87331.0,87488.0,87203.0,87377.0,87132.0,87241.0,87055.0,87251.0,87831.0,88281.0,88091.0,90803.0,105761.0,87065.0,87095.0,89209.0,87265.0,87313.0,89152.0,87542.0,87080.0,89287.0,87368.0,87160.0,88275.0,88130.0,87227.0,87243.0,87353.0,87071.0,87038.0,86850.0,86898.0,86775.0,86755.0,86871.0,87047.0,87363.0,87400.0,87265.0,87437.0,87271.0,87144.0,99291.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
20,93627,87870,87679,87078,86938,87160,86907,86833,86456,86303,86335,86511,86733,89021,102986,87396,86235,86425,86218,86204,86132,86026,86025,85758,85761,85887,86006,86126,85733,85743,85832,86208,86058,86322,87008,85527,85515,85706,85738,86058,88663,102617,85155,84755,85354,85267,85601,84894,84530,84513,84833,85544,85175,85091,85414,84738,85639,86541,84383,84630,84637,85438,85444,85141,85437,85445,85428,85896,85868,86173
154.0,97033.0,89580.0,88895.0,88339.0,88349.0,88213.0,88156.0,87696.0,87839.0,87612.0,87619.0,88033.0,88190.0,91016.0,107880.0,88224.0,87202.0,87347.0,87454.0,87643.0,87722.0,88169.0,88585.0,88446.0,88387.0,87765.0,88718.0,87765.0,87397.0,87487.0,87426.0,87169.0,87076.0,87208.0,86955.0,89379.0,103808.0,86712.0,86269.0,86375.0,86815.0,86981.0,86449.0,86188.0,86488.0,86194.0,87164.0,89649.0,86879.0,86954.0,86487.0,88460.0,88516.0,86370.0,86234.0,85958.0,86382.0,86826.0,86359.0,86583.0,86614.0,87623.0,90153.0,86970.0,86500.0,87232.0,87055.0,87182.0,87777.0,100000000.0
807.0,96541.0,89430.0,88838.0,88227.0,88061.0,87762.0,87725.0,87789.0,87914.0,87654.0,87812.0,88119.0,88367.0,91792.0,105172.0,86398.0,87643.0,88137.0,87930.0,88518.0,88501.0,88458.0,88617.0,88453.0,88471.0,86211.0,86429.0,87002.0,86756.0,86733.0,86740.0,86664.0,86500.0,86807.0,87147.0,87248.0,87228.0,87297.0,90029.0,105624.0,86122.0,86461.0,86206.0,86354.0,86738.0,86495.0,86267.0,85612.0,85769.0,85743.0,86127.0,86489.0,86552.0,87901.0,87833.0,85873.0,85970.0,86049.0,85637.0,85817.0,85662.0,85787.0,85836.0,85784.0,85867.0,85685.0,85486.0,85453.0,85392.0,100000000.0
815.0,98046.0,91350.0,89118.0,88468.0,88466.0,88065.0,87908.0,88175.0,88203.0,87938.0,87578.0,87722.0,87754.0,87846.0,87299.0,87308.0,87559.0,87375.0,87300.0,87033.0,87227.0,87033.0,87238.0,87283.0,87088.0,87341.0,89710.0,106168.0,86713.0,86744.0,86794.0,86564.0,86618.0,87475.0,87063.0,86466.0,86778.0,86856.0,87375.0,88985.0,112249.0,86446.0,86094.0,86529.0,86644.0,86479.0,86465.0,86653.0,86179.0,89620.0,85838.0,86110.0,86125.0,86191.0,85957.0,89881.0,88325.0,86510.0,86380.0,86218.0,86280.0,86487.0,86108.0,85602.0,85021.0,85150.0,85640.0,86621.0,86696.0,100000000.0
