driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,96522,93964,93411,93592,93117,92980,92931,93031,92847,92422,92526,92232,92264,92615,92478,111202,91534,91876,91591,91347,91728,91459,91387,91428,91335,91183,91231,91213,91084,90958,90640,90517,90471,90742,90687,90524,90425,90357,90522,90865,90222,90122,91066,90679,90633,90359,90668,93051,90576,90449,90634,90658,91185,90075,90740,90781,90693,91791
3,99942,95475,94845,94415,94243,94687,94113,93881,93657,93661,93550,93254,93294,92988,92701,109219,92680,92995,92770,92494,92666,92814,92703,92603,92359,92827,92591,92484,92001,91588,91869,91752,91649,91389,91368,91004,91254,91251,91057,91247,91068,90749,90593,90844,90506,90472,90219,90524,90464,90289,90028,89977,90000,90325,89991,90188,90080,90229
4,102155,96384,95992,94855,94493,94388,94361,94151,93961,93997,93631,110015,92717,92798,92608,93164,92741,92827,92812,92943,92802,92439,92316,91926,91742,91835,92525,92219,92034,91992,91822,91867,91864,91504,91563,91417,91413,91807,91044,91223,90906,91140,90718,91087,90778,90974,91035,90468,90233,90179,90120,91038,92000,93182,90676,90011,90480,90792
5,105370,98198,97932,97234,96863,96605,96552,96415,96306,96119,96145,95978,96012,95789,95400,95615,95904,95704,95695,95538,94846,95399,95504,94570,94704,94363,94438,94942,97930,94368,94785,95061,107287,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
9,100270,95735,94819,94311,94360,94493,94322,94014,93756,93604,93461,93128,93684,108805,92142,93680,92785,92917,92917,92760,92375,92535,92759,92571,92559,92741,92569,92330,92085,91637,91910,91696,91690,91412,91455,90953,91359,91013,91137,91533,91153,90796,90871,90842,90376,90627,90519,90032,90448,90329,90187,89919,89786,90483,90019,90250,89580,89945
10,108895,97551,97901,97471,97056,97282,97443,98074,98524,96375,96228,96413,96371,96163,96422,95883,95694,96053,96818,95666,95012,95093,96080,96764,97158,94805,94671,95049,94617,94371,94369,95095,114178,93419,93589,93603,93455,92954,93508,93298,94114,93289,94133,93342,94630,93177,93264,92265,94122,96853,107043,108415,111601,104819,112567,inf,inf,inf
13,100691,96109,94831,94172,94420,94343,94452,94046,93743,94106,93604,93017,93128,109103,92355,93377,93834,93157,92543,92357,92510,92296,92372,92516,92486,92624,92956,92246,92107,91704,91763,91611,91579,91527,91769,91194,91089,90939,91007,91373,91570,90969,90701,90813,90668,90569,90395,90581,90538,90497,90393,90311,90112,90245,90059,90446,90336,89996
15,104817,98167,98149,97101,96669,96510,96547,96555,96387,96206,96000,96200,97706,96327,96194,95856,96126,95745,95319,95151,95050,94881,95047,94699,94716,94463,94499,95388,96564,95353,94676,94524,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
16,101709,96173,95539,94663,94364,94217,94238,94341,94005,93777,93631,93461,113782,93173,92910,93005,92947,93023,92738,92437,92477,92560,92693,92539,92407,92217,92252,92834,92230,91898,91839,91517,91502,91471,91551,91177,90964,91032,91143,91299,91593,91482,91244,91120,90723,91180,90837,90873,91211,91587,90247,90111,90132,90483,89959,90299,90749,91084
17,96068,93685,93810,93376,93251,92905,92954,93060,92764,92446,92504,92296,92446,92359,92376,110272,91669,91880,91499,91468,91451,91800,91335,91148,91496,91148,91417,90850,91403,91082,90486,90557,90663,90653,90818,90511,90334,90406,90626,95317,94107,94761,111511,90391,90164,90786,90477,90643,90454,90781,90211,89810,89211,89195,90468,90415,90367,91564
18,98885,93988,93957,93515,93190,93224,92928,93037,92954,92646,92511,92224,92285,92236,92027,92018,91979,108857,91792,91770,91377,91487,91475,91206,91413,91299,91250,91289,91024,91675,90469,90349,90345,90401,90544,90831,90382,90251,90369,91467,90201,89895,90650,90838,90159,90481,90886,91918,91774,91015,91045,91068,91084,90852,90728,90925,90782,91038
20,97545,94015,93991,93280,93346,93041,93088,93291,92804,92550,92403,92451,92314,92429,108625,91936,91907,91936,91557,91439,91523,91653,91475,91355,91360,91083,91241,90824,91136,91251,90753,90522,90560,90623,90774,90638,90181,90190,90611,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
22,107475,95764,95337,94590,95011,94933,95291,95009,94901,94300,113815,94247,96885,101506,93998,93746,93944,93962,94624,93172,92544,92832,92924,92666,92708,92570,92809,93021,93258,92640,92039,92159,92329,91985,92110,91633,91657,91664,91521,91643,91832,91630,94649,92231,91886,91764,91963,91657,91706,92325,90965,91250,90933,91306,91115,91474,91149,inf
24,104550,97097,95568,95308,95073,95108,95232,94963,95030,94052,93843,94084,93927,115138,93444,93430,93554,93141,93417,93192,93237,93271,93191,93124,92940,92925,92651,92329,92354,92353,92533,92369,92398,92019,92227,92661,92925,92791,92311,92224,91823,92140,92000,92312,91665,91531,91636,91822,91632,91699,93269,93707,91421,91816,91714,91712,92923,inf
153,103404,96792,95785,95485,94954,95642,94934,94522,94143,94201,94031,93669,93716,93660,111472,92518,92569,92780,92830,92735,92759,92714,92874,92541,92580,92735,92226,92373,92324,92276,92400,91818,91872,92197,91871,91454,91437,91430,91326,91685,91508,108419,89929,90535,90116,90375,90312,90319,89820,89535,89660,89791,89682,89992,90117,89855,90008,92713
155,101541,96707,95704,94793,94531,94489,94094,94232,93823,93959,113175,92669,92999,92946,92874,93114,93081,92746,92489,92567,92546,92542,93120,92150,91906,91916,92447,92729,92001,91823,91761,91605,91504,91763,91566,91437,91219,91372,91354,91799,91379,90891,91291,91211,90945,91234,91024,90972,91366,92881,92158,91679,92356,92029,92003,94087,92145,92526
30,99391,95135,94732,94387,94181,94218,94101,93948,93733,93570,93574,93236,93306,93322,109165,92976,92648,92862,92651,92517,92251,92546,92487,92599,92138,92320,92677,92072,91794,91768,91672,91583,91834,91382,91443,91203,91690,91506,91356,91375,91487,91029,90595,90535,90715,90573,90457,90598,90325,90069,89967,90072,89810,89856,90351,90520,90081,90341
