driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,107175,99381,99096,99014,99140,98637,98532,97770,97740,97486,97381,97279,97133,97186,97114,97012,96151,95988,99234,135491,98364,98854,98647,98334,98688,98173,97755,97858,98093,97614,97460,97301,97587,97227,97053,97007,96904,96931,97148,96661,97029,96375,96204,99346,122337,96090,95979,95942,96074,96204,95774,96057,95462,95879,95881,96871
2,110353,100723,100363,100441,98336,98065,98693,98546,98337,97344,97027,97051,97104,96593,96551,96984,100439,123984,98478,99304,98376,98650,98676,98449,98479,98405,98010,97726,97897,98550,97775,97572,97602,97266,96893,96751,97152,96523,96689,96276,100916,120003,97068,96302,97789,96860,96737,96478,96093,96289,96212,95754,96224,95610,95366,96254
3,115178,117464,133845,99633,99510,99471,99390,99163,99063,98934,99519,98416,98506,98448,101774,97854,98350,97831,98645,100637,98314,99011,97456,97306,97357,97007,97294,97195,101937,128687,99455,99492,98971,101532,98669,98525,98731,98473,98266,98729,100157,98287,98110,98400,97808,98025,97483,99554,97353,97309,97146,96801,96936,97038,96782,inf
4,109893,100758,100347,101424,100510,99471,99584,99463,98701,98524,98402,98214,98054,97587,97299,97555,97128,97147,96839,96803,96663,100431,123932,98572,99234,98031,97672,97995,97973,97657,97702,97871,97537,97234,97080,96822,96761,96591,96552,96288,101360,122214,97999,97461,98126,97303,97296,97332,97185,97089,97067,97513,96717,97029,96391,98213
5,109043,99532,99246,99375,99474,99291,99082,98255,97997,97423,97161,97194,97122,96880,96691,96890,96400,96369,95922,98899,125997,97746,98062,97947,97735,97732,97363,97370,97148,97208,97772,97776,97805,97161,97059,96492,96593,96605,96809,97188,97063,97014,96419,96049,99547,121190,96350,96712,96631,96392,96367,96353,96523,96780,96478,97323
6,115747,101832,100864,99517,101082,100608,100860,98878,98403,98752,98375,98495,98588,98188,98014,102894,124844,98136,97711,97749,97932,98430,98706,98420,98269,98222,97962,98122,102481,126291,100567,99618,99451,100892,98708,98954,98524,99348,99037,132856,117567,101967,100093,102509,100195,100151,102030,101013,100393,100684,99520,99520,99844,99318,inf,inf
8,104338,98118,97805,97470,97182,97085,96923,96707,96849,96644,96499,96340,96195,95871,95988,95966,95679,98555,122007,96820,96606,96371,96566,96508,96803,96756,96636,96572,96409,96163,96132,97367,97287,96651,96681,96214,95405,99966,122627,96359,96940,96579,96840,97305,96987,96713,96408,96607,96241,97225,96203,96476,95985,96357,96587,99982
9,105825,98763,98518,98197,98136,97828,97705,97569,97452,96989,96957,96841,96770,96700,96576,96709,96258,96200,96103,96239,100540,123420,97264,97280,97514,97306,97258,97441,97625,97467,97612,97235,97256,97205,96806,96383,96812,96321,95921,96296,96516,96579,99982,120652,96784,96643,96616,97006,96637,96636,97021,96867,96630,96357,96579,97323
10,170790,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
11,117057,102915,101613,101798,101415,100880,100682,100717,100201,99863,99649,99302,99766,99304,99974,98989,98652,102225,125433,100028,99063,99825,99996,99352,99568,100360,100343,107640,100132,98738,99342,98877,98997,99206,102304,125991,99933,101045,102220,101050,102206,100292,100006,100164,99605,102391,100275,99832,101325,100114,99223,98901,98504,98851,inf,inf
