driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
1,92932,80615,79434,79069,79267,78683,78167,78076,78491,78281,78313,78384,77872,77755,78061,77780,77676,77087,77223,77151,77238,77048,77334,77294,77409,77995,77177,77304,77836,77903,77677,77362,77495,77544,78283,77487,76588,76302,76317,77043,76388,76765,77358,76835,77469,94116,80748,76614,76624,76702,76441,76933,76284,75825,75831,75847,75850,76523,77197,96558,106861,87033,110532,111390,123827,110066,84384,82070,79771,79072,79935,78387,77459,76694,76921,77338,78769,79771
8,82770,77914,78043,77072,77209,77179,76666,76882,76594,76740,76813,76429,76683,76659,76978,76549,77979,76894,76904,76420,76451,77178,76968,77269,77236,77938,77801,77028,76876,77105,77074,77663,77034,94039,79518,76114,76133,75606,75527,77709,77673,77293,77458,77046,77493,77376,77319,77015,76841,76883,77022,77094,76784,76465,76864,76867,76343,76583,76647,90717,107463,115343,113790,115452,121885,114232,84211,81399,79643,78420,77791,77615,77762,77168,77315,76943,76668,76958
13,94269,81046,79465,79591,78724,78959,78886,78656,78318,78327,78751,78316,78070,78240,78311,79230,78154,77967,78615,78240,78095,77820,78130,77594,77596,77293,77283,77370,77827,77661,77671,77944,78231,78164,78405,78564,78538,95484,81329,77606,76763,77013,77331,76960,76948,76911,76729,76853,76827,76543,76562,76636,76752,76959,76926,76784,77079,77717,82082,104607,104982,102681,80993,92856,124569,106262,84851,82128,80276,78870,79609,79149,77639,77321,77667,77590,77559,79061
18,116327,84452,79163,79303,78753,78675,78642,78907,78660,78837,78627,78608,78281,78338,78323,78942,78663,78494,78373,78307,78081,78276,78245,77810,77996,82090,83379,78935,79346,78840,78287,77712,78269,80426,79099,79474,81973,79573,98074,86170,77745,77335,77500,77642,76918,76929,76912,77085,77005,77809,77321,83355,78080,78028,77048,77418,80954,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
20,83794,78261,78028,77537,77044,77257,76974,77162,76421,76708,76622,76622,76883,76197,76562,76983,77569,76943,77106,76384,76358,76861,76741,77398,77216,77714,78372,77425,76952,76636,77166,77052,77188,76592,76446,76264,75587,75238,92673,78650,76190,76352,76754,76387,76566,76311,76799,76069,76371,76380,76898,76521,76637,76025,76573,76381,76103,76806,77011,82892,124105,115428,114785,116615,121636,114688,82447,82102,79298,78193,77398,76854,77920,76665,76275,76838,77025,78456
154,90339,79396,78816,78606,78944,78366,77949,77628,77991,77503,77658,78217,77793,77733,77659,77751,78209,77553,77484,77368,77238,77508,77373,77462,77536,77332,77318,77674,77443,77484,77518,77658,77976,77694,77575,77936,77504,78167,78202,95708,80908,77278,77452,77237,77095,77275,77875,77624,77423,77641,77602,77417,77369,77366,77276,77665,77959,77258,77302,104446,106405,86173,91065,110804,123073,109867,84940,82259,79935,79005,79245,79359,78174,77536,77681,77408,77860,78964
807,91611,80266,78876,78980,78537,78835,78520,77975,77981,78088,78147,78229,77885,77955,78183,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
815,89212,79523,78509,78241,78219,77942,77907,77880,77700,77736,77772,77715,77563,77728,77838,101915,79083,77713,78043,77994,78001,78114,77918,77994,77844,78097,78176,77747,77610,77702,78163,77895,77770,77792,76343,76347,78582,78469,78497,78046,78376,82497,77029,77493,77191,76509,76434,76674,76523,76265,78433,76899,76712,76472,76869,76983,78334,77043,77461,105879,105603,88038,101610,95487,124237,107099,84273,82677,80176,78780,80165,107013,79172,76702,75017,74820,78198,74946
817,87148,78868,78345,77819,77508,77772,77715,77444,77201,77251,77172,77137,77114,77558,76730,77279,77435,77003,76938,76686,76428,76532,76497,76393,76507,76503,76620,77628,77982,76637,76821,76884,76387,76117,76093,76019,76096,93077,79829,76594,78064,77191,77293,76886,77316,76746,76912,77228,78426,76028,75756,76488,76090,76370,75834,76346,76342,76753,76747,90618,107430,114691,113728,115104,122811,113672,84505,81819,79499,78245,77918,77714,77517,77153,77011,76742,76628,76697
822,85588,78471,77996,77793,77654,77617,77053,76839,77024,76847,77035,76975,77174,77039,77055,76836,77203,76570,77016,76448,76468,76439,76492,76512,77015,77023,77178,77887,77749,77265,77470,77219,94473,79431,77783,77164,78914,78055,77527,77494,77980,77280,76911,76765,77007,76928,77256,77504,77297,77822,77721,77082,77318,76983,76542,76563,76920,77021,77231,95649,103087,102134,113751,112890,122367,112999,84762,82251,79330,78777,77870,77618,77393,77286,76929,77154,76862,76826
