driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,98829,121377,119340,83397,83045,83249,83341,83394,83517,83365,83411,83380,83458,83369,83380,83376,86713,101746,82993,83544,84178,84011,83464,83679,83894,83578,83994,83826,83821,83865,84277,83746,83633,83702,83525,83174,83113,84150,83185,83529,83657,83677,83132,82871,83579,83663,83649,83123,83846,82780,82931,83599,83020,83292,83051,82812,83185,83316,83006,82864,83278,82826,82874,82814,82633,82596,83243,82898,82942,83459,84218
3,99961,120917,119323,83779,83440,83642,83698,83906,83726,83808,83925,83696,83727,83646,83877,83874,83344,83445,83750,86642,102360,83436,83465,83909,83368,83594,83811,83733,83759,83552,84226,84167,83553,83405,83227,83260,83694,83201,83440,83445,83529,83865,82792,83179,83162,83347,83771,83832,84360,84287,83782,83322,82868,83100,83305,83154,83406,83303,82963,83154,83202,83158,83239,83329,83092,83018,83006,83134,83230,83323,82813
4.0,113143.0,116975.0,114911.0,86247.0,85432.0,85016.0,85005.0,84941.0,85482.0,85481.0,85339.0,86842.0,86202.0,86242.0,85315.0,88726.0,103824.0,84714.0,85161.0,85019.0,85430.0,85284.0,85221.0,85461.0,85265.0,85656.0,85405.0,85534.0,85502.0,85455.0,85334.0,85513.0,85565.0,85180.0,85129.0,85171.0,85096.0,84722.0,85294.0,84933.0,85202.0,85074.0,84815.0,85392.0,88046.0,104848.0,84202.0,84116.0,84065.0,84122.0,84106.0,83725.0,83764.0,84197.0,84288.0,83843.0,83865.0,83744.0,83831.0,84507.0,83685.0,84072.0,84664.0,84323.0,85500.0,85906.0,83944.0,83770.0,83668.0,85948.0,100000000.0
8,104181,119784,117874,84452,84108,83822,84359,83926,83979,84104,84258,84457,84635,84985,83467,83804,83887,83625,83754,87327,102994,83985,83952,83990,83743,83812,83775,84097,84072,83731,83738,83970,83783,83543,83463,83089,83265,83236,83123,83267,83551,83252,83440,83473,86495,102477,82512,83083,83122,83276,84075,83289,83161,84053,83962,83713,84308,83601,83374,83436,83508,84409,83786,83678,83722,83397,84652,83432,83927,82887,84311
13,106260,118510,117707,85020,84328,84258,84283,84494,84212,84486,84595,84879,86082,88743,103887,85358,85361,85107,84767,84735,84677,84489,85827,85258,85320,84620,84735,84839,84667,84537,84684,84775,84571,84676,84443,84365,84264,84522,84801,84820,84374,84053,83969,84021,84070,84064,83923,84147,84131,84279,84677,84505,84452,84025,83769,84055,84027,83993,83922,83925,83843,83677,83834,83576,83786,83862,83884,84345,84028,84104,84326
18.0,115056.0,116691.0,114265.0,86713.0,87170.0,85595.0,85554.0,85670.0,86123.0,85426.0,85461.0,85904.0,85768.0,86294.0,85571.0,85577.0,88165.0,103522.0,84746.0,85242.0,84843.0,84563.0,85070.0,85032.0,84783.0,85336.0,85163.0,85034.0,85425.0,85410.0,85383.0,85210.0,85731.0,85100.0,85251.0,85171.0,85048.0,84607.0,85240.0,85136.0,85185.0,85274.0,85100.0,85109.0,84850.0,85704.0,85004.0,87374.0,85927.0,84303.0,84852.0,84491.0,85764.0,84623.0,84640.0,86089.0,85257.0,86017.0,84712.0,84040.0,84476.0,84044.0,84003.0,84231.0,84061.0,84251.0,84355.0,84205.0,84195.0,83777.0,100000000.0
20,107198,118193,117647,85233,84373,84226,84098,84579,84211,84398,84562,84780,86264,85617,83437,83608,83349,83197,83649,83645,83453,83355,83305,83316,83531,83775,83968,83777,84166,83938,84225,87427,102335,83401,83280,83393,83016,83080,83015,83051,83063,83453,83163,83499,83234,83227,82659,83365,83222,83194,83498,83609,83217,83674,83706,82762,82825,82895,82767,82785,82497,82709,82800,82673,82784,82863,83046,83794,84004,85524,83133
154.0,120816.0,116735.0,111298.0,87322.0,88237.0,86582.0,85917.0,86358.0,86605.0,86445.0,89527.0,104459.0,85827.0,85887.0,86547.0,85936.0,85822.0,85880.0,85958.0,85665.0,85375.0,85404.0,85201.0,85190.0,85890.0,85608.0,85450.0,86234.0,85267.0,85523.0,85822.0,85331.0,85186.0,85031.0,86440.0,85087.0,88118.0,86308.0,84721.0,84923.0,87938.0,84832.0,84678.0,84510.0,84831.0,85909.0,86441.0,87794.0,86513.0,88535.0,103569.0,84801.0,83278.0,83988.0,83901.0,84141.0,84473.0,83955.0,83855.0,84187.0,83719.0,83732.0,83465.0,83878.0,83931.0,83760.0,83789.0,84255.0,84457.0,83890.0,100000000.0
807,101261,121211,118675,84252,83821,83897,84076,84035,83998,84360,84342,84642,84724,88035,103060,84371,83994,84019,84366,84267,84560,84390,84257,84230,84342,84504,85429,84542,84142,84129,84081,84359,84203,84312,84109,83787,83712,83893,83967,83803,83875,83723,83975,83588,83375,83673,83683,84100,85427,83288,83861,84936,84146,84045,83857,83801,83719,83767,83643,83562,83659,83803,83959,84083,83752,83552,91344,84565,84514,84173,84688
815,109395,117965,116636,85914,84672,84618,84247,84365,84298,84926,84916,84235,85096,85199,85532,84918,85025,84711,85740,88029,102910,84097,85059,85302,85948,84648,84279,84756,84667,84725,84773,84630,84526,84572,84575,84561,83996,84510,84655,85023,84771,83856,84054,83980,84122,84066,83983,84095,84351,84260,84400,84290,84441,84144,84065,84242,84116,84036,84222,83842,83756,83607,83667,83727,83704,84069,84253,83778,83847,83918,83889
