driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,104362,99660,99553,99743,99863,99375,99173,99482,99196,99184,99618,99452,99161,99277,99625,99629,99940,103390,115098,96878,97262,97741,97755,97952,97686,97450,97888,97838,97767,98767,104921,155104,158666,145397,145813,98863,97622,97623,98224,98252,97855,98805,99626,97525,97471,97099,97147,98405,97301,97206,97160,97194,98081,96978,97512,97750
4,108139,102614,100881,101448,101412,100826,100684,100986,101224,100373,100823,101356,100650,100663,100473,101169,100397,100280,99971,100102,100147,100249,99981,100031,99938,99722,99939,100259,105351,118205,126309,135062,114260,136988,143510,100202,99183,98636,97961,98407,98543,99190,98215,98648,98360,98107,98699,97657,97840,97386,97448,97414,97826,98190,97451,97234
8,103610,99580,99219,99566,99717,99272,99281,99598,99297,99201,99511,99131,99263,99623,99620,99386,99431,99012,99162,99238,99162,99378,99316,99667,99257,99335,106198,116265,96910,97648,109405,139243,157082,145212,145140,99019,98991,97942,97778,98102,97369,97398,97720,97031,96866,96883,96673,96456,96675,96670,97354,97130,97351,97260,97269,97144
20,100327,98417,98472,99025,98869,98620,98658,98819,98774,98750,98761,98796,98755,99006,98916,99220,99454,99488,99405,104136,115982,97735,97504,97479,97750,97827,98534,98019,97822,98639,102680,162086,157486,148497,146282,98558,97489,97822,97602,97563,97518,98487,105796,100615,98188,97742,97852,97841,98239,98178,98211,98216,98523,98396,100608,99232
154,106682,102127,100893,101175,101206,101806,101296,101283,100918,100485,100717,101432,100499,100654,100678,105320,118007,99850,100244,100015,99521,100095,99838,99754,101095,99355,99413,99327,99978,99695,125979,136443,111670,141898,145150,101973,99913,99503,99010,98787,98944,98776,98699,98704,99960,105401,117064,97712,98100,98058,97410,97483,97811,98221,97659,97990
807,105727,100964,100611,100487,100716,100388,100476,100547,100545,100179,100754,100448,104632,119283,99689,99859,99763,99622,99593,100357,100177,99560,99584,99009,99060,98722,99094,99424,99549,99573,122077,151303,113398,143044,144987,98525,98648,98591,98358,98022,97819,98479,98427,97972,98465,97729,97432,97518,97652,97793,97394,97401,97198,96977,96950,96881
815,110081,102503,101960,101303,101351,101639,101471,101436,101685,100919,101734,105555,116712,99004,99260,100226,100013,99889,100298,100395,100206,99337,99365,99517,100655,99600,99497,100038,99582,99937,125423,139679,123743,132578,139734,101210,100062,99287,99297,98950,98582,98835,98718,98665,99014,97882,97889,98335,98042,97939,98360,98123,98230,97673,98094,101593
817,104974,100480,100059,100085,99715,99225,99222,99211,99255,99166,99364,99275,99557,99455,99744,99371,104248,116635,98295,98159,98045,97838,97948,97823,97557,97649,97689,97540,97934,98173,108178,152919,156553,145281,145287,98699,97696,97018,97326,96967,96608,97199,96970,96901,96750,96221,95983,97238,97019,96833,96728,96772,96587,96430,95785,96741
822,101407,99357,99074,98810,98981,98566,98717,98881,98683,98801,99081,98958,98958,99244,99248,98979,99555,99320,103746,114023,97011,97550,97571,97673,97575,98577,98448,97763,97654,98698,100989,162901,158230,147194,147778,97716,97675,97841,97775,97788,97561,97533,97664,97138,98909,97683,97168,97186,97278,96987,97228,97341,97291,97070,97206,97235
825,107340,102220,101199,100720,101397,100645,100913,101119,100542,100259,100705,100215,100326,100205,100161,100067,100047,99882,101918,99766,99953,99972,99790,104253,117189,98282,98639,99334,99809,99639,123635,135242,116801,145148,146169,100229,99130,98807,98231,98198,98939,98694,98366,98501,98476,98274,98999,99969,99037,98511,98374,98180,98439,98152,98334,98633
828,112842,103963,103584,102210,102015,102214,102194,102018,101763,101672,101471,101550,102175,102663,102043,102067,102726,101307,101250,101072,101211,100684,100486,100644,100925,101675,101978,101575,106213,125988,154845,157351,110043,100935,100339,100153,100246,100896,99888,99682,98691,98871,98984,99341,99024,98705,98723,98574,98774,98435,98696,98386,98535,98551,98926,99212
830,102561,99367,99319,99421,99416,99101,99094,99345,99219,99184,99448,99145,99068,99450,99431,99357,104048,116316,97755,98450,98187,97854,97676,98386,97787,97562,97542,97639,97724,98247,105059,158713,158435,145615,145473,99092,97580,97386,99563,97477,97176,96671,103068,96952,97391,96887,96678,96289,96280,96206,96362,96717,97060,97234,97088,97265
832,106138,101594,100866,100916,101101,100513,100480,100465,100459,100584,100933,105595,118775,99737,101142,100331,99913,100104,99973,99619,100067,99660,99551,99813,99388,99200,99606,99734,99690,99907,128065,150978,111981,135594,142335,101017,98593,98559,98161,98363,98541,99120,98562,98686,98857,98188,98233,97892,98101,97889,97810,97770,97865,97754,98495,98880
838,111030,102970,102165,102778,100677,101397,100933,100786,101479,101343,101234,101263,100857,101133,101101,100919,100836,100402,100264,100643,101406,105395,118347,98873,99569,99695,99641,99484,99397,99763,128950,133659,110933,134437,141609,103065,100412,99572,99364,99393,99016,98876,98795,98610,98902,99344,98834,98870,98583,98279,98493,98390,98390,98137,98379,98681
839,109720,102285,101553,101328,101533,100567,100486,100841,100925,100538,104877,117232,99711,100075,100248,100725,100666,100330,101031,99662,99645,99638,99791,100639,100410,99375,99334,99524,99594,99707,128026,149617,110953,134172,140680,101266,100271,99379,99427,98748,98783,98740,98658,98598,98821,98035,97985,98015,98240,98078,98259,99440,98934,98170,98382,98763
840,108995,102471,101216,101681,101624,102148,101559,101240,101525,100852,101495,101182,100749,100804,101288,101168,101317,100927,100547,100672,100633,101080,105569,118041,100520,99925,100282,99406,99485,100071,130652,134004,109171,133431,140312,102839,101083,100133,99193,99358,98925,99591,98951,99171,99322,99287,99030,98546,98968,98665,98812,98576,98857,98500,98745,99276
842,112141,103991,102555,102258,101533,101731,101907,101580,101904,101613,101506,101541,101178,102156,102420,102046,101866,101695,102164,106866,118295,98521,98704,98699,98915,98957,99014,99460,103579,100749,137386,162839,101092,99478,136392,102461,101631,100225,99098,99285,99102,99228,99157,99360,98989,99199,99215,98538,98818,98741,99423,98447,99015,98367,98764,98916
843.0,111539.0,103976.0,102609.0,103317.0,102216.0,102276.0,102186.0,101762.0,101626.0,106763.0,118627.0,99895.0,100590.0,100554.0,100537.0,100693.0,100681.0,100829.0,100856.0,100225.0,100444.0,100176.0,100394.0,99887.0,100059.0,100120.0,100036.0,100712.0,114719.0,115826.0,157585.0,158153.0,107696.0,100613.0,100530.0,100136.0,100408.0,100270.0,100165.0,100170.0,99881.0,99958.0,99806.0,100045.0,100170.0,99854.0,99971.0,99888.0,100786.0,99376.0,105667.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
844,111646,103172,102543,102212,102101,102016,101687,101776,101613,101550,101858,101283,101317,102003,101583,102030,101498,101280,101410,102431,107280,118719,98808,99325,99681,99751,99813,108884,100903,107180,159950,157501,110825,100772,100429,100384,100416,100655,100009,100887,100046,99843,99866,100111,99749,99926,100026,99628,100799,99982,99852,100028,99859,99885,99924,100250
845,110776,102776,102127,102946,102487,101443,101254,101413,101377,100955,101381,101229,100946,101139,101328,101300,102265,100881,100845,101392,101009,100657,100736,100961,102635,101733,100930,105487,120603,99257,135653,134718,108838,121832,132363,102418,101396,100482,99737,99628,99293,99005,99325,99209,99117,99040,98624,98673,99108,98641,98778,98632,98996,98716,99162,98969
