driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1.0,124909.0,134985.0,102334.0,100633.0,100090.0,100346.0,100206.0,100386.0,129318.0,131919.0,99643.0,99700.0,99584.0,99798.0,100021.0,100615.0,100140.0,100617.0,100868.0,104892.0,117641.0,99473.0,99410.0,99186.0,100324.0,99543.0,99865.0,99364.0,99135.0,98941.0,98595.0,98907.0,98695.0,99182.0,98867.0,98668.0,98622.0,98629.0,99140.0,99381.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
3.0,146006.0,125058.0,103108.0,102395.0,102148.0,102313.0,100674.0,101725.0,140684.0,133508.0,101004.0,101041.0,100419.0,101041.0,101223.0,100844.0,101370.0,100109.0,99937.0,100476.0,100781.0,100568.0,100315.0,100446.0,100272.0,100491.0,100117.0,100270.0,100384.0,100259.0,103884.0,117788.0,98781.0,98872.0,98969.0,98757.0,99186.0,99426.0,99546.0,109953.0,138175.0,151857.0,96999.0,96424.0,96899.0,97667.0,97428.0,97918.0,97047.0,97208.0,96914.0,97589.0,98215.0,97881.0,97867.0,98056.0
4.0,139454.0,128372.0,102756.0,101515.0,102651.0,102155.0,101823.0,102363.0,142950.0,134271.0,103248.0,102397.0,101761.0,102825.0,102673.0,101934.0,101727.0,101568.0,101876.0,101791.0,101697.0,101602.0,101510.0,101678.0,101910.0,101482.0,104824.0,118706.0,99765.0,100132.0,100608.0,100765.0,99647.0,99665.0,99685.0,100773.0,100630.0,99583.0,99650.0,124315.0,156411.0,123115.0,98622.0,98291.0,98500.0,98478.0,98765.0,98784.0,98586.0,98700.0,98647.0,98452.0,98373.0,98430.0,98578.0,98512.0
8.0,129922.0,133808.0,102706.0,100753.0,101116.0,101018.0,100609.0,100840.0,131429.0,128971.0,100416.0,100631.0,100465.0,100552.0,100875.0,100999.0,101170.0,101366.0,101306.0,105608.0,120050.0,100279.0,100199.0,100388.0,100210.0,99887.0,100087.0,100235.0,100042.0,99871.0,99922.0,103397.0,118921.0,99288.0,99040.0,99003.0,99407.0,101189.0,100093.0,114107.0,154244.0,135745.0,98012.0,97964.0,97533.0,97712.0,97466.0,97807.0,97555.0,98300.0,98035.0,98432.0,97947.0,97997.0,98462.0,98175.0
13.0,148661.0,134177.0,102682.0,102930.0,102677.0,107349.0,121758.0,112084.0,140300.0,110335.0,103039.0,102153.0,102402.0,102665.0,102758.0,102563.0,102843.0,103663.0,102691.0,102399.0,102295.0,102319.0,102585.0,102590.0,102667.0,102576.0,102836.0,102961.0,103020.0,103283.0,106704.0,119804.0,101084.0,100974.0,100776.0,101125.0,100596.0,100657.0,104130.0,137796.0,139851.0,107135.0,101799.0,100360.0,100368.0,100436.0,100667.0,100114.0,100761.0,99962.0,99998.0,99992.0,99920.0,101525.0,100466.0,100000000.0
18.0,134071.0,130419.0,102804.0,102299.0,102054.0,101732.0,101941.0,101973.0,140484.0,139085.0,101986.0,102500.0,102540.0,102011.0,102016.0,102088.0,101776.0,101920.0,101845.0,101840.0,101768.0,101761.0,101742.0,101806.0,101641.0,101616.0,101656.0,101771.0,101812.0,101619.0,101619.0,101983.0,101817.0,102016.0,101926.0,102259.0,106359.0,119182.0,99955.0,131138.0,139944.0,121560.0,100183.0,99610.0,99281.0,99268.0,99758.0,99703.0,99396.0,98875.0,98740.0,99177.0,98942.0,99315.0,99081.0,98929.0
154.0,135771.0,130206.0,103181.0,102734.0,102540.0,103353.0,102142.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
807.0,134508.0,130635.0,102796.0,102440.0,101845.0,101896.0,101909.0,102583.0,140068.0,138785.0,103398.0,101847.0,101748.0,102826.0,101752.0,102138.0,101727.0,102012.0,101638.0,101779.0,102018.0,101718.0,101682.0,101693.0,101481.0,101644.0,101342.0,104993.0,119630.0,100658.0,100900.0,100710.0,101207.0,100669.0,100276.0,99951.0,99975.0,99904.0,99637.0,127271.0,158678.0,120225.0,97793.0,98535.0,98325.0,98874.0,99040.0,98804.0,98769.0,98772.0,98953.0,98982.0,98667.0,98601.0,98659.0,99472.0
815.0,128369.0,134757.0,103001.0,102574.0,101712.0,101630.0,101351.0,101595.0,136690.0,141572.0,101796.0,102068.0,101494.0,101738.0,102895.0,102107.0,101898.0,101846.0,101721.0,102120.0,102232.0,101225.0,101510.0,101454.0,101801.0,101489.0,101052.0,101130.0,101245.0,101166.0,101040.0,104782.0,119182.0,100367.0,100281.0,100051.0,100178.0,100002.0,99812.0,120317.0,139193.0,129730.0,99699.0,99768.0,99815.0,99567.0,99393.0,99810.0,99642.0,99503.0,99328.0,99893.0,99616.0,99401.0,99375.0,99587.0
817.0,127565.0,134755.0,100978.0,100462.0,100480.0,100823.0,100517.0,100673.0,130481.0,130694.0,100257.0,99951.0,100070.0,100155.0,100996.0,100920.0,100484.0,100862.0,100639.0,101109.0,104783.0,119301.0,99872.0,100021.0,99982.0,100065.0,99935.0,100095.0,99980.0,99873.0,99728.0,99800.0,99857.0,99583.0,100085.0,99791.0,100185.0,99733.0,100086.0,99666.0,142483.0,158176.0,102440.0,97449.0,97759.0,97790.0,97642.0,97943.0,97936.0,97833.0,98190.0,97765.0,97618.0,97829.0,98778.0,99853.0
