driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,109228,104594,104169,103982,104148,103989,103728,104218,104300,108886,120863,102789,103027,102807,102693,102879,102862,102612,102961,103220,103063,107073,118264,103023,103316,102602,103315,101980,102494,101831,101781,102823,103396,103423,104545,101584,101730,105758,117274,100530,101374,101561,101257,101423,101955,101657,102174,103779,100683,100711,101076,101479,102105,102089,101039,100819
3,105632,103934,103610,103730,103544,103940,103705,103650,103579,103692,103616,103637,108995,119832,102551,102656,102857,102503,102573,102843,102960,103019,102798,102659,103206,102944,103062,103276,103182,103215,103466,103093,103355,107529,117707,101197,101248,101439,101109,100967,101049,101338,101394,101365,101035,101720,101470,101880,101692,101402,101863,101477,101300,101639,101583,102212
4,110905,105360,104284,104205,104456,104154,104365,104073,104257,104021,103935,108091,119017,102960,103135,103272,103187,103027,102915,102972,103329,103141,103003,102931,103121,103031,106964,117736,102115,102857,102202,101785,101740,102209,102527,101970,101795,105765,116842,101363,101152,101745,104951,101421,102373,102321,101552,101737,102575,102423,101377,101773,103479,102810,101870,101609
5,114941,106993,105674,105897,105408,105275,105793,105581,105276,105656,105216,112903,122217,105613,104322,105004,105348,105317,105091,104515,104266,104153,105115,104523,104570,104462,104491,108639,255723,140359,105315,103313,106811,105506,103841,105660,103282,103326,104081,105548,105606,104066,104445,103900,104261,104526,109884,185164,105358,101466,101334,102321,101190,inf,inf,inf
8,108600,104458,104161,104008,103769,103996,104183,104206,104431,109019,122763,103324,103703,102951,103045,103464,103035,102790,102980,103147,103413,103053,102752,102837,103038,102927,103079,107450,120779,102531,102519,103296,103161,102923,102729,102836,102683,102918,102838,102444,102799,102096,101794,101885,102073,102228,102293,106707,107379,104086,104479,104268,103165,103243,103114,103654
10,116348,108256,107206,107700,106654,106591,106884,106291,106338,106522,106129,106898,106249,106190,106374,106473,106697,112392,122373,104544,104362,104402,104100,104160,104199,104386,104316,104402,104384,104574,104290,104718,104750,105124,104922,108906,122161,102924,102978,103056,102748,102993,103080,102944,103215,102885,102934,103132,103063,103164,103152,106693,103778,107977,118173,inf
13,111897,105610,104828,104519,104509,104594,104397,104516,104510,104180,104131,104251,104311,104297,104206,104456,104794,108838,119265,103114,103531,103739,103387,103074,103433,104040,104177,103509,103426,103948,103746,103979,103131,102901,102722,102714,102844,102869,102707,102606,106585,116946,101316,101382,101306,101781,101417,101240,101426,102254,102193,101963,101624,101932,102255,102382
17,111270,105459,104439,104179,104345,108465,119956,103010,103591,103127,104916,103601,103442,102993,103093,102875,102967,103019,103116,103512,107533,118131,101466,101724,102827,103775,102591,102207,102050,102496,101746,102183,103359,107728,117836,102112,100709,100725,101520,101494,102093,101408,101905,101891,101962,101643,102371,104722,101717,101074,100832,100490,101634,102028,102389,101107
18,107732,104619,104128,103922,103965,104120,104056,104389,104346,104604,108646,118438,102677,102988,102680,103048,102917,102828,102866,102866,102679,102762,102972,106597,118319,101391,101854,102842,101780,102831,101692,100908,101211,101367,101930,102092,101873,102041,106424,123712,102490,102437,101766,102127,101952,102133,102217,101782,101375,101266,101553,100907,101137,100448,100431,100422
20,114438,105568,105130,104786,104897,104657,104437,104484,108756,120491,102732,103178,102952,102775,102987,103180,103502,103410,103431,102978,102915,102954,102981,103142,103634,103076,103077,102884,103167,103937,108259,117749,100601,101035,101399,102576,102860,102887,102267,102414,102746,102148,101798,101942,102065,102162,102281,101651,101376,101302,102399,101914,102111,102734,103117,103083
