driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
1,96592,93278,93063,93097,93318,93381,93334,95704,112127,93049,93190,93001,93158,92791,92518,91850,91884,91858,91798,91844,91635,91216,91779,91364,91277,91364,91607,91177,91628,94585,110321,90775,91019,92435,90570,90432,90607,90338,89640,90227,89637,89783,89803,89915,89464,89394,89820,89488,89147,89211,89113,89235,89052,89380,89968,90249,90775,92072,90884,93441
3,96003,93101,92990,92746,93049,93161,95393,112158,93213,93811,92924,92436,92229,92338,92221,91997,92314,92215,92043,91919,91655,91589,92303,91637,91701,91471,94075,109933,90465,90881,90852,90416,90057,90252,90585,90528,90609,90343,89788,89936,89020,89393,89229,89282,88915,89043,88954,88955,88816,88832,89045,89124,88918,89025,88965,89086,89022,89170,90023,91856
4,100693,98865,118816,92814,92802,92658,92900,93262,94110,94001,92443,93447,91687,92199,92058,91907,92729,92388,93374,92294,91527,91622,91864,91302,91466,91271,91526,91721,91884,94148,108433,89459,89794,89846,90669,93354,109685,89630,89803,89742,89513,89391,89910,89944,89792,90487,91276,90338,90379,90239,89821,89881,89738,89605,89343,88968,89912,88709,88855,90190
8,97600,93824,93279,93935,93771,94149,97506,116029,91895,92501,92265,92283,92440,92275,92464,91923,92005,92114,92165,92237,92288,91353,91854,92693,92309,91631,91542,90929,91020,91013,90924,90797,90840,90673,90293,90694,89956,90010,89909,89868,89638,90021,89562,89794,90017,89768,89845,89851,90002,90212,90449,91408,90861,91106,91684,93911,92648,96345,108118,87679
13,95261,92981,92706,92716,92921,93056,93054,95208,112235,92440,92578,92808,93162,92483,92594,92617,92097,92524,92215,91738,91723,91611,92309,91619,91597,91731,91959,91600,91539,94118,111060,90808,90617,90640,90981,90566,90630,90484,90330,90778,89577,89945,89675,89658,89567,89734,89547,89446,89358,89255,89010,89060,89176,88886,88899,90391,89229,89452,89780,90140
16,101562,95887,95235,93957,93819,93882,94450,93833,93442,93821,93127,92974,92795,92502,92064,92199,92436,92589,92143,92233,92224,92154,92037,91838,91918,91784,91643,91793,91910,92003,91748,93148,92390,91673,91926,91925,92783,91986,92120,92736,95469,111971,91907,92324,91185,91292,91357,91266,90341,90282,89722,89843,89707,89628,89080,89270,89313,88965,88891,88419
17.0,98171.0,94156.0,93131.0,93813.0,93634.0,92419.0,92566.0,92398.0,91828.0,91699.0,91548.0,91416.0,91844.0,92242.0,91135.0,91283.0,91096.0,91016.0,91161.0,91122.0,91075.0,90662.0,90589.0,90691.0,90455.0,90740.0,90194.0,94164.0,108517.0,89500.0,90062.0,93401.0,110098.0,89708.0,89884.0,89824.0,89604.0,89620.0,89791.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,102416.0,95341.0,93855.0,93599.0,93615.0,97029.0,111455.0,94742.0,93343.0,93001.0,93563.0,97356.0,111946.0,92210.0,91940.0,92043.0,92529.0,91529.0,91580.0,91698.0,91723.0,91681.0,91662.0,91548.0,91736.0,91796.0,91471.0,91370.0,91297.0,91146.0,91455.0,94257.0,111423.0,90684.0,91067.0,90845.0,90932.0,90468.0,90424.0,90443.0,90463.0,90367.0,89918.0,89611.0,89929.0,89779.0,89663.0,89991.0,89435.0,89508.0,89493.0,89206.0,89201.0,89488.0,90142.0,89687.0,88814.0,89258.0,99645.0,100000000.0
20,92771,94399,112178,93208,92874,93119,92771,92540,92610,91939,91358,91578,91086,91231,91021,91008,91195,90750,91228,91373,90337,90485,90586,90188,90148,90205,90328,90322,90480,90282,92899,109623,89155,89487,89623,89498,89646,89418,89458,89530,89883,89731,89516,90701,89079,89843,89661,89500,89693,89631,89474,89779,89985,88116,89628,89452,89283,89144,89096,89057
154,103765,95523,95038,93374,93571,93485,92911,93036,93574,93298,93985,93000,96059,111384,91892,92055,93029,91968,93059,92957,92417,91859,92104,92558,92885,92593,91226,91031,91634,90821,91141,90571,90307,90745,90342,90435,90356,90342,90341,90138,90098,89970,89725,89841,89604,89846,89595,89507,89316,89066,89266,88990,89031,89137,88997,91565,88796,88933,89254,90733
