driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
14,101431,124750,110238,78418,78577,76703,76713,76469,75842,75111,74701,74893,75586,75503,75609,75216,75503,75183,74293,73531,73372,73562,74185,73898,73491,73381,74750,73891,73299,72878,73043,74052,73529,73575,73866,76980,96260,75012,74757,74766,75948,75047,75121,75268,78676,74823,74597,74978,74637,74206,74287,74249,74401,75760,74827,74411,74498,74762,75302,76480,74488,74192,74889,74752,74709,74827,74607,73931,75059,74381,74445
15.0,94882.0,125433.0,113683.0,78789.0,77383.0,77012.0,77244.0,76991.0,77143.0,77760.0,76633.0,76071.0,75996.0,76006.0,75820.0,76092.0,77260.0,76075.0,75972.0,76721.0,75961.0,77302.0,76637.0,76646.0,76471.0,76956.0,77419.0,76284.0,75834.0,76166.0,76155.0,76513.0,76250.0,76040.0,79033.0,76173.0,76233.0,79676.0,98396.0,76509.0,76566.0,76462.0,76378.0,76348.0,76788.0,76123.0,76840.0,79023.0,76641.0,76222.0,76244.0,76605.0,76494.0,76177.0,75893.0,76167.0,75789.0,76147.0,75709.0,75947.0,75821.0,75876.0,75829.0,75917.0,76046.0,76360.0,76104.0,80252.0,78200.0,78949.0,100000000.0
21.0,88168.0,123034.0,117414.0,76974.0,77085.0,75614.0,75239.0,75305.0,75314.0,75162.0,75049.0,74702.0,75319.0,74507.0,74458.0,74324.0,74448.0,74310.0,74083.0,74044.0,76482.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,88643.0,123616.0,116798.0,77935.0,76822.0,76914.0,77622.0,80891.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23,91473,125121,115663,78092,76646,76887,76572,77532,76555,76109,75819,76103,75888,75745,76024,76478,75712,75599,74979,75060,75136,75171,75402,74366,74042,76921,95386,74763,74281,74634,74390,75321,75390,74662,74340,74114,74355,74647,74336,74195,74953,74478,77949,95358,75226,75065,74959,74858,75006,74315,74854,75405,76287,75796,76267,76033,75219,75379,74729,74847,74397,75228,74397,74608,74269,75328,75924,74173,73972,74605,76948
25.0,94239.0,124949.0,114287.0,84048.0,79125.0,77442.0,78057.0,78303.0,77116.0,76826.0,76416.0,76571.0,76438.0,76524.0,76290.0,76477.0,77971.0,76358.0,75955.0,75763.0,75517.0,79248.0,96778.0,75367.0,74938.0,76664.0,76029.0,76200.0,76663.0,75939.0,77841.0,76443.0,75827.0,75445.0,75207.0,74999.0,74862.0,74969.0,74866.0,74935.0,75067.0,75071.0,74490.0,74882.0,75065.0,74693.0,74562.0,77703.0,95498.0,75019.0,75043.0,75019.0,76906.0,75246.0,76466.0,74840.0,74818.0,74686.0,75022.0,75085.0,74893.0,75624.0,74707.0,74603.0,74185.0,74312.0,74051.0,74456.0,74667.0,74040.0,100000000.0
30,87736,122853,117737,77643,75719,74835,75829,75166,75211,74770,74597,74765,74323,74443,73918,73839,84543,94186,106967,74110,74692,74713,75359,73890,74831,74215,73790,73873,74030,74726,74940,75512,76287,75741,73628,74803,73521,73223,73288,73359,73029,75587,95657,74387,74848,74244,74430,74158,74648,74364,74643,76433,74890,75912,74913,74133,74062,73895,74132,73885,74108,73562,73559,73611,73996,74002,75065,75317,74618,75513,75967
35,96008,125259,113179,78948,77563,77391,77328,77209,77621,76504,76523,76292,76117,76167,75906,75840,77354,75860,75745,76422,76151,77172,76555,76634,76612,81262,75550,74773,74966,76042,76163,76443,76295,76462,76458,74726,74248,74391,74376,74405,74493,74789,77725,97351,75004,75139,74874,74912,75020,75450,75934,75867,76245,74781,74586,74736,74393,74135,74319,73998,73952,73896,73880,73942,73823,73730,73891,74373,74550,73836,74745
49.0,90398.0,125453.0,115668.0,77700.0,77132.0,76849.0,76864.0,77471.0,76475.0,76072.0,75945.0,76002.0,75914.0,75801.0,75874.0,75446.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
50.0,93219.0,125234.0,114511.0,81183.0,77635.0,77549.0,77225.0,77954.0,77005.0,77091.0,76727.0,76483.0,76458.0,76462.0,76740.0,76904.0,77973.0,77574.0,76098.0,76437.0,76133.0,76788.0,76653.0,76144.0,78237.0,96601.0,76149.0,76313.0,76311.0,76266.0,77830.0,76285.0,77845.0,76577.0,76241.0,76837.0,76314.0,76107.0,76193.0,75968.0,75934.0,76051.0,75610.0,75866.0,76668.0,78016.0,95853.0,76473.0,76296.0,76343.0,76696.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
55.0,89224.0,124666.0,116259.0,77693.0,77116.0,77086.0,76908.0,78249.0,76272.0,76154.0,75835.0,75880.0,76010.0,75796.0,75658.0,75637.0,75580.0,76176.0,76258.0,74980.0,74791.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
56,89971,125308,115474,77738,76880,77018,76888,77027,75008,75014,74793,74630,74822,74722,74655,74376,75018,76043,75013,74609,74261,74457,75556,74855,74607,74624,74926,76753,94836,74953,75047,75901,75360,74921,74517,74836,74674,74588,75343,74693,74863,74589,74358,74294,74825,75076,74589,75095,75197,74372,74326,76713,94409,75980,75040,74879,74123,74066,75031,74525,76250,76059,76111,76365,75316,75060,75255,76681,74891,76109,78901
57,86870,122887,118227,76820,75561,75473,76116,75135,75154,74674,74688,74594,74249,74098,73966,73807,73851,74732,74474,73976,73515,73618,74988,74129,73940,74416,75009,74416,73523,73430,73412,73418,73921,77901,98052,74869,75209,74920,74936,75022,74881,74999,74882,74914,75023,74871,74706,74569,74784,74858,74677,75218,76071,76530,75291,75224,74685,74512,74575,74991,74889,74993,75269,75031,74635,74393,74985,75251,75093,75502,81788
