driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,100573,93774,92900,92582,92471,92434,92447,92310,92612,93121,92737,92795,92475,92984,93186,112039,99566,91823,91400,91194,91212,91524,91414,91564,91825,91419,91510,92267,91826,91149,91453,94258,92133,92016,92427,113298,99548,91013,90338,91200,90314,90421,91085,91175,90512,90508,90637,90785,90753,91010,91312,91629,91470,91789,91766,91813,92184,94576
2.0,112091.0,96505.0,95067.0,95662.0,95405.0,95662.0,95698.0,95363.0,95895.0,95038.0,94838.0,95039.0,96546.0,95592.0,114318.0,99684.0,93707.0,93539.0,93421.0,93822.0,94361.0,93889.0,94735.0,93587.0,94694.0,93545.0,93263.0,92848.0,93282.0,114826.0,99960.0,92876.0,92552.0,93071.0,95177.0,92892.0,92765.0,92993.0,94306.0,94974.0,93026.0,92807.0,92377.0,92619.0,93120.0,92898.0,93102.0,95082.0,94204.0,95702.0,93801.0,95493.0,95589.0,95243.0,96404.0,93858.0,95088.0,100000000.0
3.0,105340.0,95808.0,95436.0,95810.0,96837.0,94856.0,94619.0,94624.0,94691.0,94021.0,94097.0,94862.0,94407.0,94135.0,94473.0,114239.0,102954.0,94939.0,94011.0,93614.0,93503.0,94600.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
4,106144,96233,94726,95355,94400,93278,92903,93099,93621,94053,94857,112624,98812,92679,91904,92289,92186,91832,91958,91936,92002,92336,91955,92198,93475,92371,113552,96900,90097,90103,90081,90177,90379,90356,90427,90314,90739,90399,91121,91094,91632,110315,97745,90029,89608,89840,89837,89597,89487,89867,89937,89657,89507,90401,89529,89665,89912,90501
5.0,112883.0,98252.0,97378.0,96628.0,97441.0,96512.0,96107.0,96391.0,96352.0,96240.0,95907.0,96498.0,96286.0,95527.0,95921.0,95237.0,120199.0,101782.0,94918.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
10.0,114969.0,100099.0,98380.0,98143.0,97637.0,97671.0,98683.0,97140.0,96812.0,97153.0,96606.0,96793.0,97130.0,96727.0,96494.0,96968.0,96568.0,116357.0,708170.0,115210.0,99260.0,98574.0,96627.0,96500.0,97361.0,96198.0,95979.0,95801.0,98131.0,105904.0,100068.0,100024.0,100015.0,97695.0,97418.0,98248.0,96858.0,96109.0,98121.0,96515.0,98874.0,96731.0,101455.0,101096.0,97732.0,96265.0,99855.0,95789.0,99724.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13,104196,94485,95664,93900,94712,93700,94004,93833,93869,94490,96699,94662,114060,100250,92958,92749,92433,93492,92831,92661,92289,92321,92541,92450,92854,92724,93076,92914,93194,93265,113740,99973,91877,91644,91601,91884,91259,91263,91806,91291,91207,91093,91640,91490,91331,91378,91541,113006,96913,89451,90094,92456,92819,90070,88947,89770,90803,91822
15.0,114113.0,99875.0,98455.0,97289.0,97235.0,97586.0,97180.0,97731.0,97258.0,97210.0,96703.0,96679.0,97012.0,97704.0,97240.0,118768.0,104596.0,96982.0,95819.0,95857.0,99725.0,95033.0,95913.0,97097.0,95123.0,94436.0,94105.0,96984.0,98905.0,94640.0,94648.0,94524.0,94269.0,94249.0,97569.0,97048.0,118787.0,107889.0,97753.0,94799.0,93698.0,97707.0,93993.0,93123.0,96310.0,93277.0,93232.0,94452.0,96712.0,93029.0,92816.0,92550.0,93228.0,96502.0,93415.0,94704.0,100000000.0,100000000.0
16.0,111520.0,95827.0,94667.0,94602.0,95574.0,95221.0,96572.0,95803.0,94969.0,94161.0,94061.0,95471.0,95000.0,94395.0,94953.0,115254.0,103196.0,93265.0,93279.0,94750.0,93809.0,93366.0,94057.0,93843.0,93060.0,92712.0,93023.0,92923.0,92590.0,92726.0,92778.0,92934.0,92996.0,92803.0,92884.0,92633.0,111970.0,100470.0,92017.0,91960.0,94253.0,91924.0,91971.0,91679.0,92008.0,92246.0,93932.0,91931.0,91948.0,91937.0,92065.0,91681.0,91774.0,91773.0,91526.0,91579.0,92473.0,100000000.0
17,101467,93725,93208,92933,92899,92916,92900,93262,93330,94248,114995,100221,93661,94118,94236,92497,92534,92905,92730,92529,92301,92342,92472,92746,92920,111733,97841,91348,91386,90924,90796,90397,90562,90474,90800,90496,90627,90482,90739,91670,113490,97445,89686,90108,89803,89804,90530,90122,89713,89600,90165,89825,89996,89695,91124,90203,90472,92279
